time_ms,actuator_raw,motor_cmd,depth_m,pressure_mbar,temp_c,depth_ok,battery_v
25110,1591,171,0.4522,1057.21,22.89,1,3.49
25160,1598,171,0.4521,1057.20,22.89,1,3.49
25210,1632,-156,0.4528,1057.27,22.89,1,3.49
25260,1620,-156,0.4538,1057.37,22.89,1,3.49
25310,1610,170,0.4535,1057.34,22.88,1,3.49
25360,1616,171,0.4535,1057.34,22.88,1,3.49
25410,1626,171,0.4547,1057.46,22.89,1,3.49
25460,1647,171,0.4544,1057.43,22.89,1,3.49
25510,1668,171,0.4552,1057.51,22.89,1,3.49
25560,1684,170,0.4552,1057.51,22.88,1,3.49
25610,1714,229,0.4554,1057.53,22.88,1,3.49
25660,1733,229,0.4553,1057.52,22.89,1,3.49
25710,1766,217,0.4555,1057.54,22.89,1,3.49
25760,1825,217,0.4553,1057.52,22.88,1,3.49
25810,1848,255,0.4557,1057.55,22.89,1,3.49
25860,1884,246,0.4549,1057.48,22.89,1,3.49
25910,1932,246,0.4550,1057.49,22.89,1,3.49
25960,1976,158,0.4546,1057.45,22.89,1,3.49
26010,2005,158,0.4532,1057.31,22.89,1,3.49
26062,2021,153,0.4526,1057.25,22.88,1,3.49
26111,2064,178,0.4509,1057.09,22.88,1,3.49
26161,2075,178,0.4496,1056.96,22.88,1,3.49
26211,2090,249,0.4486,1056.86,22.89,1,3.49
26261,2121,249,0.4472,1056.72,22.88,1,3.49
26311,2167,197,0.4457,1056.58,22.89,1,3.49
26361,2217,-154,0.4439,1056.40,22.89,1,3.49
