time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
4.601,0.4764,0.4047,-0.0717,-0.004,47.55656268723463
4.651,0.4763,0.4047,-0.0716,-0.004,47.5080790957444
4.701,0.4759,0.4047,-0.0712,-0.004,47.5080790957444
4.751,0.475,0.4047,-0.0703,-0.006,47.541372827523766
4.801,0.475,0.4047,-0.0703,-0.004,47.541372827523766
4.851,0.4742,0.4047,-0.0695,-0.006,47.5193599914889
4.901,0.4738,0.4047,-0.0691,-0.008,47.5193599914889
4.951,0.4737,0.4047,-0.069,-0.006,47.49322157981638
5.001,0.4731,0.4047,-0.0684,-0.008,47.49322157981638
5.051,0.4729,0.4047,-0.0682,-0.008,47.50802819148976
5.101,0.4727,0.4047,-0.068,-0.008,47.50802819148976
5.151,0.4718,0.4047,-0.0671,-0.008,47.51987823829721
5.201,0.4717,0.4047,-0.067,-0.004,47.46547811612899
5.251,0.4713,0.4047,-0.0666,-0.008,47.46547811612899
5.301,0.4709,0.4047,-0.0662,-0.008,47.49534399148976
5.351,0.4706,0.4047,-0.0659,-0.006,47.49534399148976
5.401,0.4703,0.4047,-0.0656,-0.006,47.47973929361663
5.451,0.47,0.4047,-0.0653,-0.006,47.47973929361663
5.501,0.4696,0.4047,-0.0649,-0.006,47.47426039174358
5.551,0.4691,0.4047,-0.0644,-0.008,47.47426039174358
5.601,0.469,0.4047,-0.0643,-0.006,47.469220993616666
5.651,0.4684,0.4047,-0.0637,-0.008,47.469220993616666
5.701,0.4683,0.4047,-0.0636,-0.006,47.46388379174295
5.751,0.4682,0.4047,-0.0635,-0.006,47.46388379174295
5.801,0.4677,0.4047,-0.063,-0.006,47.45896659361731
5.851,0.4675,0.4047,-0.0628,-0.006,47.45896659361731
5.901,0.4671,0.4047,-0.0624,-0.008,47.45430099361664
5.951,0.4664,0.4047,-0.0617,-0.008,47.45430099361664
6.001,0.4664,0.4047,-0.0617,-0.004,47.44917089174358
6.051,0.4656,0.4047,-0.0609,-0.008,47.44917089174358
6.101,0.4655,0.4047,-0.0608,-0.004,47.461017940425016
6.151,0.4654,0.4047,-0.0607,-0.004,47.461017940425016
6.201,0.4644,0.4047,-0.0597,-0.008,47.45929701559611
6.251,0.4644,0.4047,-0.0597,-0.004,47.45929701559611
6.301,0.4641,0.4047,-0.0594,-0.006,47.41981214680865
6.351,0.4631,0.4047,-0.0584,-0.006,47.41981214680865
6.401,0.463,0.4047,-0.0583,-0.002,47.45908513829722
6.451,0.4628,0.4047,-0.0581,-0.004,47.41350133225804
6.501,0.4627,0.4047,-0.058,-0.002,47.41350133225804
6.551,0.4627,0.4047,-0.058,-0.002,47.39743944893622
6.601,0.4615,0.4047,-0.0568,-0.004,47.39743944893622
6.651,0.4615,0.4047,-0.0568,-0.002,47.45301088723333
6.701,0.4606,0.4047,-0.0559,-0.004,47.45301088723333
6.751,0.4602,0.4047,-0.0555,-0.004,47.44536462752375
6.801,0.46,0.4047,-0.0553,-0.004,47.44536462752375
6.851,0.4593,0.4047,-0.0546,-0.004,47.43027154042502
6.901,0.4593,0.4047,-0.0546,-0.004,47.43027154042502
6.951,0.4585,0.4047,-0.0538,-0.008,47.41483224770624
7.001,0.4578,0.4047,-0.0531,-0.014,47.41483224770624
7.051,0.457,0.4047,-0.0523,-0.014,47.45600603404328
7.101,0.457,0.4047,-0.0523,-0.014,47.45600603404328
7.151,0.4565,0.4047,-0.0518,-0.01,47.39894534468053
7.201,0.4554,0.4047,-0.0507,-0.014,47.39894534468053
7.251,0.4553,0.4047,-0.0506,-0.014,47.42428007156038
7.301,0.4552,0.4047,-0.0505,-0.01,47.42428007156038
7.351,0.4537,0.4047,-0.049,-0.014,47.45293458297783
