time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
70.63,0.3794,0.4047,0.0253,0.002
70.68,0.3798,0.4047,0.0249,0.002
70.73,0.3799,0.4047,0.0248,0.002
70.78,0.3803,0.4047,0.0244,0.002
70.83,0.3804,0.4047,0.0243,0.002
70.88,0.3805,0.4047,0.0242,0.002
70.93,0.3805,0.4047,0.0242,0.002
70.98,0.3808,0.4047,0.0239,0.002
71.03,0.3809,0.4047,0.0238,0.002
71.08,0.3816,0.4047,0.0231,0.002
71.13,0.3816,0.4047,0.0231,0.002
71.18,0.3817,0.4047,0.023,0.002
71.23,0.382,0.4047,0.0227,0.002
71.28,0.382,0.4047,0.0227,0.002
71.33,0.3822,0.4047,0.0225,0.002
71.38,0.3824,0.4047,0.0223,0.004
71.43,0.3827,0.4047,0.022,0.004
71.48,0.3829,0.4047,0.0218,0.004
71.53,0.3832,0.4047,0.0215,0.004
71.58,0.3835,0.4047,0.0212,0.004
71.63,0.3835,0.4047,0.0212,0.004
71.68,0.3835,0.4047,0.0212,0.004
71.73,0.3837,0.4047,0.021,0.004
71.78,0.3837,0.4047,0.021,0.004
71.83,0.3842,0.4047,0.0205,0.004
71.88,0.3847,0.4047,0.02,0.004
71.93,0.3847,0.4047,0.02,0.004
71.98,0.3849,0.4047,0.0198,0.004
72.03,0.3852,0.4047,0.0195,0.004
72.082,0.3855,0.4047,0.0192,0.004
72.131,0.3855,0.4047,0.0192,0.004
72.181,0.386,0.4047,0.0187,0.0058
72.231,0.3863,0.4047,0.0184,0.006
72.281,0.3864,0.4047,0.0183,0.0058
72.331,0.3869,0.4047,0.0178,0.0058
72.381,0.387,0.4047,0.0177,0.0058
72.431,0.3871,0.4047,0.0176,0.0058
72.481,0.3878,0.4047,0.0169,0.0058
72.531,0.3878,0.4047,0.0169,0.002
72.581,0.3881,0.4047,0.0166,0.006
72.631,0.3885,0.4047,0.0162,0.006
72.681,0.3886,0.4047,0.0161,0.002
72.731,0.3887,0.4047,0.016,0.002
72.781,0.3891,0.4047,0.0156,0.002
72.831,0.3893,0.4047,0.0154,0.004
72.881,0.3897,0.4047,0.015,0.006
72.931,0.3902,0.4047,0.0145,0.006
72.981,0.3906,0.4047,0.0141,0.008
73.031,0.3908,0.4047,0.0139,0.008
73.081,0.3908,0.4047,0.0139,0.004
73.131,0.3909,0.4047,0.0138,0.004
73.181,0.3916,0.4047,0.0131,0.008
73.231,0.3921,0.4047,0.0126,0.008
73.281,0.3923,0.4047,0.0124,0.008
73.331,0.3928,0.4047,0.0119,0.008
73.381,0.393,0.4047,0.0117,0.004
73.431,0.3931,0.4047,0.0116,0.004
73.481,0.3932,0.4047,0.0115,0.004
73.531,0.3935,0.4047,0.0112,0.004
73.581,0.3938,0.4047,0.0109,0.006
73.631,0.394,0.4047,0.0107,0.004
73.681,0.3945,0.4047,0.0102,0.004
73.731,0.3948,0.4047,0.0099,0.006
73.781,0.3949,0.4047,0.0098,0.004
73.831,0.3952,0.4047,0.0095,0.006
73.881,0.3956,0.4047,0.0091,0.006
73.931,0.3959,0.4047,0.0088,0.006
73.981,0.3963,0.4047,0.0084,0.006
74.031,0.3968,0.4047,0.0079,0.006
74.083,0.3969,0.4047,0.0078,0.006
74.132,0.3976,0.4047,0.0071,0.006
74.182,0.3976,0.4047,0.0071,0.006
74.232,0.3978,0.4047,0.0069,0.006
74.282,0.398,0.4047,0.0067,0.006
74.332,0.3982,0.4047,0.0065,0.004
74.382,0.3989,0.4047,0.0058,0.004
74.432,0.3993,0.4047,0.0054,0.004
74.482,0.3993,0.4047,0.0054,0.004
74.532,0.3995,0.4047,0.0052,0.004
74.582,0.3996,0.4047,0.0051,0.004
74.632,0.3998,0.4047,0.0049,0.004
74.682,0.4001,0.4047,0.0046,0.004
74.732,0.4009,0.4047,0.0038,0.004
74.782,0.401,0.4047,0.0037,0.004
74.832,0.4012,0.4047,0.0035,0.004
74.882,0.4012,0.4047,0.0035,0.004
74.932,0.4018,0.4047,0.0029,0.004
74.982,0.4018,0.4047,0.0029,0.004
75.032,0.4022,0.4047,0.0025,0.004
75.082,0.4027,0.4047,0.002,0.006
75.132,0.4029,0.4047,0.0018,0.004
75.182,0.4033,0.4047,0.0014,0.004
75.232,0.4034,0.4047,0.0013,0.004
75.282,0.4034,0.4047,0.0013,0.004
75.332,0.4034,0.4047,0.0013,0.004
75.382,0.4039,0.4047,0.0008,0.004
75.432,0.404,0.4047,0.0007,0.004
75.482,0.4044,0.4047,0.0003,0.004
75.532,0.4045,0.4047,0.0002,0.002
75.582,0.4049,0.4047,-0.0002,0.002
75.632,0.4049,0.4047,-0.0002,0.002
75.682,0.405,0.4047,-0.0003,0.002
75.732,0.4051,0.4047,-0.0004,0.002
75.782,0.4058,0.4047,-0.0011,0.002
75.832,0.4059,0.4047,-0.0012,0.002
75.882,0.4061,0.4047,-0.0014,0.002
75.932,0.4061,0.4047,-0.0014,0.002
75.982,0.4062,0.4047,-0.0015,0.002
76.032,0.4063,0.4047,-0.0016,0.002
76.084,0.4065,0.4047,-0.0018,0.002
76.133,0.4068,0.4047,-0.0021,0.002
76.183,0.407,0.4047,-0.0023,0.0038
76.233,0.4074,0.4047,-0.0027,0.0038
76.283,0.4075,0.4047,-0.0028,0.0038
76.333,0.4076,0.4047,-0.0029,0.002
76.383,0.4077,0.4047,-0.003,0.002
76.433,0.4078,0.4047,-0.0031,0.002
76.483,0.408,0.4047,-0.0033,0.0038
76.533,0.4087,0.4047,-0.004,0.004
76.583,0.4087,0.4047,-0.004,0.002
76.633,0.4088,0.4047,-0.0041,0.002
76.683,0.409,0.4047,-0.0043,0.002
76.733,0.4091,0.4047,-0.0044,0.002
76.783,0.4095,0.4047,-0.0048,0.002
76.833,0.4095,0.4047,-0.0048,0.002
76.883,0.4101,0.4047,-0.0054,0.004
76.933,0.4101,0.4047,-0.0054,0.002
76.983,0.4103,0.4047,-0.0056,0.002
77.033,0.4105,0.4047,-0.0058,0.004
77.083,0.4107,0.4047,-0.006,0.004
77.133,0.4113,0.4047,-0.0066,0.004
77.183,0.4114,0.4047,-0.0067,0.004
77.233,0.4115,0.4047,-0.0068,0.004
77.283,0.4118,0.4047,-0.0071,0.004
77.333,0.4123,0.4047,-0.0076,0.004
77.383,0.4126,0.4047,-0.0079,0.004
77.433,0.4127,0.4047,-0.008,0.004
77.483,0.4127,0.4047,-0.008,0.004
77.533,0.4128,0.4047,-0.0081,0.002
77.583,0.4129,0.4047,-0.0082,0.002
77.633,0.4137,0.4047,-0.009,0.002
77.683,0.4137,0.4047,-0.009,0.002
77.733,0.4138,0.4047,-0.0091,0.002
77.783,0.4141,0.4047,-0.0094,0.002
77.833,0.4141,0.4047,-0.0094,0.002
77.883,0.4145,0.4047,-0.0098,0.002
77.933,0.4146,0.4047,-0.0099,0.002
77.983,0.4148,0.4047,-0.0101,0.002
78.033,0.4151,0.4047,-0.0104,0.004
78.085,0.4151,0.4047,-0.0104,0.002
78.134,0.4151,0.4047,-0.0104,0.002
78.184,0.4152,0.4047,-0.0105,0.002
78.234,0.4155,0.4047,-0.0108,0.002
78.284,0.4155,0.4047,-0.0108,0.002
78.334,0.4157,0.4047,-0.011,0.002
78.384,0.416,0.4047,-0.0113,0.004
78.434,0.4165,0.4047,-0.0118,0.004
78.484,0.4165,0.4047,-0.0118,0.002
78.534,0.4168,0.4047,-0.0121,0.004
78.584,0.4169,0.4047,-0.0122,0.004
78.634,0.4171,0.4047,-0.0124,0.004
78.684,0.4171,0.4047,-0.0124,0.004
78.734,0.4172,0.4047,-0.0125,0.004
78.784,0.4175,0.4047,-0.0128,0.004
78.834,0.4175,0.4047,-0.0128,0.002
78.884,0.4177,0.4047,-0.013,0.002
78.934,0.4177,0.4047,-0.013,0.002
78.984,0.4179,0.4047,-0.0132,0.002
79.034,0.4179,0.4047,-0.0132,0.002
79.084,0.4179,0.4047,-0.0132,0.0
79.134,0.418,0.4047,-0.0133,0.002
79.184,0.418,0.4047,-0.0133,0.0
79.234,0.4181,0.4047,-0.0134,0.0
79.284,0.4181,0.4047,-0.0134,0.0
79.334,0.4183,0.4047,-0.0136,0.0
79.384,0.4186,0.4047,-0.0139,0.002
79.434,0.4186,0.4047,-0.0139,0.0
79.484,0.4188,0.4047,-0.0141,0.002
79.534,0.4189,0.4047,-0.0142,0.002
79.584,0.4189,0.4047,-0.0142,0.002
79.634,0.4192,0.4047,-0.0145,0.002
79.684,0.4194,0.4047,-0.0147,0.004
79.734,0.4194,0.4047,-0.0147,0.004
79.784,0.4198,0.4047,-0.0151,0.004
79.834,0.4199,0.4047,-0.0152,0.002
79.884,0.4199,0.4047,-0.0152,0.002
79.934,0.42,0.4047,-0.0153,0.002
79.984,0.4201,0.4047,-0.0154,0.002
80.034,0.4202,0.4047,-0.0155,0.002
80.086,0.4203,0.4047,-0.0156,0.002
80.135,0.4203,0.4047,-0.0156,0.002
80.185,0.4204,0.4047,-0.0157,0.002
80.236,0.4206,0.4047,-0.0159,0.002
80.285,0.4207,0.4047,-0.016,0.002
80.335,0.421,0.4047,-0.0163,0.002
80.385,0.4213,0.4047,-0.0166,0.002
80.435,0.4214,0.4047,-0.0167,0.002
80.485,0.4216,0.4047,-0.0169,0.002
80.535,0.4219,0.4047,-0.0172,0.0039
80.585,0.4221,0.4047,-0.0174,0.004
80.635,0.4221,0.4047,-0.0174,0.004
80.685,0.4222,0.4047,-0.0175,0.004
80.735,0.4224,0.4047,-0.0177,0.004
80.785,0.4227,0.4047,-0.018,0.004
80.835,0.4229,0.4047,-0.0182,0.004
80.885,0.4229,0.4047,-0.0182,0.004
80.935,0.4231,0.4047,-0.0184,0.004
80.985,0.4231,0.4047,-0.0184,0.004
81.035,0.4231,0.4047,-0.0184,0.002
81.085,0.4233,0.4047,-0.0186,0.004
81.135,0.4237,0.4047,-0.019,0.004
81.185,0.4237,0.4047,-0.019,0.004
81.235,0.4238,0.4047,-0.0191,0.002
81.285,0.4239,0.4047,-0.0192,0.002
81.335,0.4239,0.4047,-0.0192,0.002
81.385,0.4239,0.4047,-0.0192,0.0
81.435,0.4239,0.4047,-0.0192,0.0
81.485,0.424,0.4047,-0.0193,0.002
81.535,0.4244,0.4047,-0.0197,0.002
81.585,0.4244,0.4047,-0.0197,0.0
81.635,0.4244,0.4047,-0.0197,0.0
81.685,0.4245,0.4047,-0.0198,0.0
81.735,0.4245,0.4047,-0.0198,0.0
81.785,0.4245,0.4047,-0.0198,0.0
81.835,0.4245,0.4047,-0.0198,0.0
81.885,0.4245,0.4047,-0.0198,0.0
81.935,0.4245,0.4047,-0.0198,0.0
81.985,0.4246,0.4047,-0.0199,0.0
82.035,0.4246,0.4047,-0.0199,0.0
82.087,0.4246,0.4047,-0.0199,0.0
82.136,0.4246,0.4047,-0.0199,0.0
82.186,0.4246,0.4047,-0.0199,0.0
82.236,0.4246,0.4047,-0.0199,0.0
82.286,0.425,0.4047,-0.0203,0.0
82.336,0.425,0.4047,-0.0203,0.0
82.386,0.425,0.4047,-0.0203,0.0
82.436,0.425,0.4047,-0.0203,0.0
82.486,0.425,0.4047,-0.0203,0.0
82.536,0.425,0.4047,-0.0203,0.0
82.586,0.425,0.4047,-0.0203,0.0
82.636,0.425,0.4047,-0.0203,0.0
82.686,0.425,0.4047,-0.0203,0.0
82.736,0.425,0.4047,-0.0203,0.0
82.786,0.425,0.4047,-0.0203,0.0
82.836,0.425,0.4047,-0.0203,0.0
82.886,0.425,0.4047,-0.0203,0.0
82.936,0.425,0.4047,-0.0203,0.0
82.986,0.425,0.4047,-0.0203,0.0
83.036,0.425,0.4047,-0.0203,0.0
83.086,0.425,0.4047,-0.0203,0.0
83.136,0.4252,0.4047,-0.0205,0.0
83.186,0.4253,0.4047,-0.0206,0.0
83.236,0.4253,0.4047,-0.0206,0.0
83.286,0.4253,0.4047,-0.0206,0.0
83.336,0.4253,0.4047,-0.0206,0.0
83.386,0.4253,0.4047,-0.0206,0.0
83.436,0.4254,0.4047,-0.0207,0.0
83.486,0.4256,0.4047,-0.0209,0.0
83.536,0.4256,0.4047,-0.0209,0.0
83.586,0.4256,0.4047,-0.0209,0.0
83.636,0.4256,0.4047,-0.0209,0.0
83.686,0.4257,0.4047,-0.021,0.0
83.736,0.4257,0.4047,-0.021,0.0
83.786,0.4257,0.4047,-0.021,0.0
83.836,0.4257,0.4047,-0.021,0.0
83.886,0.4256,0.4047,-0.0209,0.0
83.936,0.4256,0.4047,-0.0209,0.0
83.986,0.4256,0.4047,-0.0209,0.0
84.036,0.4256,0.4047,-0.0209,0.0
84.088,0.4256,0.4047,-0.0209,0.0
84.137,0.4256,0.4047,-0.0209,0.0
84.187,0.4255,0.4047,-0.0208,0.0
84.237,0.4255,0.4047,-0.0208,0.0
84.287,0.4255,0.4047,-0.0208,0.0
84.337,0.4255,0.4047,-0.0208,0.0
84.387,0.4255,0.4047,-0.0208,0.0
84.437,0.4254,0.4047,-0.0207,0.0
84.487,0.4253,0.4047,-0.0206,0.0
84.537,0.4253,0.4047,-0.0206,0.0
84.587,0.4252,0.4047,-0.0205,0.0
84.637,0.4251,0.4047,-0.0204,0.0
84.687,0.4249,0.4047,-0.0202,-0.002
84.737,0.4248,0.4047,-0.0201,-0.002
84.787,0.4247,0.4047,-0.02,-0.002
84.837,0.4246,0.4047,-0.0199,-0.002
84.887,0.4246,0.4047,-0.0199,-0.002
84.937,0.4246,0.4047,-0.0199,-0.002
84.987,0.4245,0.4047,-0.0198,-0.002
85.037,0.4244,0.4047,-0.0197,-0.002
85.087,0.4244,0.4047,-0.0197,-0.002
85.137,0.4244,0.4047,-0.0197,-0.002
85.187,0.4244,0.4047,-0.0197,0.0
85.237,0.4243,0.4047,-0.0196,0.0
85.287,0.4243,0.4047,-0.0196,0.0
85.337,0.4242,0.4047,-0.0195,0.0
85.387,0.4235,0.4047,-0.0188,-0.002
85.437,0.4234,0.4047,-0.0187,-0.002
85.487,0.4234,0.4047,-0.0187,0.0
85.537,0.4234,0.4047,-0.0187,0.0
85.587,0.4231,0.4047,-0.0184,-0.002
85.637,0.4231,0.4047,-0.0184,-0.002
85.687,0.423,0.4047,-0.0183,-0.002
85.737,0.4229,0.4047,-0.0182,-0.002
85.787,0.4228,0.4047,-0.0181,-0.002
85.837,0.4227,0.4047,-0.018,-0.002
85.887,0.4226,0.4047,-0.0179,-0.002
85.937,0.4226,0.4047,-0.0179,-0.002
85.987,0.4225,0.4047,-0.0178,-0.002
86.037,0.422,0.4047,-0.0173,-0.002
86.089,0.4219,0.4047,-0.0172,-0.002
86.138,0.4218,0.4047,-0.0171,-0.002
86.188,0.4217,0.4047,-0.017,-0.002
86.238,0.4216,0.4047,-0.0169,-0.002
86.288,0.4216,0.4047,-0.0169,-0.002
86.338,0.4214,0.4047,-0.0167,-0.002
86.388,0.4213,0.4047,-0.0166,-0.002
86.438,0.4212,0.4047,-0.0165,-0.002
86.488,0.4212,0.4047,-0.0165,-0.002
86.538,0.421,0.4047,-0.0163,-0.002
86.588,0.421,0.4047,-0.0163,-0.002
86.638,0.421,0.4047,-0.0163,-0.002
86.688,0.4208,0.4047,-0.0161,-0.002
86.738,0.4208,0.4047,-0.0161,-0.002
86.788,0.4207,0.4047,-0.016,-0.002
86.838,0.4207,0.4047,-0.016,0.0
86.888,0.4204,0.4047,-0.0157,0.0
86.938,0.4203,0.4047,-0.0156,-0.002
86.988,0.4203,0.4047,-0.0156,0.0
87.038,0.4203,0.4047,-0.0156,0.0
87.088,0.4201,0.4047,-0.0154,-0.002
87.138,0.4201,0.4047,-0.0154,0.0
87.188,0.4199,0.4047,-0.0152,-0.002
87.238,0.4198,0.4047,-0.0151,-0.002
87.288,0.4197,0.4047,-0.015,-0.002
87.338,0.4197,0.4047,-0.015,-0.002
87.388,0.4194,0.4047,-0.0147,-0.002
87.438,0.4193,0.4047,-0.0146,-0.002
87.488,0.4193,0.4047,-0.0146,-0.002
87.538,0.4193,0.4047,-0.0146,-0.002
87.588,0.4192,0.4047,-0.0145,-0.002
87.638,0.419,0.4047,-0.0143,-0.002
87.688,0.4188,0.4047,-0.0141,-0.002
87.738,0.4188,0.4047,-0.0141,-0.002
87.788,0.4188,0.4047,-0.0141,-0.002
87.838,0.4187,0.4047,-0.014,-0.002
87.888,0.4185,0.4047,-0.0138,-0.002
87.938,0.4183,0.4047,-0.0136,-0.002
87.988,0.4182,0.4047,-0.0135,-0.002
88.038,0.4179,0.4047,-0.0132,-0.004
88.09,0.4177,0.4047,-0.013,-0.0038
88.139,0.4176,0.4047,-0.0129,-0.002
88.189,0.4174,0.4047,-0.0127,-0.0038
88.239,0.4174,0.4047,-0.0127,-0.0038
88.289,0.4173,0.4047,-0.0126,-0.0038
88.339,0.4173,0.4047,-0.0126,-0.002
88.389,0.4171,0.4047,-0.0124,-0.002
88.439,0.4171,0.4047,-0.0124,-0.002
88.489,0.417,0.4047,-0.0123,-0.002
88.539,0.4168,0.4047,-0.0121,-0.002
88.589,0.4165,0.4047,-0.0118,-0.002
88.639,0.416,0.4047,-0.0113,-0.002
88.689,0.4158,0.4047,-0.0111,-0.004
88.739,0.4156,0.4047,-0.0109,-0.004
88.789,0.4156,0.4047,-0.0109,-0.004
88.839,0.4153,0.4047,-0.0106,-0.004
88.889,0.4151,0.4047,-0.0104,-0.004
88.939,0.415,0.4047,-0.0103,-0.004
88.989,0.4147,0.4047,-0.01,-0.004
89.039,0.4145,0.4047,-0.0098,-0.004
89.089,0.4143,0.4047,-0.0096,-0.004
89.139,0.4143,0.4047,-0.0096,-0.004
89.189,0.4141,0.4047,-0.0094,-0.004
89.239,0.4138,0.4047,-0.0091,-0.004
89.289,0.4137,0.4047,-0.009,-0.004
89.339,0.4135,0.4047,-0.0088,-0.004
89.389,0.413,0.4047,-0.0083,-0.004
89.439,0.4128,0.4047,-0.0081,-0.004
89.489,0.4128,0.4047,-0.0081,-0.004
89.539,0.4126,0.4047,-0.0079,-0.004
89.589,0.4126,0.4047,-0.0079,-0.004
89.639,0.4121,0.4047,-0.0074,-0.004
89.689,0.4121,0.4047,-0.0074,-0.004
89.739,0.4116,0.4047,-0.0069,-0.004
89.789,0.4115,0.4047,-0.0068,-0.004
89.839,0.4111,0.4047,-0.0064,-0.004
89.889,0.411,0.4047,-0.0063,-0.002
89.939,0.4108,0.4047,-0.0061,-0.004
89.989,0.4106,0.4047,-0.0059,-0.004
90.039,0.4105,0.4047,-0.0058,-0.004
90.091,0.4105,0.4047,-0.0058,-0.002
90.14,0.4099,0.4047,-0.0052,-0.004
90.19,0.4096,0.4047,-0.0049,-0.004
90.24,0.4094,0.4047,-0.0047,-0.004
90.29,0.4094,0.4047,-0.0047,-0.004
90.34,0.4093,0.4047,-0.0046,-0.004
90.39,0.4092,0.4047,-0.0045,-0.002
90.44,0.4092,0.4047,-0.0045,-0.002
90.49,0.4086,0.4047,-0.0039,-0.002
90.54,0.4085,0.4047,-0.0038,-0.002
90.59,0.4083,0.4047,-0.0036,-0.002
90.64,0.4081,0.4047,-0.0034,-0.002
90.69,0.408,0.4047,-0.0033,-0.002
90.74,0.408,0.4047,-0.0033,-0.002
90.79,0.408,0.4047,-0.0033,-0.002
90.84,0.4077,0.4047,-0.003,-0.002
90.89,0.4076,0.4047,-0.0029,-0.002
90.94,0.4074,0.4047,-0.0027,-0.002
90.99,0.407,0.4047,-0.0023,-0.004
91.04,0.407,0.4047,-0.0023,-0.002
91.09,0.4067,0.4047,-0.002,-0.002
91.14,0.4066,0.4047,-0.0019,-0.002
91.19,0.4065,0.4047,-0.0018,-0.002
91.24,0.4063,0.4047,-0.0016,-0.004
91.29,0.4061,0.4047,-0.0014,-0.004
91.34,0.4061,0.4047,-0.0014,-0.004
91.39,0.4057,0.4047,-0.001,-0.004
91.44,0.4056,0.4047,-0.0009,-0.002
91.49,0.4052,0.4047,-0.0005,-0.004
91.54,0.4052,0.4047,-0.0005,-0.002
91.59,0.4049,0.4047,-0.0002,-0.004
91.64,0.4049,0.4047,-0.0002,-0.004
91.69,0.4049,0.4047,-0.0002,-0.002
91.74,0.4047,0.4047,0.0,-0.002
91.79,0.4045,0.4047,0.0002,-0.004
91.84,0.4045,0.4047,0.0002,-0.002
91.89,0.4043,0.4047,0.0004,-0.004
91.94,0.4042,0.4047,0.0005,-0.002
91.99,0.4035,0.4047,0.0012,-0.004
92.04,0.4034,0.4047,0.0013,-0.002
92.092,0.4034,0.4047,0.0013,-0.002
92.141,0.4031,0.4047,0.0016,-0.004
92.191,0.403,0.4047,0.0017,-0.002
92.241,0.4027,0.4047,0.002,-0.002
92.291,0.4025,0.4047,0.0022,-0.004
92.341,0.4023,0.4047,0.0024,-0.004
92.391,0.4022,0.4047,0.0025,-0.004
92.441,0.4021,0.4047,0.0026,-0.002
92.491,0.402,0.4047,0.0027,-0.002
92.541,0.4019,0.4047,0.0028,-0.002
92.591,0.4016,0.4047,0.0031,-0.002
92.641,0.4014,0.4047,0.0033,-0.004
92.691,0.4013,0.4047,0.0034,-0.002
92.741,0.4009,0.4047,0.0038,-0.002
92.791,0.4006,0.4047,0.0041,-0.002
92.841,0.4002,0.4047,0.0045,-0.004
92.891,0.4002,0.4047,0.0045,-0.004
92.941,0.4,0.4047,0.0047,-0.004
92.991,0.4,0.4047,0.0047,-0.004
93.041,0.3996,0.4047,0.0051,-0.004
93.091,0.3993,0.4047,0.0054,-0.006
93.141,0.3991,0.4047,0.0056,-0.006
93.191,0.3991,0.4047,0.0056,-0.004
93.241,0.399,0.4047,0.0057,-0.004
93.291,0.3989,0.4047,0.0058,-0.002
93.341,0.3988,0.4047,0.0059,-0.002
93.391,0.3985,0.4047,0.0062,-0.002
93.441,0.3983,0.4047,0.0064,-0.004
93.491,0.3983,0.4047,0.0064,-0.002
93.541,0.3981,0.4047,0.0066,-0.002
93.591,0.3979,0.4047,0.0068,-0.002
93.641,0.3978,0.4047,0.0069,-0.002
93.691,0.3977,0.4047,0.007,-0.002
93.741,0.3975,0.4047,0.0072,-0.004
93.791,0.3974,0.4047,0.0073,-0.004
93.842,0.3974,0.4047,0.0073,-0.002
93.891,0.3973,0.4047,0.0074,-0.002
93.941,0.3972,0.4047,0.0075,-0.002
93.991,0.3971,0.4047,0.0076,-0.002
94.041,0.3971,0.4047,0.0076,-0.002
94.093,0.397,0.4047,0.0077,-0.002
94.142,0.397,0.4047,0.0077,-0.002
94.192,0.397,0.4047,0.0077,-0.0019
94.242,0.3967,0.4047,0.008,-0.0019
94.292,0.3967,0.4047,0.008,-0.0019
94.342,0.3967,0.4047,0.008,0.0
94.392,0.3964,0.4047,0.0083,0.0
94.442,0.3964,0.4047,0.0083,0.0
94.492,0.3964,0.4047,0.0083,0.0
94.542,0.3964,0.4047,0.0083,0.0
94.592,0.3963,0.4047,0.0084,0.0
94.642,0.3962,0.4047,0.0085,0.0
94.692,0.3962,0.4047,0.0085,0.0
94.742,0.3961,0.4047,0.0086,0.0
94.792,0.3961,0.4047,0.0086,0.0
94.842,0.3958,0.4047,0.0089,0.0
94.892,0.3958,0.4047,0.0089,0.0
94.942,0.3956,0.4047,0.0091,-0.002
94.992,0.3956,0.4047,0.0091,-0.002
95.042,0.3955,0.4047,0.0092,-0.002
95.092,0.3955,0.4047,0.0092,0.0
95.142,0.3954,0.4047,0.0093,-0.002
95.192,0.3953,0.4047,0.0094,-0.002
95.242,0.3953,0.4047,0.0094,-0.002
95.292,0.395,0.4047,0.0097,-0.002
95.342,0.3949,0.4047,0.0098,-0.002
95.392,0.3947,0.4047,0.01,-0.002
95.442,0.3947,0.4047,0.01,-0.002
95.492,0.3945,0.4047,0.0102,-0.002
95.542,0.3944,0.4047,0.0103,-0.002
95.592,0.3942,0.4047,0.0105,-0.002
95.642,0.3942,0.4047,0.0105,-0.002
95.692,0.3942,0.4047,0.0105,-0.002
95.742,0.3942,0.4047,0.0105,-0.002
95.792,0.3941,0.4047,0.0106,-0.002
95.842,0.394,0.4047,0.0107,-0.002
95.892,0.3938,0.4047,0.0109,-0.002
95.942,0.3938,0.4047,0.0109,-0.002
95.992,0.3936,0.4047,0.0111,-0.002
96.042,0.3935,0.4047,0.0112,-0.002
96.094,0.3935,0.4047,0.0112,-0.002
96.143,0.3933,0.4047,0.0114,-0.002
96.193,0.3933,0.4047,0.0114,-0.002
96.243,0.3931,0.4047,0.0116,-0.002
96.293,0.393,0.4047,0.0117,-0.002
96.343,0.393,0.4047,0.0117,-0.002
96.393,0.393,0.4047,0.0117,-0.002
96.443,0.3927,0.4047,0.012,-0.002
96.493,0.3926,0.4047,0.0121,-0.002
96.543,0.3925,0.4047,0.0122,-0.002
96.593,0.3923,0.4047,0.0124,-0.002
96.643,0.3923,0.4047,0.0124,-0.002
96.693,0.392,0.4047,0.0127,-0.002
96.743,0.3918,0.4047,0.0129,-0.002
96.793,0.3917,0.4047,0.013,-0.002
96.843,0.3917,0.4047,0.013,-0.002
96.893,0.3916,0.4047,0.0131,-0.002
96.943,0.3915,0.4047,0.0132,-0.002
96.993,0.3915,0.4047,0.0132,-0.002
97.043,0.3912,0.4047,0.0135,-0.002
97.093,0.3911,0.4047,0.0136,-0.002
97.143,0.3908,0.4047,0.0139,-0.002
97.193,0.3908,0.4047,0.0139,-0.002
97.243,0.3907,0.4047,0.014,-0.002
97.293,0.3906,0.4047,0.0141,-0.002
97.343,0.3906,0.4047,0.0141,-0.002
97.393,0.3904,0.4047,0.0143,-0.002
97.443,0.3902,0.4047,0.0145,-0.002
97.493,0.3902,0.4047,0.0145,-0.002
97.543,0.3901,0.4047,0.0146,-0.002
97.593,0.3901,0.4047,0.0146,-0.002
97.643,0.39,0.4047,0.0147,-0.002
97.693,0.39,0.4047,0.0147,-0.002
97.743,0.3899,0.4047,0.0148,-0.002
97.793,0.3899,0.4047,0.0148,-0.002
97.843,0.3898,0.4047,0.0149,-0.002
97.893,0.3897,0.4047,0.015,-0.002
97.943,0.3897,0.4047,0.015,-0.002
97.993,0.3897,0.4047,0.015,0.0
98.043,0.3897,0.4047,0.015,0.0
98.095,0.3896,0.4047,0.0151,0.0
98.144,0.3896,0.4047,0.0151,0.0
98.194,0.3896,0.4047,0.0151,0.0
98.244,0.3894,0.4047,0.0153,0.0
98.294,0.3894,0.4047,0.0153,0.0
98.344,0.3894,0.4047,0.0153,0.0
98.394,0.3894,0.4047,0.0153,0.0
98.444,0.3893,0.4047,0.0154,0.0
98.494,0.3893,0.4047,0.0154,0.0
98.544,0.3892,0.4047,0.0155,0.0
98.594,0.3892,0.4047,0.0155,0.0
98.644,0.3892,0.4047,0.0155,0.0
98.694,0.3892,0.4047,0.0155,0.0
98.744,0.3892,0.4047,0.0155,0.0
98.794,0.3892,0.4047,0.0155,0.0
98.844,0.3892,0.4047,0.0155,0.0
98.894,0.389,0.4047,0.0157,0.0
98.944,0.389,0.4047,0.0157,0.0
98.994,0.389,0.4047,0.0157,0.0
99.044,0.389,0.4047,0.0157,0.0
99.094,0.3889,0.4047,0.0158,0.0
99.144,0.3889,0.4047,0.0158,0.0
99.194,0.3888,0.4047,0.0159,0.0
99.244,0.3887,0.4047,0.016,0.0
99.294,0.3887,0.4047,0.016,0.0
99.344,0.3887,0.4047,0.016,0.0
99.394,0.3886,0.4047,0.0161,0.0
99.444,0.3886,0.4047,0.0161,0.0
99.494,0.3886,0.4047,0.0161,0.0
99.544,0.3885,0.4047,0.0162,0.0
99.594,0.3884,0.4047,0.0163,-0.002
99.644,0.3884,0.4047,0.0163,0.0
99.694,0.3884,0.4047,0.0163,0.0
99.744,0.3883,0.4047,0.0164,0.0
99.794,0.3883,0.4047,0.0164,0.0
99.844,0.3883,0.4047,0.0164,0.0
99.894,0.3883,0.4047,0.0164,0.0
99.944,0.3883,0.4047,0.0164,0.0
