time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
17.957,0.6263,0.2101,-0.4162,-0.04
18.007,0.6248,0.2101,-0.4147,-0.034
18.059,0.6236,0.2101,-0.4135,-0.034
18.108,0.6219,0.2101,-0.4118,-0.034
18.158,0.6205,0.2101,-0.4104,-0.03
18.208,0.6186,0.2101,-0.4085,-0.034
18.258,0.6169,0.2101,-0.4068,-0.034
18.308,0.6144,0.2101,-0.4043,-0.034
18.358,0.6132,0.2101,-0.4031,-0.034
18.408,0.6118,0.2101,-0.4017,-0.03
18.458,0.6095,0.2101,-0.3994,-0.034
18.508,0.6079,0.2101,-0.3978,-0.034
18.558,0.606,0.2101,-0.3959,-0.034
18.608,0.6038,0.2101,-0.3937,-0.038
18.658,0.6019,0.2101,-0.3918,-0.038
18.708,0.6,0.2101,-0.3899,-0.038
18.758,0.5966,0.2101,-0.3865,-0.038
18.808,0.5951,0.2101,-0.385,-0.038
18.858,0.5923,0.2101,-0.3822,-0.038
18.908,0.5897,0.2101,-0.3796,-0.038
18.958,0.5868,0.2101,-0.3767,-0.044
19.008,0.5851,0.2101,-0.375,-0.044
19.058,0.5825,0.2101,-0.3724,-0.052
19.108,0.5793,0.2101,-0.3692,-0.052
19.158,0.5762,0.2101,-0.3661,-0.056
19.208,0.5736,0.2101,-0.3635,-0.052
19.258,0.571,0.2101,-0.3609,-0.052
19.308,0.5676,0.2101,-0.3575,-0.052
19.358,0.5646,0.2101,-0.3545,-0.058
19.408,0.5609,0.2101,-0.3508,-0.06
19.458,0.5582,0.2101,-0.3481,-0.06
19.508,0.5557,0.2101,-0.3456,-0.06
19.558,0.5517,0.2101,-0.3416,-0.06
19.608,0.5483,0.2101,-0.3382,-0.06
19.658,0.5454,0.2101,-0.3353,-0.06
19.708,0.5412,0.2101,-0.3311,-0.068
19.758,0.5385,0.2101,-0.3284,-0.06
19.808,0.5349,0.2101,-0.3248,-0.068
19.858,0.5316,0.2101,-0.3215,-0.066
19.908,0.528,0.2101,-0.3179,-0.068
19.958,0.5247,0.2101,-0.3146,-0.068
20.008,0.5213,0.2101,-0.3112,-0.068
20.06,0.5178,0.2101,-0.3077,-0.0673
20.109,0.515,0.2101,-0.3049,-0.0673
20.159,0.5105,0.2101,-0.3004,-0.0673
20.209,0.5076,0.2101,-0.2975,-0.0673
20.259,0.5042,0.2101,-0.2941,-0.0673
20.309,0.5005,0.2101,-0.2904,-0.068
20.359,0.4979,0.2101,-0.2878,-0.0673
20.409,0.4949,0.2101,-0.2848,-0.0673
20.459,0.4906,0.2101,-0.2805,-0.0673
20.509,0.4878,0.2101,-0.2777,-0.06
20.559,0.4848,0.2101,-0.2747,-0.06
20.609,0.481,0.2101,-0.2709,-0.06
20.659,0.4785,0.2101,-0.2684,-0.06
20.709,0.4755,0.2101,-0.2654,-0.06
20.759,0.4722,0.2101,-0.2621,-0.06
20.809,0.4684,0.2101,-0.2583,-0.06
20.859,0.4658,0.2101,-0.2557,-0.06
20.909,0.4627,0.2101,-0.2526,-0.06
20.959,0.4598,0.2101,-0.2497,-0.06
21.009,0.457,0.2101,-0.2469,-0.06
21.059,0.4534,0.2101,-0.2433,-0.06
21.109,0.4499,0.2101,-0.2398,-0.062
21.159,0.4472,0.2101,-0.2371,-0.062
21.209,0.4441,0.2101,-0.234,-0.062
21.259,0.441,0.2101,-0.2309,-0.062
21.309,0.4378,0.2101,-0.2277,-0.062
21.359,0.4338,0.2101,-0.2237,-0.062
21.409,0.4305,0.2101,-0.2204,-0.064
21.459,0.4283,0.2101,-0.2182,-0.064
21.509,0.4245,0.2101,-0.2144,-0.064
21.559,0.4214,0.2101,-0.2113,-0.062
21.609,0.4177,0.2101,-0.2076,-0.064
21.659,0.4144,0.2101,-0.2043,-0.066
21.709,0.411,0.2101,-0.2009,-0.066
21.759,0.4079,0.2101,-0.1978,-0.066
21.809,0.4042,0.2101,-0.1941,-0.066
21.859,0.4005,0.2101,-0.1904,-0.068
21.909,0.3965,0.2101,-0.1864,-0.074
21.959,0.3934,0.2101,-0.1833,-0.068
22.009,0.39,0.2101,-0.1799,-0.068
22.061,0.3867,0.2101,-0.1766,-0.068
22.11,0.3825,0.2101,-0.1724,-0.068
22.16,0.3782,0.2101,-0.1681,-0.074
22.21,0.3747,0.2101,-0.1646,-0.074
22.26,0.3712,0.2101,-0.1611,-0.07
22.31,0.3675,0.2101,-0.1574,-0.07
22.36,0.3638,0.2101,-0.1537,-0.07
22.41,0.3597,0.2101,-0.1496,-0.074
22.46,0.3563,0.2101,-0.1462,-0.074
22.51,0.3523,0.2101,-0.1422,-0.074
22.56,0.3486,0.2101,-0.1385,-0.074
22.61,0.3453,0.2101,-0.1352,-0.074
22.66,0.341,0.2101,-0.1309,-0.074
22.71,0.3374,0.2101,-0.1273,-0.074
22.76,0.3338,0.2101,-0.1237,-0.074
22.81,0.3301,0.2101,-0.12,-0.074
22.86,0.3272,0.2101,-0.1171,-0.072
22.91,0.3233,0.2101,-0.1132,-0.074
22.96,0.3193,0.2101,-0.1092,-0.074
23.01,0.3163,0.2101,-0.1062,-0.072
23.06,0.3124,0.2101,-0.1023,-0.074
23.11,0.3096,0.2101,-0.0995,-0.072
23.16,0.306,0.2101,-0.0959,-0.072
23.21,0.3032,0.2101,-0.0931,-0.072
23.26,0.2988,0.2101,-0.0887,-0.072
23.31,0.2961,0.2101,-0.086,-0.072
23.36,0.2931,0.2101,-0.083,-0.06
23.41,0.2904,0.2101,-0.0803,-0.06
23.46,0.2866,0.2101,-0.0765,-0.06
23.51,0.2841,0.2101,-0.074,-0.056
23.56,0.281,0.2101,-0.0709,-0.06
23.61,0.2784,0.2101,-0.0683,-0.056
23.66,0.2759,0.2101,-0.0658,-0.054
23.71,0.2728,0.2101,-0.0627,-0.054
23.76,0.2701,0.2101,-0.06,-0.054
23.81,0.2674,0.2101,-0.0573,-0.054
23.86,0.2647,0.2101,-0.0546,-0.054
23.91,0.2615,0.2101,-0.0514,-0.054
23.96,0.2595,0.2101,-0.0494,-0.054
24.01,0.2562,0.2101,-0.0461,-0.054
24.062,0.2539,0.2101,-0.0438,-0.054
24.111,0.2512,0.2101,-0.0411,-0.054
24.161,0.2479,0.2101,-0.0378,-0.054
24.211,0.2449,0.2101,-0.0348,-0.0551
24.261,0.2426,0.2101,-0.0325,-0.0551
24.311,0.2395,0.2101,-0.0294,-0.06
24.361,0.2364,0.2101,-0.0263,-0.06
24.411,0.2338,0.2101,-0.0237,-0.06
24.461,0.2308,0.2101,-0.0207,-0.06
24.511,0.2279,0.2101,-0.0178,-0.06
24.561,0.2249,0.2101,-0.0148,-0.06
24.611,0.222,0.2101,-0.0119,-0.06
24.661,0.2189,0.2101,-0.0088,-0.06
24.711,0.2164,0.2101,-0.0063,-0.06
24.761,0.2131,0.2101,-0.003,-0.06
24.811,0.21,0.2101,0.0001,-0.06
24.861,0.2074,0.2101,0.0027,-0.06
24.911,0.2039,0.2101,0.0062,-0.06
24.961,0.2008,0.2101,0.0093,-0.062
25.011,0.1983,0.2101,0.0118,-0.062
25.061,0.1953,0.2101,0.0148,-0.062
25.111,0.192,0.2101,0.0181,-0.062
25.161,0.189,0.2101,0.0211,-0.062
25.211,0.1858,0.2101,0.0243,-0.062
25.261,0.1825,0.2101,0.0276,-0.062
25.311,0.1799,0.2101,0.0302,-0.062
25.361,0.1767,0.2101,0.0334,-0.062
25.411,0.1738,0.2101,0.0363,-0.06
25.461,0.1704,0.2101,0.0397,-0.064
25.511,0.1679,0.2101,0.0422,-0.064
25.561,0.1649,0.2101,0.0452,-0.06
25.611,0.1621,0.2101,0.048,-0.06
25.661,0.1593,0.2101,0.0508,-0.058
25.711,0.1565,0.2101,0.0536,-0.056
25.761,0.154,0.2101,0.0561,-0.056
25.811,0.1512,0.2101,0.0589,-0.056
25.861,0.148,0.2101,0.0621,-0.056
25.911,0.1456,0.2101,0.0645,-0.056
25.961,0.1426,0.2101,0.0675,-0.056
26.011,0.14,0.2101,0.0701,-0.056
26.063,0.137,0.2101,0.0731,-0.056
26.112,0.1341,0.2101,0.076,-0.056
26.162,0.1324,0.2101,0.0777,-0.056
26.212,0.1292,0.2101,0.0809,-0.0577
26.262,0.1268,0.2101,0.0833,-0.0577
26.312,0.1242,0.2101,0.0859,-0.052
26.362,0.122,0.2101,0.0881,-0.052
26.412,0.1193,0.2101,0.0908,-0.052
26.462,0.1168,0.2101,0.0933,-0.052
26.512,0.1143,0.2101,0.0958,-0.05
26.562,0.1119,0.2101,0.0982,-0.05
26.612,0.1093,0.2101,0.1008,-0.05
26.662,0.1068,0.2101,0.1033,-0.05
26.712,0.1052,0.2101,0.1049,-0.05
26.762,0.1029,0.2101,0.1072,-0.05
26.812,0.1007,0.2101,0.1094,-0.05
26.862,0.0991,0.2101,0.111,-0.048
26.912,0.0974,0.2101,0.1127,-0.046
26.962,0.0966,0.2101,0.1135,-0.044
27.012,0.0965,0.2101,0.1136,-0.034
27.062,0.0965,0.2101,0.1136,-0.032
27.112,0.0965,0.2101,0.1136,-0.032
27.162,0.0965,0.2101,0.1136,-0.016
27.212,0.0965,0.2101,0.1136,-0.002
27.262,0.0965,0.2101,0.1136,0.0
27.312,0.0965,0.2101,0.1136,0.0
27.362,0.0965,0.2101,0.1136,0.0
27.412,0.0975,0.2101,0.1126,0.0
27.462,0.0995,0.2101,0.1106,0.0
27.512,0.1008,0.2101,0.1093,0.0
27.562,0.1024,0.2101,0.1077,0.0
27.612,0.1042,0.2101,0.1059,0.02
27.662,0.1058,0.2101,0.1043,0.026
27.712,0.1074,0.2101,0.1027,0.032
27.762,0.1089,0.2101,0.1012,0.032
27.812,0.1108,0.2101,0.0993,0.032
27.862,0.1126,0.2101,0.0975,0.032
27.912,0.1142,0.2101,0.0959,0.032
27.962,0.1153,0.2101,0.0948,0.032
28.012,0.1173,0.2101,0.0928,0.032
28.064,0.1185,0.2101,0.0916,0.032
28.113,0.1204,0.2101,0.0897,0.032
28.163,0.1217,0.2101,0.0884,0.032
28.213,0.123,0.2101,0.0871,0.032
28.263,0.1242,0.2101,0.0859,0.026
28.313,0.1257,0.2101,0.0844,0.026
28.363,0.1268,0.2101,0.0833,0.026
28.413,0.1279,0.2101,0.0822,0.026
28.463,0.1293,0.2101,0.0808,0.026
28.513,0.13,0.2101,0.0801,0.026
28.563,0.1311,0.2101,0.079,0.024
28.613,0.132,0.2101,0.0781,0.022
28.663,0.133,0.2101,0.0771,0.022
28.713,0.1336,0.2101,0.0765,0.022
28.763,0.1345,0.2101,0.0756,0.02
