time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
6.055,0.8304,0.2101,-0.6203,0.0,48.3021125793457
6.105,0.83,0.2101,-0.6199,0.0,48.3021125793457
6.155,0.8299,0.2101,-0.6198,0.0,48.3021125793457
6.205,0.8293,0.2101,-0.6192,-0.002,48.3021125793457
6.255,0.8291,0.2101,-0.619,-0.002,48.3021125793457
6.305,0.8289,0.2101,-0.6188,-0.004,49.80211639404297
6.355,0.8287,0.2101,-0.6186,-0.004,49.80211639404297
6.405,0.8287,0.2101,-0.6186,-0.004,49.80211639404297
6.455,0.8281,0.2101,-0.618,-0.004,49.80211639404297
6.505,0.828,0.2101,-0.6179,-0.004,49.80211639404297
6.555,0.8279,0.2101,-0.6178,-0.004,49.80211639404297
6.605,0.8274,0.2101,-0.6173,-0.004,49.80211639404297
6.655,0.8273,0.2101,-0.6172,-0.004,49.80211639404297
6.705,0.8272,0.2101,-0.6171,-0.002,49.80211639404297
6.755,0.827,0.2101,-0.6169,-0.002,49.80211639404297
6.805,0.8268,0.2101,-0.6167,-0.002,49.80211639404297
6.855,0.8267,0.2101,-0.6166,-0.002,49.80211639404297
6.905,0.8264,0.2101,-0.6163,-0.002,49.80211639404297
6.955,0.8261,0.2101,-0.616,-0.004,49.80211639404297
7.005,0.826,0.2101,-0.6159,-0.004,49.80211639404297
7.055,0.8259,0.2101,-0.6158,-0.002,49.80211639404297
7.105,0.8258,0.2101,-0.6157,-0.002,49.80211639404297
7.155,0.8252,0.2101,-0.6151,-0.004,49.80211639404297
7.205,0.8246,0.2101,-0.6145,-0.004,49.80211639404297
7.255,0.8246,0.2101,-0.6145,-0.002,49.80211639404297
7.305,0.8242,0.2101,-0.6141,-0.006,48.3021125793457
7.355,0.8242,0.2101,-0.6141,-0.002,48.3021125793457
7.405,0.8242,0.2101,-0.6141,-0.002,48.3021125793457
7.455,0.8236,0.2101,-0.6135,-0.002,48.3021125793457
7.505,0.8234,0.2101,-0.6133,-0.004,48.3021125793457
7.555,0.8233,0.2101,-0.6132,-0.004,48.3021125793457
7.605,0.8233,0.2101,-0.6132,-0.002,48.3021125793457
7.655,0.8233,0.2101,-0.6132,0.0,48.3021125793457
7.705,0.8233,0.2101,-0.6132,0.0,48.3021125793457
7.755,0.8233,0.2101,-0.6132,0.0,48.3021125793457
7.805,0.8233,0.2101,-0.6132,0.0,48.3021125793457
7.855,0.8233,0.2101,-0.6132,0.0,48.3021125793457
7.905,0.8233,0.2101,-0.6132,0.0,48.3021125793457
7.955,0.8233,0.2101,-0.6132,0.0,48.3021125793457
8.005,0.8233,0.2101,-0.6132,0.0,48.3021125793457
8.055,0.8236,0.2101,-0.6135,0.0,48.3021125793457
8.105,0.8236,0.2101,-0.6135,0.0,48.3021125793457
8.155,0.8236,0.2101,-0.6135,0.0,48.3021125793457
8.205,0.8239,0.2101,-0.6138,0.0,48.3021125793457
8.255,0.8246,0.2101,-0.6145,0.0,48.3021125793457
8.305,0.8248,0.2101,-0.6147,0.0,46.80211639404297
8.355,0.825,0.2101,-0.6149,0.004,46.80211639404297
8.405,0.8265,0.2101,-0.6164,0.004,46.80211639404297
8.455,0.8268,0.2101,-0.6167,0.006,46.80211639404297
8.505,0.827,0.2101,-0.6169,0.004,46.80211639404297
8.555,0.8283,0.2101,-0.6182,0.006,46.80211639404297
8.605,0.8285,0.2101,-0.6184,0.006,46.80211639404297
8.655,0.8292,0.2101,-0.6191,0.006,46.80211639404297
8.705,0.8305,0.2101,-0.6204,0.006,46.80211639404297
8.755,0.8313,0.2101,-0.6212,0.014,46.80211639404297
8.805,0.8313,0.2101,-0.6212,0.014,46.80211639404297
8.855,0.8325,0.2101,-0.6224,0.014,46.80211639404297
8.905,0.8326,0.2101,-0.6225,0.014,46.80211639404297
8.955,0.8326,0.2101,-0.6225,0.014,46.80211639404297
9.005,0.8326,0.2101,-0.6225,0.004,46.80211639404297
9.055,0.8326,0.2101,-0.6225,0.002,46.80211639404297
9.105,0.8327,0.2101,-0.6226,0.002,46.80211639404297
9.155,0.8327,0.2101,-0.6226,0.0,46.80211639404297
9.205,0.8329,0.2101,-0.6228,0.0,46.80211639404297
9.255,0.8329,0.2101,-0.6228,0.0,46.80211639404297
9.305,0.8329,0.2101,-0.6228,0.0,45.3021125793457
9.355,0.833,0.2101,-0.6229,0.0,45.3021125793457
9.405,0.833,0.2101,-0.6229,0.0,45.3021125793457
9.455,0.8331,0.2101,-0.623,0.0,45.3021125793457
9.505,0.8331,0.2101,-0.623,0.0,45.3021125793457
9.555,0.8331,0.2101,-0.623,0.0,45.3021125793457
9.605,0.8331,0.2101,-0.623,0.0,45.3021125793457
9.655,0.8331,0.2101,-0.623,0.0,45.3021125793457
9.705,0.8331,0.2101,-0.623,0.0,45.3021125793457
9.755,0.8331,0.2101,-0.623,0.0,45.3021125793457
9.805,0.8331,0.2101,-0.623,0.0,45.3021125793457
9.855,0.8329,0.2101,-0.6228,0.0,45.3021125793457
9.905,0.8326,0.2101,-0.6225,0.0,45.3021125793457
9.955,0.8323,0.2101,-0.6222,0.0,45.3021125793457
10.005,0.8321,0.2101,-0.622,0.0,45.3021125793457
10.055,0.832,0.2101,-0.6219,-0.002,45.3021125793457
10.105,0.832,0.2101,-0.6219,-0.002,45.3021125793457
10.155,0.832,0.2101,-0.6219,-0.002,45.3021125793457
10.205,0.8319,0.2101,-0.6218,-0.002,45.3021125793457
10.255,0.8319,0.2101,-0.6218,-0.002,45.3021125793457
10.305,0.8319,0.2101,-0.6218,-0.002,43.80211639404297
10.355,0.8318,0.2101,-0.6217,-0.002,43.80211639404297
10.405,0.8317,0.2101,-0.6216,-0.002,43.80211639404297
10.455,0.8316,0.2101,-0.6215,-0.002,43.80211639404297
10.505,0.8316,0.2101,-0.6215,0.0,43.80211639404297
10.555,0.8316,0.2101,-0.6215,0.0,43.80211639404297
10.605,0.8316,0.2101,-0.6215,0.0,43.80211639404297
10.655,0.8314,0.2101,-0.6213,0.0,43.80211639404297
10.705,0.8312,0.2101,-0.6211,-0.002,43.80211639404297
10.755,0.8312,0.2101,-0.6211,-0.002,43.80211639404297
10.805,0.8309,0.2101,-0.6208,-0.002,43.80211639404297
10.855,0.8309,0.2101,-0.6208,0.0,43.80211639404297
10.905,0.8308,0.2101,-0.6207,0.0,43.80211639404297
10.955,0.8306,0.2101,-0.6205,-0.002,43.80211639404297
11.005,0.8305,0.2101,-0.6204,-0.002,43.80211639404297
11.055,0.8303,0.2101,-0.6202,-0.004,43.80211639404297
11.105,0.8302,0.2101,-0.6201,-0.002,43.80211639404297
11.155,0.8302,0.2101,-0.6201,-0.002,43.80211639404297
11.205,0.83,0.2101,-0.6199,-0.002,43.80211639404297
11.255,0.8299,0.2101,-0.6198,-0.002,43.80211639404297
11.305,0.8299,0.2101,-0.6198,-0.002,45.3021125793457
11.355,0.8298,0.2101,-0.6197,-0.002,45.3021125793457
11.405,0.8296,0.2101,-0.6195,-0.002,45.3021125793457
11.456,0.8294,0.2101,-0.6193,-0.002,45.3021125793457
11.505,0.829,0.2101,-0.6189,-0.002,45.3021125793457
11.555,0.8287,0.2101,-0.6186,-0.0039,45.3021125793457
11.605,0.8286,0.2101,-0.6185,-0.0039,45.3021125793457
11.655,0.828,0.2101,-0.6179,-0.0039,45.3021125793457
11.705,0.8276,0.2101,-0.6175,-0.004,45.3021125793457
11.755,0.8272,0.2101,-0.6171,-0.006,45.3021125793457
11.805,0.8264,0.2101,-0.6163,-0.008,45.3021125793457
11.855,0.8262,0.2101,-0.6161,-0.008,45.3021125793457
11.905,0.8251,0.2101,-0.615,-0.008,45.3021125793457
11.955,0.8245,0.2101,-0.6144,-0.008,45.3021125793457
12.005,0.8245,0.2101,-0.6144,-0.008,45.3021125793457
12.056,0.8234,0.2101,-0.6133,-0.012,45.3021125793457
12.105,0.8227,0.2101,-0.6126,-0.012,45.3021125793457
12.155,0.8212,0.2101,-0.6111,-0.0143,45.3021125793457
12.205,0.8205,0.2101,-0.6104,-0.0143,45.3021125793457
12.255,0.8196,0.2101,-0.6095,-0.0143,45.3021125793457
12.305,0.8186,0.2101,-0.6085,-0.018,43.80211639404297
12.355,0.8176,0.2101,-0.6075,-0.018,43.80211639404297
12.405,0.8157,0.2101,-0.6056,-0.02,43.80211639404297
12.455,0.8141,0.2101,-0.604,-0.02,43.80211639404297
12.505,0.8134,0.2101,-0.6033,-0.02,43.80211639404297
12.555,0.8118,0.2101,-0.6017,-0.02,43.80211639404297
12.605,0.8103,0.2101,-0.6002,-0.02,43.80211639404297
12.655,0.809,0.2101,-0.5989,-0.026,43.80211639404297
12.705,0.8069,0.2101,-0.5968,-0.03,43.80211639404297
12.755,0.8056,0.2101,-0.5955,-0.03,43.80211639404297
12.805,0.8044,0.2101,-0.5943,-0.03,43.80211639404297
12.855,0.8022,0.2101,-0.5921,-0.03,43.80211639404297
12.905,0.8007,0.2101,-0.5906,-0.03,43.80211639404297
12.955,0.7996,0.2101,-0.5895,-0.03,43.80211639404297
13.005,0.797,0.2101,-0.5869,-0.03,43.80211639404297
13.055,0.7958,0.2101,-0.5857,-0.026,43.80211639404297
13.105,0.7943,0.2101,-0.5842,-0.03,43.80211639404297
13.155,0.7923,0.2101,-0.5822,-0.03,43.80211639404297
13.205,0.7915,0.2101,-0.5814,-0.03,43.80211639404297
13.255,0.7897,0.2101,-0.5796,-0.03,43.80211639404297
13.305,0.7879,0.2101,-0.5778,-0.03,42.3021125793457
13.355,0.7872,0.2101,-0.5771,-0.03,42.3021125793457
13.405,0.7854,0.2101,-0.5753,-0.036,42.3021125793457
13.455,0.7843,0.2101,-0.5742,-0.03,42.3021125793457
13.505,0.7833,0.2101,-0.5732,-0.03,42.3021125793457
13.555,0.7813,0.2101,-0.5712,-0.036,42.3021125793457
13.605,0.7808,0.2101,-0.5707,-0.022,42.3021125793457
13.655,0.7793,0.2101,-0.5692,-0.03,42.3021125793457
13.705,0.7783,0.2101,-0.5682,-0.022,42.3021125793457
13.755,0.7776,0.2101,-0.5675,-0.02,42.3021125793457
13.805,0.7756,0.2101,-0.5655,-0.022,42.3021125793457
13.855,0.775,0.2101,-0.5649,-0.02,42.3021125793457
13.905,0.7743,0.2101,-0.5642,-0.02,42.3021125793457
13.955,0.7731,0.2101,-0.563,-0.02,42.3021125793457
14.005,0.7728,0.2101,-0.5627,-0.014,42.3021125793457
14.057,0.7719,0.2101,-0.5618,-0.0173,42.3021125793457
14.106,0.7704,0.2101,-0.5603,-0.0173,42.3021125793457
14.156,0.7697,0.2101,-0.5596,-0.014,42.3021125793457
14.206,0.7693,0.2101,-0.5592,-0.014,42.3021125793457
14.256,0.7686,0.2101,-0.5585,-0.014,42.3021125793457
14.306,0.7676,0.2101,-0.5575,-0.014,40.80211639404297
14.356,0.7675,0.2101,-0.5574,-0.014,40.80211639404297
14.406,0.7662,0.2101,-0.5561,-0.014,40.80211639404297
14.456,0.7655,0.2101,-0.5554,-0.014,40.80211639404297
14.506,0.7655,0.2101,-0.5554,-0.014,40.80211639404297
14.556,0.764,0.2101,-0.5539,-0.014,40.80211639404297
14.606,0.7636,0.2101,-0.5535,-0.014,40.80211639404297
14.656,0.7631,0.2101,-0.553,-0.014,40.80211639404297
14.706,0.7616,0.2101,-0.5515,-0.014,40.80211639404297
14.756,0.7608,0.2101,-0.5507,-0.014,40.80211639404297
14.806,0.7597,0.2101,-0.5496,-0.016,40.80211639404297
14.856,0.7592,0.2101,-0.5491,-0.014,40.80211639404297
14.906,0.7578,0.2101,-0.5477,-0.016,40.80211639404297
14.956,0.7567,0.2101,-0.5466,-0.022,40.80211639404297
15.006,0.7554,0.2101,-0.5453,-0.022,40.80211639404297
15.056,0.7542,0.2101,-0.5441,-0.022,40.80211639404297
15.106,0.7534,0.2101,-0.5433,-0.022,40.80211639404297
15.156,0.7519,0.2101,-0.5418,-0.022,40.80211639404297
15.206,0.7496,0.2101,-0.5395,-0.024,40.80211639404297
15.256,0.749,0.2101,-0.5389,-0.024,40.80211639404297
15.306,0.7469,0.2101,-0.5368,-0.026,42.3021125793457
15.356,0.7458,0.2101,-0.5357,-0.024,42.3021125793457
15.406,0.7444,0.2101,-0.5343,-0.026,42.3021125793457
15.456,0.7425,0.2101,-0.5324,-0.028,42.3021125793457
15.506,0.74,0.2101,-0.5299,-0.03,42.3021125793457
15.556,0.7387,0.2101,-0.5286,-0.03,42.3021125793457
15.606,0.7363,0.2101,-0.5262,-0.038,42.3021125793457
15.656,0.7343,0.2101,-0.5242,-0.038,42.3021125793457
15.706,0.7325,0.2101,-0.5224,-0.038,42.3021125793457
15.756,0.7301,0.2101,-0.52,-0.038,42.3021125793457
15.806,0.7277,0.2101,-0.5176,-0.04,42.3021125793457
15.856,0.7252,0.2101,-0.5151,-0.048,42.3021125793457
15.906,0.723,0.2101,-0.5129,-0.048,42.3021125793457
15.956,0.7211,0.2101,-0.511,-0.044,42.3021125793457
16.006,0.7186,0.2101,-0.5085,-0.048,42.3021125793457
16.058,0.7155,0.2101,-0.5054,-0.048,42.3021125793457
16.107,0.713,0.2101,-0.5029,-0.048,42.3021125793457
16.157,0.7102,0.2101,-0.5001,-0.05,42.3021125793457
16.207,0.7079,0.2101,-0.4978,-0.05,42.3021125793457
16.257,0.7053,0.2101,-0.4952,-0.05,42.3021125793457
16.307,0.7019,0.2101,-0.4918,-0.051,40.80211639404297
16.357,0.6993,0.2101,-0.4892,-0.052,40.80211639404297
16.407,0.6964,0.2101,-0.4863,-0.052,40.80211639404297
16.457,0.6936,0.2101,-0.4835,-0.056,40.80211639404297
16.507,0.6917,0.2101,-0.4816,-0.052,40.80211639404297
16.557,0.6884,0.2101,-0.4783,-0.056,40.80211639404297
16.607,0.6855,0.2101,-0.4754,-0.056,40.80211639404297
16.657,0.6823,0.2101,-0.4722,-0.058,40.80211639404297
16.707,0.6805,0.2101,-0.4704,-0.058,40.80211639404297
16.757,0.6769,0.2101,-0.4668,-0.058,40.80211639404297
16.807,0.6746,0.2101,-0.4645,-0.058,40.80211639404297
16.857,0.6717,0.2101,-0.4616,-0.058,40.80211639404297
16.907,0.669,0.2101,-0.4589,-0.058,40.80211639404297
16.957,0.6665,0.2101,-0.4564,-0.058,40.80211639404297
17.007,0.6643,0.2101,-0.4542,-0.054,40.80211639404297
17.057,0.6614,0.2101,-0.4513,-0.054,40.80211639404297
17.107,0.659,0.2101,-0.4489,-0.05,40.80211639404297
17.157,0.6567,0.2101,-0.4466,-0.05,40.80211639404297
17.207,0.6545,0.2101,-0.4444,-0.048,40.80211639404297
17.257,0.6525,0.2101,-0.4424,-0.048,40.80211639404297
17.307,0.6505,0.2101,-0.4404,-0.046,39.3021125793457
17.357,0.6485,0.2101,-0.4384,-0.044,39.3021125793457
17.407,0.6459,0.2101,-0.4358,-0.044,39.3021125793457
17.457,0.6445,0.2101,-0.4344,-0.044,39.3021125793457
17.507,0.6422,0.2101,-0.4321,-0.044,39.3021125793457
17.557,0.6402,0.2101,-0.4301,-0.04,39.3021125793457
17.607,0.6392,0.2101,-0.4291,-0.04,39.3021125793457
17.657,0.6371,0.2101,-0.427,-0.04,39.3021125793457
17.707,0.6349,0.2101,-0.4248,-0.04,39.3021125793457
17.757,0.6343,0.2101,-0.4242,-0.04,39.3021125793457
17.807,0.6321,0.2101,-0.422,-0.042,39.3021125793457
17.857,0.6306,0.2101,-0.4205,-0.04,39.3021125793457
17.907,0.6289,0.2101,-0.4188,-0.04,39.3021125793457
17.957,0.6263,0.2101,-0.4162,-0.04,39.3021125793457
18.007,0.6248,0.2101,-0.4147,-0.034,39.3021125793457
18.059,0.6236,0.2101,-0.4135,-0.034,39.3021125793457
18.108,0.6219,0.2101,-0.4118,-0.034,39.3021125793457
18.158,0.6205,0.2101,-0.4104,-0.03,39.3021125793457
18.208,0.6186,0.2101,-0.4085,-0.034,39.3021125793457
18.258,0.6169,0.2101,-0.4068,-0.034,39.3021125793457
18.308,0.6144,0.2101,-0.4043,-0.034,37.80211639404297
18.358,0.6132,0.2101,-0.4031,-0.034,37.80211639404297
18.408,0.6118,0.2101,-0.4017,-0.03,37.80211639404297
18.458,0.6095,0.2101,-0.3994,-0.034,37.80211639404297
18.508,0.6079,0.2101,-0.3978,-0.034,37.80211639404297
18.558,0.606,0.2101,-0.3959,-0.034,37.80211639404297
18.608,0.6038,0.2101,-0.3937,-0.038,37.80211639404297
18.658,0.6019,0.2101,-0.3918,-0.038,37.80211639404297
18.708,0.6,0.2101,-0.3899,-0.038,37.80211639404297
18.758,0.5966,0.2101,-0.3865,-0.038,37.80211639404297
18.808,0.5951,0.2101,-0.385,-0.038,37.80211639404297
18.858,0.5923,0.2101,-0.3822,-0.038,37.80211639404297
18.908,0.5897,0.2101,-0.3796,-0.038,37.80211639404297
18.958,0.5868,0.2101,-0.3767,-0.044,37.80211639404297
19.008,0.5851,0.2101,-0.375,-0.044,37.80211639404297
19.058,0.5825,0.2101,-0.3724,-0.052,37.80211639404297
19.108,0.5793,0.2101,-0.3692,-0.052,37.80211639404297
19.158,0.5762,0.2101,-0.3661,-0.056,37.80211639404297
19.208,0.5736,0.2101,-0.3635,-0.052,37.80211639404297
19.258,0.571,0.2101,-0.3609,-0.052,37.80211639404297
19.308,0.5676,0.2101,-0.3575,-0.052,36.3021125793457
19.358,0.5646,0.2101,-0.3545,-0.058,36.3021125793457
19.408,0.5609,0.2101,-0.3508,-0.06,36.3021125793457
19.458,0.5582,0.2101,-0.3481,-0.06,36.3021125793457
19.508,0.5557,0.2101,-0.3456,-0.06,36.3021125793457
19.558,0.5517,0.2101,-0.3416,-0.06,36.3021125793457
19.608,0.5483,0.2101,-0.3382,-0.06,36.3021125793457
19.658,0.5454,0.2101,-0.3353,-0.06,36.3021125793457
19.708,0.5412,0.2101,-0.3311,-0.068,36.3021125793457
19.758,0.5385,0.2101,-0.3284,-0.06,36.3021125793457
19.808,0.5349,0.2101,-0.3248,-0.068,36.3021125793457
19.858,0.5316,0.2101,-0.3215,-0.066,36.3021125793457
19.908,0.528,0.2101,-0.3179,-0.068,36.3021125793457
19.958,0.5247,0.2101,-0.3146,-0.068,36.3021125793457
20.008,0.5213,0.2101,-0.3112,-0.068,36.3021125793457
20.06,0.5178,0.2101,-0.3077,-0.0673,36.3021125793457
20.109,0.515,0.2101,-0.3049,-0.0673,36.3021125793457
20.159,0.5105,0.2101,-0.3004,-0.0673,36.3021125793457
20.209,0.5076,0.2101,-0.2975,-0.0673,36.3021125793457
20.259,0.5042,0.2101,-0.2941,-0.0673,36.3021125793457
20.309,0.5005,0.2101,-0.2904,-0.068,37.80211639404297
20.359,0.4979,0.2101,-0.2878,-0.0673,37.80211639404297
20.409,0.4949,0.2101,-0.2848,-0.0673,37.80211639404297
20.459,0.4906,0.2101,-0.2805,-0.0673,37.80211639404297
20.509,0.4878,0.2101,-0.2777,-0.06,37.80211639404297
20.559,0.4848,0.2101,-0.2747,-0.06,37.80211639404297
20.609,0.481,0.2101,-0.2709,-0.06,37.80211639404297
20.659,0.4785,0.2101,-0.2684,-0.06,37.80211639404297
20.709,0.4755,0.2101,-0.2654,-0.06,37.80211639404297
20.759,0.4722,0.2101,-0.2621,-0.06,37.80211639404297
20.809,0.4684,0.2101,-0.2583,-0.06,37.80211639404297
20.859,0.4658,0.2101,-0.2557,-0.06,37.80211639404297
20.909,0.4627,0.2101,-0.2526,-0.06,37.80211639404297
20.959,0.4598,0.2101,-0.2497,-0.06,37.80211639404297
21.009,0.457,0.2101,-0.2469,-0.06,37.80211639404297
21.059,0.4534,0.2101,-0.2433,-0.06,37.80211639404297
21.109,0.4499,0.2101,-0.2398,-0.062,37.80211639404297
21.159,0.4472,0.2101,-0.2371,-0.062,37.80211639404297
21.209,0.4441,0.2101,-0.234,-0.062,37.80211639404297
21.259,0.441,0.2101,-0.2309,-0.062,37.80211639404297
21.309,0.4378,0.2101,-0.2277,-0.062,39.30211639404297
21.359,0.4338,0.2101,-0.2237,-0.062,39.30211639404297
21.409,0.4305,0.2101,-0.2204,-0.064,39.30211639404297
21.459,0.4283,0.2101,-0.2182,-0.064,39.30211639404297
21.509,0.4245,0.2101,-0.2144,-0.064,39.30211639404297
21.559,0.4214,0.2101,-0.2113,-0.062,39.30211639404297
21.609,0.4177,0.2101,-0.2076,-0.064,39.30211639404297
21.659,0.4144,0.2101,-0.2043,-0.066,39.30211639404297
21.709,0.411,0.2101,-0.2009,-0.066,39.30211639404297
21.759,0.4079,0.2101,-0.1978,-0.066,39.30211639404297
