time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
4.755,47.033,46.80211639404297,0.8314,0.2101,7.2
4.805,47.521,46.80211639404297,0.8314,0.2101,7.105882352941176
4.855,47.521,46.80211639404297,0.8314,0.2101,-7.152941176470589
4.905,47.937,46.80211639404297,0.8314,0.2101,-7.152941176470589
4.955,47.448,46.80211639404297,0.8314,0.2101,-7.341176470588235
5.005,47.546,46.80211639404297,0.8314,0.2101,-7.341176470588235
5.055,49.426,46.80211639404297,0.8314,0.2101,-7.294117647058823
5.105,47.473,46.80211639404297,0.8314,0.2101,-7.341176470588235
5.155,47.375,46.80211639404297,0.8314,0.2101,-7.341176470588235
5.205,47.253,46.80211639404297,0.8313,0.2101,-7.294117647058823
5.255,46.74,46.80211639404297,0.8313,0.2101,-7.294117647058823
5.305,47.131,48.3021125793457,0.8313,0.2101,-7.247058823529412
5.355,47.106,48.3021125793457,0.8312,0.2101,0.0
5.406,47.35,48.3021125793457,0.8311,0.2101,7.529411764705882
5.455,47.131,48.3021125793457,0.8311,0.2101,7.529411764705882
5.505,47.155,48.3021125793457,0.8311,0.2101,7.529411764705882
5.555,47.643,48.3021125793457,0.8309,0.2101,7.482352941176471
5.605,47.863,48.3021125793457,0.8309,0.2101,7.482352941176471
5.655,48.034,48.3021125793457,0.8309,0.2101,7.482352941176471
5.705,48.864,48.3021125793457,0.8307,0.2101,7.247058823529412
5.755,49.402,48.3021125793457,0.8307,0.2101,7.247058823529412
5.805,49.67,48.3021125793457,0.8306,0.2101,-7.247058823529412
5.855,49.719,48.3021125793457,0.8306,0.2101,-7.482352941176471
5.905,49.646,48.3021125793457,0.8306,0.2101,-7.482352941176471
5.955,49.402,48.3021125793457,0.8304,0.2101,-7.576470588235294
6.005,49.573,48.3021125793457,0.8304,0.2101,-7.576470588235294
6.055,48.645,48.3021125793457,0.8304,0.2101,-7.482352941176471
6.105,49.158,48.3021125793457,0.83,0.2101,-7.482352941176471
6.155,48.889,48.3021125793457,0.8299,0.2101,-7.2
6.205,48.84,48.3021125793457,0.8293,0.2101,-7.2
6.255,48.913,48.3021125793457,0.8291,0.2101,-7.294117647058823
6.305,48.62,49.80211639404297,0.8289,0.2101,-7.294117647058823
6.355,48.474,49.80211639404297,0.8287,0.2101,-7.294117647058823
6.405,48.547,49.80211639404297,0.8287,0.2101,7.482352941176471
6.455,48.547,49.80211639404297,0.8281,0.2101,7.482352941176471
6.505,48.913,49.80211639404297,0.828,0.2101,7.529411764705882
6.555,48.913,49.80211639404297,0.8279,0.2101,7.529411764705882
6.605,49.402,49.80211639404297,0.8274,0.2101,7.3882352941176475
6.655,49.915,49.80211639404297,0.8273,0.2101,7.3882352941176475
6.705,50.256,49.80211639404297,0.8272,0.2101,7.2
6.755,50.647,49.80211639404297,0.827,0.2101,7.2
6.805,51.282,49.80211639404297,0.8268,0.2101,-7.247058823529412
6.855,51.575,49.80211639404297,0.8267,0.2101,-7.3882352941176475
6.905,51.16,49.80211639404297,0.8264,0.2101,-7.3882352941176475
6.955,50.525,49.80211639404297,0.8261,0.2101,-7.7176470588235295
7.005,50.867,49.80211639404297,0.826,0.2101,-7.7176470588235295
7.055,50.745,49.80211639404297,0.8259,0.2101,-7.341176470588235
7.105,50.598,49.80211639404297,0.8258,0.2101,-7.482352941176471
7.155,50.427,49.80211639404297,0.8252,0.2101,-7.482352941176471
7.205,50.354,49.80211639404297,0.8246,0.2101,-7.341176470588235
7.255,50.281,49.80211639404297,0.8246,0.2101,-7.341176470588235
7.305,50.427,48.3021125793457,0.8242,0.2101,-7.247058823529412
7.355,50.061,48.3021125793457,0.8242,0.2101,-7.247058823529412
7.405,50.085,48.3021125793457,0.8242,0.2101,-7.247058823529412
7.455,49.89,48.3021125793457,0.8236,0.2101,-7.7176470588235295
7.505,49.28,48.3021125793457,0.8234,0.2101,-7.7176470588235295
7.555,49.646,48.3021125793457,0.8233,0.2101,-7.670588235294118
7.605,49.475,48.3021125793457,0.8233,0.2101,-7.435294117647059
7.655,49.304,48.3021125793457,0.8233,0.2101,-7.435294117647059
7.705,49.133,48.3021125793457,0.8233,0.2101,-7.482352941176471
7.755,49.035,48.3021125793457,0.8233,0.2101,-7.482352941176471
7.805,49.011,48.3021125793457,0.8233,0.2101,-7.3882352941176475
7.855,48.669,48.3021125793457,0.8233,0.2101,-7.341176470588235
7.905,48.84,48.3021125793457,0.8233,0.2101,-7.341176470588235
7.955,48.718,48.3021125793457,0.8233,0.2101,-7.2
8.005,48.498,48.3021125793457,0.8233,0.2101,-7.2
8.055,48.571,48.3021125793457,0.8236,0.2101,-7.2
8.105,48.62,48.3021125793457,0.8236,0.2101,-7.2
8.155,46.105,48.3021125793457,0.8236,0.2101,-7.152941176470589
8.205,48.889,48.3021125793457,0.8239,0.2101,-7.152941176470589
8.255,48.205,48.3021125793457,0.8246,0.2101,7.905882352941177
8.305,48.327,46.80211639404297,0.8248,0.2101,7.905882352941177
8.355,48.498,46.80211639404297,0.825,0.2101,7.105882352941176
8.405,49.328,46.80211639404297,0.8265,0.2101,7.105882352941176
8.455,49.548,46.80211639404297,0.8268,0.2101,-7.7176470588235295
8.505,49.621,46.80211639404297,0.827,0.2101,-7.7176470588235295
8.555,49.426,46.80211639404297,0.8283,0.2101,-8.094117647058823
8.605,49.158,46.80211639404297,0.8285,0.2101,-8.141176470588235
8.655,48.889,46.80211639404297,0.8292,0.2101,-8.141176470588235
8.705,48.669,46.80211639404297,0.8305,0.2101,-7.952941176470588
8.755,48.498,46.80211639404297,0.8313,0.2101,-7.952941176470588
