time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
10.105,0.8362,0.6527,-0.1835,0.002,85.43571472167969
10.155,0.8362,0.6527,-0.1835,0.002,85.43571472167969
10.205,0.8362,0.6527,-0.1835,0.002,85.43571472167969
10.255,0.8363,0.6527,-0.1836,0.002,85.43571472167969
10.305,0.8363,0.6527,-0.1836,0.0,83.93572235107422
10.355,0.8363,0.6527,-0.1836,0.0,83.93572235107422
10.405,0.8363,0.6527,-0.1836,0.0,83.93572235107422
10.455,0.8363,0.6527,-0.1836,0.0,83.93572235107422
10.505,0.8362,0.6527,-0.1835,0.0,83.93572235107422
10.555,0.8362,0.6527,-0.1835,0.0,83.93572235107422
10.605,0.8362,0.6527,-0.1835,0.0,83.93572235107422
10.655,0.8362,0.6527,-0.1835,0.0,83.93572235107422
10.705,0.8361,0.6527,-0.1834,0.0,83.93572235107422
10.755,0.836,0.6527,-0.1833,0.0,83.93572235107422
10.805,0.836,0.6527,-0.1833,0.0,83.93572235107422
10.855,0.8358,0.6527,-0.1831,0.0,83.93572235107422
10.905,0.8356,0.6527,-0.1829,-0.002,83.93572235107422
10.955,0.8356,0.6527,-0.1829,0.0,83.93572235107422
11.005,0.8356,0.6527,-0.1829,0.0,83.93572235107422
11.055,0.8356,0.6527,-0.1829,0.0,83.93572235107422
11.105,0.8356,0.6527,-0.1829,0.0,83.93572235107422
11.155,0.8356,0.6527,-0.1829,0.0,83.93572235107422
11.205,0.8356,0.6527,-0.1829,0.0,83.93572235107422
11.255,0.8356,0.6527,-0.1829,0.0,83.93572235107422
11.305,0.8356,0.6527,-0.1829,0.0,82.43572235107422
11.355,0.8356,0.6527,-0.1829,0.0,82.43572235107422
11.405,0.8356,0.6527,-0.1829,0.0,82.43572235107422
11.455,0.8356,0.6527,-0.1829,0.0,82.43572235107422
11.505,0.8357,0.6527,-0.183,0.0,82.43572235107422
11.555,0.8357,0.6527,-0.183,0.0,82.43572235107422
11.605,0.8359,0.6527,-0.1832,0.0,82.43572235107422
11.655,0.8359,0.6527,-0.1832,0.0,82.43572235107422
11.705,0.8359,0.6527,-0.1832,0.0,82.43572235107422
11.755,0.836,0.6527,-0.1833,0.0,82.43572235107422
11.805,0.8361,0.6527,-0.1834,0.0,82.43572235107422
11.855,0.8361,0.6527,-0.1834,0.0,82.43572235107422
11.905,0.8363,0.6527,-0.1836,0.002,82.43572235107422
11.955,0.8363,0.6527,-0.1836,0.0,82.43572235107422
12.005,0.8363,0.6527,-0.1836,0.0,82.43572235107422
12.056,0.8363,0.6527,-0.1836,0.0,82.43572235107422
12.105,0.8364,0.6527,-0.1837,0.0,82.43572235107422
12.155,0.8364,0.6527,-0.1837,0.0,82.43572235107422
12.205,0.8364,0.6527,-0.1837,0.0,82.43572235107422
12.255,0.8363,0.6527,-0.1836,0.0,82.43572235107422
12.305,0.8362,0.6527,-0.1835,0.0,80.93572235107422
12.355,0.8361,0.6527,-0.1834,0.0,80.93572235107422
12.405,0.836,0.6527,-0.1833,0.0,80.93572235107422
12.455,0.836,0.6527,-0.1833,0.0,80.93572235107422
12.505,0.8359,0.6527,-0.1832,-0.002,80.93572235107422
12.555,0.8359,0.6527,-0.1832,-0.002,80.93572235107422
12.605,0.8358,0.6527,-0.1831,-0.002,80.93572235107422
12.655,0.8358,0.6527,-0.1831,-0.002,80.93572235107422
12.705,0.8356,0.6527,-0.1829,-0.002,80.93572235107422
12.755,0.8356,0.6527,-0.1829,-0.002,80.93572235107422
12.805,0.8356,0.6527,-0.1829,0.0,80.93572235107422
12.855,0.8355,0.6527,-0.1828,0.0,80.93572235107422
12.905,0.8355,0.6527,-0.1828,0.0,80.93572235107422
12.955,0.8354,0.6527,-0.1827,0.0,80.93572235107422
13.005,0.8354,0.6527,-0.1827,0.0,80.93572235107422
13.055,0.8354,0.6527,-0.1827,0.0,80.93572235107422
13.105,0.8354,0.6527,-0.1827,0.0,80.93572235107422
13.155,0.8352,0.6527,-0.1825,0.0,80.93572235107422
13.205,0.8352,0.6527,-0.1825,0.0,80.93572235107422
13.255,0.8352,0.6527,-0.1825,0.0,80.93572235107422
13.305,0.8352,0.6527,-0.1825,0.0,79.43572235107422
13.355,0.8352,0.6527,-0.1825,0.0,79.43572235107422
13.405,0.8349,0.6527,-0.1822,0.0,79.43572235107422
13.455,0.8349,0.6527,-0.1822,0.0,79.43572235107422
13.505,0.8348,0.6527,-0.1821,0.0,79.43572235107422
13.555,0.8346,0.6527,-0.1819,0.0,79.43572235107422
13.605,0.8346,0.6527,-0.1819,0.0,79.43572235107422
13.655,0.8346,0.6527,-0.1819,0.0,79.43572235107422
13.705,0.8345,0.6527,-0.1818,0.0,79.43572235107422
13.755,0.8345,0.6527,-0.1818,0.0,79.43572235107422
13.805,0.8344,0.6527,-0.1817,-0.002,79.43572235107422
13.855,0.8344,0.6527,-0.1817,0.0,79.43572235107422
13.905,0.8343,0.6527,-0.1816,-0.002,79.43572235107422
13.955,0.8343,0.6527,-0.1816,0.0,79.43572235107422
14.005,0.8343,0.6527,-0.1816,0.0,79.43572235107422
14.057,0.8343,0.6527,-0.1816,0.0,79.43572235107422
14.106,0.8343,0.6527,-0.1816,0.0,79.43572235107422
14.156,0.8342,0.6527,-0.1815,0.0,79.43572235107422
14.206,0.8343,0.6527,-0.1816,0.0,79.43572235107422
14.256,0.8343,0.6527,-0.1816,0.0,79.43572235107422
14.306,0.8343,0.6527,-0.1816,0.0,77.93572235107422
14.356,0.8343,0.6527,-0.1816,0.0,77.93572235107422
14.406,0.8343,0.6527,-0.1816,0.0,77.93572235107422
14.456,0.8343,0.6527,-0.1816,0.0,77.93572235107422
14.506,0.8342,0.6527,-0.1815,0.0,77.93572235107422
14.556,0.8343,0.6527,-0.1816,0.0,77.93572235107422
14.606,0.8343,0.6527,-0.1816,0.0,77.93572235107422
14.656,0.8343,0.6527,-0.1816,0.0,77.93572235107422
14.706,0.8342,0.6527,-0.1815,0.0,77.93572235107422
14.756,0.8342,0.6527,-0.1815,0.0,77.93572235107422
14.806,0.8342,0.6527,-0.1815,0.0,77.93572235107422
14.856,0.8342,0.6527,-0.1815,0.0,77.93572235107422
14.906,0.8343,0.6527,-0.1816,0.0,77.93572235107422
14.956,0.8343,0.6527,-0.1816,0.0,77.93572235107422
15.006,0.8343,0.6527,-0.1816,0.0,77.93572235107422
15.056,0.8344,0.6527,-0.1817,0.0,77.93572235107422
15.106,0.8344,0.6527,-0.1817,0.0,77.93572235107422
15.156,0.8344,0.6527,-0.1817,0.0,77.93572235107422
15.206,0.8344,0.6527,-0.1817,0.0,77.93572235107422
15.256,0.8344,0.6527,-0.1817,0.0,77.93572235107422
15.306,0.8344,0.6527,-0.1817,0.0,76.43572998046875
15.356,0.8344,0.6527,-0.1817,0.0,76.43572998046875
15.406,0.8344,0.6527,-0.1817,0.0,76.43572998046875
15.456,0.8344,0.6527,-0.1817,0.0,76.43572998046875
15.506,0.8344,0.6527,-0.1817,0.0,76.43572998046875
15.556,0.8344,0.6527,-0.1817,0.0,76.43572998046875
15.606,0.8344,0.6527,-0.1817,0.0,76.43572998046875
15.656,0.8344,0.6527,-0.1817,0.0,76.43572998046875
15.706,0.8344,0.6527,-0.1817,0.0,76.43572998046875
15.756,0.8343,0.6527,-0.1816,0.0,76.43572998046875
15.806,0.8343,0.6527,-0.1816,0.0,76.43572998046875
15.856,0.8342,0.6527,-0.1815,0.0,76.43572998046875
15.906,0.8341,0.6527,-0.1814,0.0,76.43572998046875
15.956,0.8342,0.6527,-0.1815,0.0,76.43572998046875
16.006,0.8342,0.6527,-0.1815,0.0,76.43572998046875
16.058,0.8342,0.6527,-0.1815,0.0,76.43572998046875
16.107,0.8342,0.6527,-0.1815,0.0,76.43572998046875
16.157,0.8341,0.6527,-0.1814,0.0,76.43572998046875
16.207,0.8341,0.6527,-0.1814,0.0,76.43572998046875
16.257,0.8341,0.6527,-0.1814,0.0,76.43572998046875
16.307,0.8341,0.6527,-0.1814,0.0,77.93572235107422
16.357,0.834,0.6527,-0.1813,0.0,77.93572235107422
16.407,0.834,0.6527,-0.1813,0.0,77.93572235107422
16.457,0.834,0.6527,-0.1813,0.0,77.93572235107422
16.507,0.8339,0.6527,-0.1812,0.0,77.93572235107422
16.557,0.8339,0.6527,-0.1812,0.0,77.93572235107422
16.607,0.8339,0.6527,-0.1812,0.0,77.93572235107422
16.657,0.8339,0.6527,-0.1812,0.0,77.93572235107422
16.707,0.8339,0.6527,-0.1812,0.0,77.93572235107422
16.757,0.8339,0.6527,-0.1812,0.0,77.93572235107422
16.807,0.8338,0.6527,-0.1811,0.0,77.93572235107422
16.857,0.8339,0.6527,-0.1812,0.0,77.93572235107422
16.907,0.8339,0.6527,-0.1812,0.0,77.93572235107422
16.957,0.8339,0.6527,-0.1812,0.0,77.93572235107422
17.007,0.8339,0.6527,-0.1812,0.0,77.93572235107422
17.057,0.8339,0.6527,-0.1812,0.0,77.93572235107422
17.107,0.8339,0.6527,-0.1812,0.0,77.93572235107422
17.157,0.8339,0.6527,-0.1812,0.0,77.93572235107422
17.207,0.8339,0.6527,-0.1812,0.0,77.93572235107422
17.257,0.8339,0.6527,-0.1812,0.0,77.93572235107422
17.307,0.8339,0.6527,-0.1812,0.0,76.43572998046875
17.357,0.8339,0.6527,-0.1812,0.0,76.43572998046875
17.407,0.8339,0.6527,-0.1812,0.0,76.43572998046875
17.457,0.8338,0.6527,-0.1811,0.0,76.43572998046875
17.507,0.8338,0.6527,-0.1811,0.0,76.43572998046875
17.557,0.8341,0.6527,-0.1814,0.0,76.43572998046875
17.607,0.8338,0.6527,-0.1811,0.0,76.43572998046875
17.657,0.8341,0.6527,-0.1814,0.0,76.43572998046875
17.707,0.8341,0.6527,-0.1814,0.0,76.43572998046875
17.757,0.8341,0.6527,-0.1814,0.0,76.43572998046875
17.807,0.8341,0.6527,-0.1814,0.0,76.43572998046875
17.857,0.8341,0.6527,-0.1814,0.0,76.43572998046875
17.907,0.8341,0.6527,-0.1814,0.0,76.43572998046875
17.957,0.8341,0.6527,-0.1814,0.0,76.43572998046875
18.007,0.8341,0.6527,-0.1814,0.0,76.43572998046875
18.059,0.8341,0.6527,-0.1814,0.0,76.43572998046875
18.108,0.8341,0.6527,-0.1814,0.0,76.43572998046875
18.158,0.8341,0.6527,-0.1814,0.0,76.43572998046875
18.208,0.8341,0.6527,-0.1814,0.0,76.43572998046875
18.258,0.8341,0.6527,-0.1814,0.0,76.43572998046875
18.308,0.8341,0.6527,-0.1814,0.0,74.93572998046875
18.358,0.8341,0.6527,-0.1814,0.0,74.93572998046875
18.408,0.8341,0.6527,-0.1814,0.0,74.93572998046875
18.458,0.8341,0.6527,-0.1814,0.0,74.93572998046875
18.508,0.8341,0.6527,-0.1814,0.0,74.93572998046875
18.558,0.834,0.6527,-0.1813,0.0,74.93572998046875
18.608,0.834,0.6527,-0.1813,0.0,74.93572998046875
18.658,0.834,0.6527,-0.1813,0.0,74.93572998046875
18.708,0.834,0.6527,-0.1813,0.0,74.93572998046875
18.758,0.834,0.6527,-0.1813,0.0,74.93572998046875
18.808,0.8339,0.6527,-0.1812,0.0,74.93572998046875
18.858,0.8339,0.6527,-0.1812,0.0,74.93572998046875
18.908,0.8339,0.6527,-0.1812,0.0,74.93572998046875
18.958,0.8339,0.6527,-0.1812,0.0,74.93572998046875
19.008,0.8339,0.6527,-0.1812,0.0,74.93572998046875
19.058,0.8339,0.6527,-0.1812,0.0,74.93572998046875
19.108,0.8339,0.6527,-0.1812,0.0,74.93572998046875
19.158,0.8339,0.6527,-0.1812,0.0,74.93572998046875
19.208,0.8339,0.6527,-0.1812,0.0,74.93572998046875
19.258,0.8339,0.6527,-0.1812,0.0,74.93572998046875
19.308,0.8338,0.6527,-0.1811,0.0,76.43572998046875
19.358,0.8338,0.6527,-0.1811,0.0,76.43572998046875
19.408,0.8338,0.6527,-0.1811,0.0,76.43572998046875
19.458,0.8338,0.6527,-0.1811,0.0,76.43572998046875
19.508,0.8337,0.6527,-0.181,0.0,76.43572998046875
19.558,0.8336,0.6527,-0.1809,0.0,76.43572998046875
19.608,0.8336,0.6527,-0.1809,0.0,76.43572998046875
19.658,0.8336,0.6527,-0.1809,0.0,76.43572998046875
19.708,0.8336,0.6527,-0.1809,0.0,76.43572998046875
19.758,0.8336,0.6527,-0.1809,0.0,76.43572998046875
19.808,0.8336,0.6527,-0.1809,0.0,76.43572998046875
19.858,0.8336,0.6527,-0.1809,0.0,76.43572998046875
19.908,0.8336,0.6527,-0.1809,0.0,76.43572998046875
19.958,0.8336,0.6527,-0.1809,0.0,76.43572998046875
20.008,0.8336,0.6527,-0.1809,0.0,76.43572998046875
20.06,0.8336,0.6527,-0.1809,0.0,76.43572998046875
20.109,0.8336,0.6527,-0.1809,0.0,76.43572998046875
20.159,0.8336,0.6527,-0.1809,0.0,76.43572998046875
20.209,0.8336,0.6527,-0.1809,0.0,76.43572998046875
20.259,0.8337,0.6527,-0.181,0.0,76.43572998046875
20.309,0.8337,0.6527,-0.181,0.0,74.93572998046875
20.359,0.8337,0.6527,-0.181,0.0,74.93572998046875
20.409,0.8337,0.6527,-0.181,0.0,74.93572998046875
20.459,0.8337,0.6527,-0.181,0.0,74.93572998046875
20.509,0.8338,0.6527,-0.1811,0.0,74.93572998046875
20.559,0.8338,0.6527,-0.1811,0.0,74.93572998046875
20.609,0.8338,0.6527,-0.1811,0.0,74.93572998046875
20.659,0.8337,0.6527,-0.181,0.0,74.93572998046875
20.709,0.8337,0.6527,-0.181,0.0,74.93572998046875
20.759,0.8338,0.6527,-0.1811,0.0,74.93572998046875
20.809,0.8338,0.6527,-0.1811,0.0,74.93572998046875
20.859,0.8338,0.6527,-0.1811,0.0,74.93572998046875
20.909,0.8339,0.6527,-0.1812,0.0,74.93572998046875
20.959,0.8339,0.6527,-0.1812,0.0,74.93572998046875
21.009,0.8339,0.6527,-0.1812,0.0,74.93572998046875
21.059,0.8339,0.6527,-0.1812,0.0,74.93572998046875
21.109,0.8339,0.6527,-0.1812,0.0,74.93572998046875
21.159,0.8339,0.6527,-0.1812,0.0,74.93572998046875
21.209,0.8339,0.6527,-0.1812,0.0,74.93572998046875
21.259,0.8339,0.6527,-0.1812,0.0,74.93572998046875
21.309,0.8339,0.6527,-0.1812,0.0,73.43572235107422
21.359,0.8339,0.6527,-0.1812,0.0,73.43572235107422
21.409,0.8339,0.6527,-0.1812,0.0,73.43572235107422
21.459,0.8339,0.6527,-0.1812,0.0,73.43572235107422
21.509,0.8338,0.6527,-0.1811,0.0,73.43572235107422
21.559,0.8338,0.6527,-0.1811,0.0,73.43572235107422
21.609,0.8338,0.6527,-0.1811,0.0,73.43572235107422
21.659,0.8338,0.6527,-0.1811,0.0,73.43572235107422
21.709,0.8337,0.6527,-0.181,0.0,73.43572235107422
21.759,0.8335,0.6527,-0.1808,0.0,73.43572235107422
21.809,0.8335,0.6527,-0.1808,0.0,73.43572235107422
21.859,0.8335,0.6527,-0.1808,0.0,73.43572235107422
21.909,0.8335,0.6527,-0.1808,0.0,73.43572235107422
21.959,0.8335,0.6527,-0.1808,0.0,73.43572235107422
22.009,0.8335,0.6527,-0.1808,0.0,73.43572235107422
22.061,0.8335,0.6527,-0.1808,0.0,73.43572235107422
22.11,0.8335,0.6527,-0.1808,0.0,73.43572235107422
22.16,0.8334,0.6527,-0.1807,0.0,73.43572235107422
22.21,0.8334,0.6527,-0.1807,0.0,73.43572235107422
22.26,0.8334,0.6527,-0.1807,0.0,73.43572235107422
22.31,0.8334,0.6527,-0.1807,0.0,74.93572998046875
22.36,0.8333,0.6527,-0.1806,0.0,74.93572998046875
22.41,0.8332,0.6527,-0.1805,0.0,74.93572998046875
