time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
31.363,0.675,0.7,0.025,0.06
31.413,0.6782,0.7,0.0218,0.06
31.463,0.6805,0.7,0.0195,0.06
31.513,0.6841,0.7,0.0159,0.06
31.563,0.6864,0.7,0.0136,0.058
31.613,0.6895,0.7,0.0105,0.06
31.663,0.6918,0.7,0.0082,0.06
31.713,0.6945,0.7,0.0055,0.054
31.763,0.697,0.7,0.003,0.054
31.813,0.6991,0.7,0.0009,0.05
31.863,0.7017,0.7,-0.0017,0.05
31.913,0.7036,0.7,-0.0036,0.05
31.963,0.7049,0.7,-0.0049,0.046
32.013,0.7069,0.7,-0.0069,0.046
32.065,0.7087,0.7,-0.0087,0.042
32.114,0.7102,0.7,-0.0102,0.04
32.164,0.712,0.7,-0.012,0.038
32.214,0.7133,0.7,-0.0133,0.036
32.264,0.7149,0.7,-0.0149,0.0346
32.314,0.7159,0.7,-0.0159,0.032
32.364,0.7167,0.7,-0.0167,0.0306
32.414,0.7175,0.7,-0.0175,0.0306
32.464,0.7179,0.7,-0.0179,0.026
32.514,0.7184,0.7,-0.0184,0.02
32.564,0.7185,0.7,-0.0185,0.016
32.614,0.7185,0.7,-0.0185,0.016
32.664,0.7185,0.7,-0.0185,0.01
32.714,0.7185,0.7,-0.0185,0.008
32.764,0.7185,0.7,-0.0185,0.002
32.814,0.7185,0.7,-0.0185,0.0
32.864,0.7185,0.7,-0.0185,0.0
32.914,0.7185,0.7,-0.0185,0.0
32.964,0.7184,0.7,-0.0184,0.0
33.014,0.7183,0.7,-0.0183,0.0
33.064,0.7174,0.7,-0.0174,0.0
33.114,0.7168,0.7,-0.0168,0.0
33.164,0.7167,0.7,-0.0167,-0.002
33.214,0.7158,0.7,-0.0158,-0.002
33.264,0.7153,0.7,-0.0153,-0.002
33.314,0.7153,0.7,-0.0153,-0.002
33.364,0.714,0.7,-0.014,-0.01
33.414,0.7138,0.7,-0.0138,-0.01
33.464,0.7137,0.7,-0.0137,-0.01
33.514,0.7123,0.7,-0.0123,-0.01
33.564,0.712,0.7,-0.012,-0.006
33.614,0.7118,0.7,-0.0118,-0.006
33.664,0.7103,0.7,-0.0103,-0.006
33.714,0.7103,0.7,-0.0103,-0.004
33.764,0.7101,0.7,-0.0101,-0.004
33.814,0.7091,0.7,-0.0091,-0.004
33.864,0.709,0.7,-0.009,-0.004
33.914,0.709,0.7,-0.009,-0.004
33.964,0.709,0.7,-0.009,-0.004
34.014,0.709,0.7,-0.009,-0.002
34.066,0.709,0.7,-0.009,0.0
34.115,0.709,0.7,-0.009,0.0
34.165,0.709,0.7,-0.009,0.0
34.215,0.709,0.7,-0.009,0.0
34.265,0.709,0.7,-0.009,0.0
34.315,0.709,0.7,-0.009,0.0
34.365,0.7091,0.7,-0.0091,0.0
34.415,0.7096,0.7,-0.0096,0.0
34.465,0.7096,0.7,-0.0096,0.0
34.515,0.7097,0.7,-0.0097,0.0
34.565,0.7097,0.7,-0.0097,0.0
34.615,0.7101,0.7,-0.0101,0.0
34.665,0.7103,0.7,-0.0103,0.002
34.715,0.7104,0.7,-0.0104,0.002
34.765,0.7104,0.7,-0.0104,0.002
34.815,0.7105,0.7,-0.0105,0.002
34.865,0.7105,0.7,-0.0105,0.002
34.915,0.7105,0.7,-0.0105,0.002
34.965,0.7105,0.7,-0.0105,0.0
35.015,0.7105,0.7,-0.0105,0.0
35.065,0.7105,0.7,-0.0105,0.0
35.115,0.7105,0.7,-0.0105,0.0
35.165,0.7105,0.7,-0.0105,0.0
35.215,0.7102,0.7,-0.0102,0.0
35.265,0.7102,0.7,-0.0102,0.0
35.315,0.7093,0.7,-0.0093,0.0
35.365,0.7085,0.7,-0.0085,0.0
35.415,0.7084,0.7,-0.0084,0.0
35.465,0.7074,0.7,-0.0074,-0.002
35.515,0.7062,0.7,-0.0062,-0.006
35.565,0.7054,0.7,-0.0054,-0.016
35.615,0.7042,0.7,-0.0042,-0.016
35.665,0.7031,0.7,-0.0031,-0.018
35.715,0.7017,0.7,-0.0017,-0.02
35.765,0.7013,0.7,-0.0013,-0.02
35.815,0.699,0.7,0.001,-0.022
35.865,0.6982,0.7,0.0018,-0.022
35.915,0.6966,0.7,0.0034,-0.024
35.965,0.695,0.7,0.005,-0.024
36.015,0.6936,0.7,0.0064,-0.028
36.067,0.6916,0.7,0.0084,-0.028
36.116,0.6905,0.7,0.0095,-0.028
36.166,0.6897,0.7,0.0103,-0.028
36.216,0.6876,0.7,0.0124,-0.032
36.266,0.6854,0.7,0.0146,-0.032
36.316,0.684,0.7,0.016,-0.032
36.366,0.6825,0.7,0.0175,-0.03
36.416,0.6802,0.7,0.0198,-0.03
36.466,0.679,0.7,0.021,-0.03
36.516,0.6778,0.7,0.0222,-0.028
36.566,0.6758,0.7,0.0242,-0.03
36.616,0.6742,0.7,0.0258,-0.032
36.666,0.6732,0.7,0.0268,-0.03
36.716,0.671,0.7,0.029,-0.03
36.766,0.6699,0.7,0.0301,-0.03
36.816,0.6685,0.7,0.0315,-0.028
36.866,0.6671,0.7,0.0329,-0.028
36.916,0.6656,0.7,0.0344,-0.028
36.966,0.6645,0.7,0.0355,-0.028
37.016,0.6631,0.7,0.0369,-0.028
37.066,0.6616,0.7,0.0384,-0.028
37.116,0.661,0.7,0.039,-0.028
37.166,0.6596,0.7,0.0404,-0.028
37.216,0.6592,0.7,0.0408,-0.028
37.266,0.6584,0.7,0.0416,-0.028
37.316,0.6574,0.7,0.0426,-0.022
37.366,0.6564,0.7,0.0436,-0.02
37.416,0.655,0.7,0.045,-0.02
37.466,0.6544,0.7,0.0456,-0.02
37.516,0.6539,0.7,0.0461,-0.016
37.566,0.6528,0.7,0.0472,-0.02
37.616,0.6526,0.7,0.0474,-0.016
37.666,0.6519,0.7,0.0481,-0.016
37.716,0.6515,0.7,0.0485,-0.014
37.766,0.6506,0.7,0.0494,-0.014
37.816,0.6503,0.7,0.0497,-0.012
37.866,0.6489,0.7,0.0511,-0.012
37.916,0.6489,0.7,0.0511,-0.01
37.966,0.6482,0.7,0.0518,-0.014
38.016,0.648,0.7,0.052,-0.008
38.068,0.6473,0.7,0.0527,-0.0135
38.117,0.647,0.7,0.053,-0.008
38.167,0.6462,0.7,0.0538,-0.0135
38.217,0.6459,0.7,0.0541,-0.0061
38.267,0.6455,0.7,0.0545,-0.008
38.317,0.6449,0.7,0.0551,-0.008
38.367,0.6441,0.7,0.0559,-0.012
38.417,0.644,0.7,0.056,-0.008
38.467,0.6432,0.7,0.0568,-0.012
38.517,0.6423,0.7,0.0577,-0.012
38.567,0.642,0.7,0.058,-0.012
38.617,0.6419,0.7,0.0581,-0.008
38.667,0.6418,0.7,0.0582,-0.008
38.717,0.6411,0.7,0.0589,-0.012
38.767,0.6408,0.7,0.0592,-0.006
38.817,0.64,0.7,0.06,-0.006
38.867,0.6396,0.7,0.0604,-0.008
38.917,0.6396,0.7,0.0604,-0.006
38.967,0.6394,0.7,0.0606,-0.006
39.017,0.6391,0.7,0.0609,-0.006
39.067,0.639,0.7,0.061,-0.006
39.117,0.6387,0.7,0.0613,-0.006
39.167,0.6386,0.7,0.0614,-0.006
39.217,0.6385,0.7,0.0615,-0.004
39.267,0.6383,0.7,0.0617,-0.004
39.317,0.638,0.7,0.062,-0.004
39.367,0.6379,0.7,0.0621,-0.004
39.417,0.6378,0.7,0.0622,-0.002
39.467,0.6378,0.7,0.0622,-0.002
39.517,0.6376,0.7,0.0624,-0.002
39.567,0.6376,0.7,0.0624,-0.002
39.617,0.6376,0.7,0.0624,-0.002
39.667,0.6376,0.7,0.0624,-0.002
39.717,0.6376,0.7,0.0624,0.0
39.767,0.6376,0.7,0.0624,0.0
39.817,0.6376,0.7,0.0624,0.0
39.867,0.6376,0.7,0.0624,0.0
39.917,0.6376,0.7,0.0624,0.0
39.967,0.6376,0.7,0.0624,0.0
40.017,0.6377,0.7,0.0623,0.0
40.069,0.6377,0.7,0.0623,0.0
40.118,0.6377,0.7,0.0623,0.0
40.168,0.6377,0.7,0.0623,0.0
40.218,0.6379,0.7,0.0621,0.0
40.268,0.6379,0.7,0.0621,0.0
40.318,0.6379,0.7,0.0621,0.0
40.368,0.638,0.7,0.062,0.0
40.418,0.638,0.7,0.062,0.0
40.468,0.6379,0.7,0.0621,0.0
40.518,0.6379,0.7,0.0621,0.0
40.568,0.6378,0.7,0.0622,0.0
40.618,0.6377,0.7,0.0623,0.0
40.668,0.6377,0.7,0.0623,0.0
40.718,0.6377,0.7,0.0623,0.0
40.768,0.6376,0.7,0.0624,0.0
40.818,0.6372,0.7,0.0628,-0.002
40.868,0.637,0.7,0.063,-0.002
40.918,0.6369,0.7,0.0631,-0.002
40.968,0.6363,0.7,0.0637,-0.002
41.018,0.6363,0.7,0.0637,-0.002
41.068,0.6354,0.7,0.0646,-0.002
41.118,0.635,0.7,0.065,-0.004
41.168,0.6346,0.7,0.0654,-0.008
41.218,0.6344,0.7,0.0656,-0.008
41.268,0.6338,0.7,0.0662,-0.008
41.318,0.6325,0.7,0.0675,-0.008
41.368,0.6323,0.7,0.0677,-0.008
41.418,0.6305,0.7,0.0695,-0.008
41.468,0.63,0.7,0.07,-0.01
41.518,0.6288,0.7,0.0712,-0.01
41.568,0.6276,0.7,0.0724,-0.012
41.618,0.6269,0.7,0.0731,-0.014
41.668,0.6251,0.7,0.0749,-0.024
41.718,0.6242,0.7,0.0758,-0.024
41.768,0.6223,0.7,0.0777,-0.024
41.818,0.6205,0.7,0.0795,-0.024
41.868,0.6191,0.7,0.0809,-0.024
41.918,0.6171,0.7,0.0829,-0.028
41.968,0.6151,0.7,0.0849,-0.036
42.018,0.6126,0.7,0.0874,-0.036
42.07,0.6109,0.7,0.0891,-0.036
42.119,0.6081,0.7,0.0919,-0.038
42.169,0.6059,0.7,0.0941,-0.04
42.219,0.6032,0.7,0.0968,-0.04
42.269,0.6005,0.7,0.0995,-0.044
42.319,0.5977,0.7,0.1023,-0.05
42.369,0.595,0.7,0.105,-0.054
42.419,0.5919,0.7,0.1081,-0.054
42.469,0.5886,0.7,0.1114,-0.054
42.519,0.5851,0.7,0.1149,-0.056
42.569,0.5815,0.7,0.1185,-0.056
42.619,0.5783,0.7,0.1217,-0.062
42.669,0.5747,0.7,0.1253,-0.064
42.719,0.5712,0.7,0.1288,-0.066
42.769,0.5677,0.7,0.1323,-0.07
42.819,0.5643,0.7,0.1357,-0.07
42.869,0.5601,0.7,0.1399,-0.07
42.919,0.5562,0.7,0.1438,-0.07
42.969,0.5523,0.7,0.1477,-0.072
43.019,0.5486,0.7,0.1514,-0.072
43.069,0.5449,0.7,0.1551,-0.074
43.119,0.5419,0.7,0.1581,-0.074
43.169,0.5377,0.7,0.1623,-0.074
43.219,0.534,0.7,0.166,-0.074
43.269,0.5302,0.7,0.1698,-0.076
43.319,0.5262,0.7,0.1738,-0.076
43.369,0.5231,0.7,0.1769,-0.074
43.419,0.5202,0.7,0.1798,-0.074
43.469,0.5164,0.7,0.1836,-0.074
43.519,0.5134,0.7,0.1866,-0.074
43.569,0.5107,0.7,0.1893,-0.074
43.619,0.5076,0.7,0.1924,-0.062
43.669,0.5052,0.7,0.1948,-0.062
43.719,0.5029,0.7,0.1971,-0.06
43.769,0.4999,0.7,0.2001,-0.06
43.819,0.4986,0.7,0.2014,-0.058
43.869,0.4966,0.7,0.2034,-0.054
43.919,0.4949,0.7,0.2051,-0.048
43.969,0.4933,0.7,0.2067,-0.046
44.019,0.4914,0.7,0.2086,-0.04
44.071,0.4912,0.7,0.2088,-0.038
44.12,0.4912,0.7,0.2088,-0.034
44.17,0.4912,0.7,0.2088,-0.032
44.22,0.4912,0.7,0.2088,-0.026
44.27,0.4912,0.7,0.2088,-0.0038
44.32,0.4912,0.7,0.2088,0.0
44.37,0.4912,0.7,0.2088,0.0
44.42,0.4912,0.7,0.2088,0.0
44.47,0.4925,0.7,0.2075,0.0
44.52,0.4944,0.7,0.2056,0.0
44.57,0.4964,0.7,0.2036,0.0
44.62,0.4979,0.7,0.2021,0.0
44.67,0.5007,0.7,0.1993,0.026
44.72,0.503,0.7,0.197,0.03
44.77,0.5054,0.7,0.1946,0.038
44.82,0.5087,0.7,0.1913,0.04
44.87,0.5117,0.7,0.1883,0.046
44.92,0.516,0.7,0.184,0.048
44.97,0.5197,0.7,0.1803,0.056
45.02,0.5235,0.7,0.1765,0.06
45.07,0.528,0.7,0.172,0.066
45.12,0.5326,0.7,0.1674,0.074
45.17,0.5377,0.7,0.1623,0.076
45.22,0.5421,0.7,0.1579,0.086
45.27,0.5477,0.7,0.1523,0.088
45.32,0.5532,0.7,0.1468,0.09
45.37,0.5584,0.7,0.1416,0.092
45.42,0.5639,0.7,0.1361,0.102
45.47,0.5697,0.7,0.1303,0.104
45.52,0.5759,0.7,0.1241,0.11
45.57,0.5817,0.7,0.1183,0.11
45.62,0.5876,0.7,0.1124,0.112
45.67,0.5942,0.7,0.1058,0.116
45.72,0.6,0.7,0.1,0.116
45.77,0.6064,0.7,0.0936,0.116
45.82,0.6118,0.7,0.0882,0.116
45.87,0.6186,0.7,0.0814,0.118
45.92,0.6242,0.7,0.0758,0.118
45.97,0.6306,0.7,0.0694,0.118
46.02,0.6372,0.7,0.0628,0.128
46.072,0.6431,0.7,0.0569,0.128
46.121,0.6489,0.7,0.0511,0.1184
46.171,0.6551,0.7,0.0449,0.124
46.221,0.6608,0.7,0.0392,0.1184
46.271,0.6674,0.7,0.0326,0.124
46.321,0.6727,0.7,0.0273,0.1184
46.371,0.6791,0.7,0.0209,0.124
46.421,0.6852,0.7,0.0148,0.122
46.471,0.6906,0.7,0.0094,0.1184
46.521,0.6961,0.7,0.0039,0.1184
46.571,0.7024,0.7,-0.0024,0.122
46.621,0.7084,0.7,-0.0084,0.12
46.671,0.7138,0.7,-0.0138,0.12
46.721,0.7198,0.7,-0.0198,0.12
46.771,0.7253,0.7,-0.0253,0.12
46.821,0.7308,0.7,-0.0308,0.11
46.871,0.7362,0.7,-0.0362,0.11
46.921,0.7408,0.7,-0.0408,0.11
46.971,0.747,0.7,-0.047,0.11
47.021,0.7523,0.7,-0.0523,0.11
47.071,0.7572,0.7,-0.0572,0.108
47.121,0.7621,0.7,-0.0621,0.108
47.171,0.7673,0.7,-0.0673,0.106
47.221,0.7711,0.7,-0.0711,0.104
47.271,0.7761,0.7,-0.0761,0.1
47.321,0.781,0.7,-0.081,0.098
47.371,0.7862,0.7,-0.0862,0.1
47.421,0.79,0.7,-0.09,0.098
47.471,0.7957,0.7,-0.0957,0.098
47.521,0.8007,0.7,-0.1007,0.1
47.571,0.8051,0.7,-0.1051,0.1
47.621,0.808,0.7,-0.108,0.098
47.671,0.8105,0.7,-0.1105,0.098
47.721,0.8126,0.7,-0.1126,0.088
47.771,0.8136,0.7,-0.1136,0.076
47.821,0.8136,0.7,-0.1136,0.058
47.871,0.8136,0.7,-0.1136,0.05
47.921,0.8136,0.7,-0.1136,0.042
47.971,0.8136,0.7,-0.1136,0.02
48.021,0.8136,0.7,-0.1136,0.0
48.073,0.8136,0.7,-0.1136,0.0
48.122,0.8136,0.7,-0.1136,0.0
48.172,0.8126,0.7,-0.1126,0.0
48.222,0.8121,0.7,-0.1121,0.0
48.272,0.8109,0.7,-0.1109,0.0
48.322,0.8095,0.7,-0.1095,0.0
48.372,0.8087,0.7,-0.1087,-0.01
48.422,0.8075,0.7,-0.1075,-0.016
48.472,0.8062,0.7,-0.1062,-0.02
48.522,0.8045,0.7,-0.1045,-0.024
48.572,0.803,0.7,-0.103,-0.024
48.622,0.8011,0.7,-0.1011,-0.026
48.672,0.7987,0.7,-0.0987,-0.028
48.722,0.797,0.7,-0.097,-0.03
48.772,0.7947,0.7,-0.0947,-0.034
48.822,0.7926,0.7,-0.0926,-0.034
48.872,0.7914,0.7,-0.0914,-0.034
48.922,0.7892,0.7,-0.0892,-0.038
48.972,0.7873,0.7,-0.0873,-0.038
49.022,0.7854,0.7,-0.0854,-0.038
49.072,0.7834,0.7,-0.0834,-0.04
49.122,0.7818,0.7,-0.0818,-0.038
49.172,0.78,0.7,-0.08,-0.038
49.222,0.7778,0.7,-0.0778,-0.038
49.272,0.7756,0.7,-0.0756,-0.038
49.322,0.7734,0.7,-0.0734,-0.04
49.372,0.7706,0.7,-0.0706,-0.04
49.422,0.7683,0.7,-0.0683,-0.044
49.472,0.765,0.7,-0.065,-0.044
49.522,0.7619,0.7,-0.0619,-0.044
49.572,0.7587,0.7,-0.0587,-0.046
49.622,0.7547,0.7,-0.0547,-0.056
49.672,0.7506,0.7,-0.0506,-0.062
49.722,0.7461,0.7,-0.0461,-0.064
49.772,0.7411,0.7,-0.0411,-0.066
49.822,0.7367,0.7,-0.0367,-0.08
49.872,0.7314,0.7,-0.0314,-0.082
49.922,0.727,0.7,-0.027,-0.088
49.972,0.7216,0.7,-0.0216,-0.088
50.022,0.7158,0.7,-0.0158,-0.09
50.074,0.7107,0.7,-0.0107,-0.0981
50.123,0.7051,0.7,-0.0051,-0.1
50.173,0.6996,0.7,0.0004,-0.106
50.223,0.6937,0.7,0.0063,-0.108
50.273,0.6877,0.7,0.0123,-0.11
50.323,0.6826,0.7,0.0174,-0.11
50.373,0.677,0.7,0.023,-0.112
50.423,0.6715,0.7,0.0285,-0.112
50.473,0.6658,0.7,0.0342,-0.112
50.523,0.6597,0.7,0.0403,-0.114
50.573,0.6543,0.7,0.0457,-0.112
50.623,0.6481,0.7,0.0519,-0.114
50.673,0.6429,0.7,0.0571,-0.112
50.723,0.6376,0.7,0.0624,-0.11
50.773,0.6318,0.7,0.0682,-0.112
50.823,0.6261,0.7,0.0739,-0.114
50.873,0.6211,0.7,0.0789,-0.114
50.923,0.6152,0.7,0.0848,-0.114
50.973,0.6107,0.7,0.0893,-0.108
51.023,0.6061,0.7,0.0939,-0.106
51.073,0.6009,0.7,0.0991,-0.104
51.123,0.5974,0.7,0.1026,-0.104
51.173,0.5923,0.7,0.1077,-0.102
51.223,0.5876,0.7,0.1124,-0.1
51.273,0.5842,0.7,0.1158,-0.094
51.323,0.5798,0.7,0.1202,-0.092
51.373,0.5758,0.7,0.1242,-0.09
51.423,0.5728,0.7,0.1272,-0.088
51.473,0.5688,0.7,0.1312,-0.08
51.523,0.5654,0.7,0.1346,-0.08
51.573,0.5623,0.7,0.1377,-0.08
51.623,0.5583,0.7,0.1417,-0.08
51.673,0.5551,0.7,0.1449,-0.068
51.723,0.5519,0.7,0.1481,-0.068
51.773,0.5494,0.7,0.1506,-0.064
51.823,0.5474,0.7,0.1526,-0.064
51.873,0.5447,0.7,0.1553,-0.064
51.923,0.5418,0.7,0.1582,-0.062
51.973,0.5395,0.7,0.1605,-0.058
52.023,0.538,0.7,0.162,-0.054
52.075,0.5357,0.7,0.1643,-0.05
52.124,0.535,0.7,0.165,-0.046
52.174,0.534,0.7,0.166,-0.0442
52.224,0.5329,0.7,0.1671,-0.04
52.274,0.5328,0.7,0.1672,-0.03
52.324,0.5328,0.7,0.1672,-0.022
52.374,0.5328,0.7,0.1672,-0.02
52.424,0.5328,0.7,0.1672,-0.0143
52.474,0.5328,0.7,0.1672,-0.002
52.524,0.5328,0.7,0.1672,0.0
52.574,0.5328,0.7,0.1672,0.0
52.624,0.5329,0.7,0.1671,0.0
52.674,0.5339,0.7,0.1661,0.0
52.724,0.5347,0.7,0.1653,0.0
52.774,0.5368,0.7,0.1632,0.0
52.824,0.5385,0.7,0.1615,0.002
52.874,0.5407,0.7,0.1593,0.016
52.924,0.5427,0.7,0.1573,0.02
52.974,0.5446,0.7,0.1554,0.034
53.024,0.5479,0.7,0.1521,0.038
53.074,0.5509,0.7,0.1491,0.04
53.124,0.5537,0.7,0.1463,0.042
53.174,0.5579,0.7,0.1421,0.044
53.224,0.562,0.7,0.138,0.056
53.274,0.5659,0.7,0.1341,0.06
53.324,0.57,0.7,0.13,0.066
53.374,0.5743,0.7,0.1257,0.078
53.424,0.5786,0.7,0.1214,0.082
53.474,0.5834,0.7,0.1166,0.082
53.524,0.5882,0.7,0.1118,0.084
53.574,0.5936,0.7,0.1064,0.086
53.624,0.5991,0.7,0.1009,0.086
53.674,0.6041,0.7,0.0959,0.096
53.724,0.6095,0.7,0.0905,0.096
53.774,0.6141,0.7,0.0859,0.096
53.824,0.6196,0.7,0.0804,0.1
53.874,0.6253,0.7,0.0747,0.108
53.924,0.6304,0.7,0.0696,0.108
53.974,0.6366,0.7,0.0634,0.108
54.024,0.6416,0.7,0.0584,0.108
54.076,0.6471,0.7,0.0529,0.1058
54.125,0.6529,0.7,0.0471,0.108
54.175,0.6586,0.7,0.0414,0.11
54.225,0.6644,0.7,0.0356,0.114
54.275,0.67,0.7,0.03,0.114
54.325,0.6755,0.7,0.0245,0.112
54.375,0.6816,0.7,0.0184,0.114
54.425,0.6872,0.7,0.0128,0.112
54.475,0.6922,0.7,0.0078,0.112
54.525,0.6976,0.7,0.0024,0.112
54.575,0.7028,0.7,-0.0028,0.112
54.625,0.7079,0.7,-0.0079,0.11
54.675,0.7125,0.7,-0.0125,0.108
54.725,0.7175,0.7,-0.0175,0.104
54.775,0.7219,0.7,-0.0219,0.102
54.825,0.7261,0.7,-0.0261,0.1
54.875,0.73,0.7,-0.03,0.1
54.925,0.7341,0.7,-0.0341,0.092
54.975,0.7379,0.7,-0.0379,0.088
55.025,0.7417,0.7,-0.0417,0.084
55.075,0.7452,0.7,-0.0452,0.082
55.125,0.7477,0.7,-0.0477,0.078
55.175,0.7521,0.7,-0.0521,0.078
55.225,0.7544,0.7,-0.0544,0.076
55.275,0.7587,0.7,-0.0587,0.076
55.325,0.7618,0.7,-0.0618,0.076
55.375,0.7635,0.7,-0.0635,0.07
55.425,0.7665,0.7,-0.0665,0.062
55.475,0.7686,0.7,-0.0686,0.06
55.525,0.7703,0.7,-0.0703,0.05
55.575,0.7725,0.7,-0.0725,0.046
55.625,0.7746,0.7,-0.0746,0.044
55.675,0.7757,0.7,-0.0757,0.042
55.725,0.7778,0.7,-0.0778,0.042
55.775,0.779,0.7,-0.079,0.042
55.825,0.7797,0.7,-0.0797,0.042
55.875,0.7812,0.7,-0.0812,0.034
55.925,0.7819,0.7,-0.0819,0.03
55.975,0.7826,0.7,-0.0826,0.024
56.025,0.7838,0.7,-0.0838,0.024
56.077,0.7839,0.7,-0.0839,0.022
56.126,0.7841,0.7,-0.0841,0.014
56.176,0.7841,0.7,-0.0841,0.014
56.226,0.7841,0.7,-0.0841,0.014
56.276,0.7841,0.7,-0.0841,0.0041
56.326,0.7841,0.7,-0.0841,0.0019
56.376,0.7841,0.7,-0.0841,0.0
56.426,0.7841,0.7,-0.0841,0.0
56.476,0.7841,0.7,-0.0841,0.0
56.526,0.7835,0.7,-0.0835,0.0
56.576,0.7828,0.7,-0.0828,0.0
56.626,0.7823,0.7,-0.0823,0.0
56.676,0.7812,0.7,-0.0812,0.0
56.726,0.7804,0.7,-0.0804,-0.01
56.776,0.7794,0.7,-0.0794,-0.012
56.826,0.7784,0.7,-0.0784,-0.014
56.876,0.7768,0.7,-0.0768,-0.016
56.926,0.7755,0.7,-0.0755,-0.02
56.976,0.7745,0.7,-0.0745,-0.02
57.026,0.7725,0.7,-0.0725,-0.02
57.076,0.7711,0.7,-0.0711,-0.022
57.126,0.7696,0.7,-0.0696,-0.026
57.176,0.7676,0.7,-0.0676,-0.028
57.226,0.7664,0.7,-0.0664,-0.028
57.276,0.7647,0.7,-0.0647,-0.03
57.326,0.7629,0.7,-0.0629,-0.03
57.376,0.7605,0.7,-0.0605,-0.034
57.426,0.7594,0.7,-0.0594,-0.034
57.476,0.7568,0.7,-0.0568,-0.034
57.526,0.7549,0.7,-0.0549,-0.036
57.576,0.7528,0.7,-0.0528,-0.038
57.626,0.751,0.7,-0.051,-0.036
57.676,0.7484,0.7,-0.0484,-0.038
57.726,0.7458,0.7,-0.0458,-0.042
57.776,0.7435,0.7,-0.0435,-0.046
57.826,0.7402,0.7,-0.0402,-0.046
57.876,0.7375,0.7,-0.0375,-0.052
57.926,0.7352,0.7,-0.0352,-0.046
57.976,0.7319,0.7,-0.0319,-0.052
58.026,0.7292,0.7,-0.0292,-0.052
58.078,0.7265,0.7,-0.0265,-0.052
58.127,0.7222,0.7,-0.0222,-0.054
58.177,0.7197,0.7,-0.0197,-0.054
58.227,0.7165,0.7,-0.0165,-0.054
58.277,0.7133,0.7,-0.0133,-0.054
58.327,0.71,0.7,-0.01,-0.064
58.377,0.7062,0.7,-0.0062,-0.064
58.427,0.7027,0.7,-0.0027,-0.064
58.477,0.7001,0.7,-0.0001,-0.064
58.527,0.6958,0.7,0.0042,-0.066
58.577,0.6929,0.7,0.0071,-0.064
58.627,0.6894,0.7,0.0106,-0.066
58.677,0.6863,0.7,0.0137,-0.066
58.727,0.6834,0.7,0.0166,-0.066
58.777,0.6796,0.7,0.0204,-0.07
58.827,0.677,0.7,0.023,-0.062
58.877,0.6741,0.7,0.0259,-0.058
58.927,0.671,0.7,0.029,-0.062
58.977,0.6686,0.7,0.0314,-0.058
59.027,0.6667,0.7,0.0333,-0.058
59.077,0.6642,0.7,0.0358,-0.058
59.127,0.6623,0.7,0.0377,-0.052
59.177,0.6598,0.7,0.0402,-0.05
59.227,0.6574,0.7,0.0426,-0.05
59.277,0.6558,0.7,0.0442,-0.048
59.327,0.6544,0.7,0.0456,-0.048
59.377,0.6534,0.7,0.0466,-0.038
59.427,0.6518,0.7,0.0482,-0.038
59.477,0.6501,0.7,0.0499,-0.034
59.527,0.6492,0.7,0.0508,-0.032
59.577,0.6482,0.7,0.0518,-0.032
59.627,0.6469,0.7,0.0531,-0.028
59.677,0.646,0.7,0.054,-0.026
59.727,0.6455,0.7,0.0545,-0.02
59.777,0.6441,0.7,0.0559,-0.02
59.827,0.6437,0.7,0.0563,-0.02
59.877,0.6426,0.7,0.0574,-0.02
59.927,0.6422,0.7,0.0578,-0.018
59.977,0.6413,0.7,0.0587,-0.018
60.027,0.6406,0.7,0.0594,-0.018
60.079,0.6403,0.7,0.0597,-0.014
60.128,0.6402,0.7,0.0598,-0.01
60.178,0.6392,0.7,0.0608,-0.014
60.228,0.6387,0.7,0.0613,-0.01
60.278,0.6384,0.7,0.0616,-0.01
60.328,0.6375,0.7,0.0625,-0.01
60.378,0.6373,0.7,0.0627,-0.01
60.428,0.6372,0.7,0.0628,-0.006
60.478,0.6365,0.7,0.0635,-0.006
60.528,0.6364,0.7,0.0636,-0.006
60.578,0.6364,0.7,0.0636,-0.006
60.628,0.6356,0.7,0.0644,-0.006
60.678,0.6353,0.7,0.0647,-0.006
60.728,0.6353,0.7,0.0647,-0.004
60.778,0.6351,0.7,0.0649,-0.004
60.828,0.6351,0.7,0.0649,-0.002
60.878,0.6351,0.7,0.0649,-0.002
60.928,0.6351,0.7,0.0649,0.0
60.978,0.6351,0.7,0.0649,0.0
61.028,0.6351,0.7,0.0649,0.0
61.078,0.6353,0.7,0.0647,0.0
61.128,0.6353,0.7,0.0647,0.0
61.178,0.6356,0.7,0.0644,0.0
61.228,0.6361,0.7,0.0639,0.0
61.278,0.6361,0.7,0.0639,0.0
61.328,0.6365,0.7,0.0635,0.0
61.378,0.6365,0.7,0.0635,0.0
61.428,0.6367,0.7,0.0633,0.004
61.478,0.6374,0.7,0.0626,0.004
61.528,0.6376,0.7,0.0624,0.004
61.578,0.6388,0.7,0.0612,0.006
61.628,0.6391,0.7,0.0609,0.006
61.678,0.6398,0.7,0.0602,0.006
61.728,0.6405,0.7,0.0595,0.008
61.778,0.6415,0.7,0.0585,0.014
61.828,0.642,0.7,0.058,0.014
61.878,0.6428,0.7,0.0572,0.014
61.928,0.6439,0.7,0.0561,0.014
61.978,0.6449,0.7,0.0551,0.016
62.028,0.646,0.7,0.054,0.016
