time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
46.971,0.747,0.7,-0.047,0.11,0.0
47.021,0.7523,0.7,-0.0523,0.11,0.0
47.071,0.7572,0.7,-0.0572,0.108,0.0
47.121,0.7621,0.7,-0.0621,0.108,0.0
47.171,0.7673,0.7,-0.0673,0.106,0.0
47.221,0.7711,0.7,-0.0711,0.104,0.0
47.271,0.7761,0.7,-0.0761,0.1,0.0
47.321,0.781,0.7,-0.081,0.098,0.0
47.371,0.7862,0.7,-0.0862,0.1,0.0
47.421,0.79,0.7,-0.09,0.098,0.0
47.471,0.7957,0.7,-0.0957,0.098,0.0
47.521,0.8007,0.7,-0.1007,0.1,0.0
47.571,0.8051,0.7,-0.1051,0.1,0.0
47.621,0.808,0.7,-0.108,0.098,0.0
47.671,0.8105,0.7,-0.1105,0.098,0.0
47.721,0.8126,0.7,-0.1126,0.088,13.518104553222656
47.771,0.8136,0.7,-0.1136,0.076,45.341156005859375
47.821,0.8136,0.7,-0.1136,0.058,0.0
47.871,0.8136,0.7,-0.1136,0.05,25.05786895751953
47.921,0.8136,0.7,-0.1136,0.042,43.41304016113281
47.971,0.8136,0.7,-0.1136,0.02,29.22516250610352
48.021,0.8136,0.7,-0.1136,0.0,23.508678436279297
48.073,0.8136,0.7,-0.1136,0.0,23.508678436279297
48.122,0.8136,0.7,-0.1136,0.0,23.508678436279297
48.172,0.8126,0.7,-0.1126,0.0,23.82352638244629
48.222,0.8121,0.7,-0.1121,0.0,23.98092269897461
48.272,0.8109,0.7,-0.1109,0.0,24.358642578125
48.322,0.8095,0.7,-0.1095,0.0,24.79949188232422
48.372,0.8087,0.7,-0.1087,-0.01,31.04644012451172
48.422,0.8075,0.7,-0.1075,-0.016,36.18860626220703
48.472,0.8062,0.7,-0.1062,-0.02,39.18528747558594
48.522,0.8045,0.7,-0.1045,-0.024,43.47530364990234
48.572,0.803,0.7,-0.103,-0.024,43.82461166381836
48.622,0.8011,0.7,-0.1011,-0.026,37.56071853637695
48.672,0.7987,0.7,-0.0987,-0.028,21.7685546875
48.722,0.797,0.7,-0.097,-0.03,23.057241439819336
48.772,0.7947,0.7,-0.0947,-0.034,29.458120346069336
48.822,0.7926,0.7,-0.0926,-0.034,32.99462890625
48.872,0.7914,0.7,-0.0914,-0.034,35.0153923034668
48.922,0.7892,0.7,-0.0892,-0.038,43.44768524169922
48.972,0.7873,0.7,-0.0873,-0.038,47.42398834228516
49.022,0.7854,0.7,-0.0854,-0.038,53.57255172729492
49.072,0.7834,0.7,-0.0834,-0.04,67.07230377197266
49.122,0.7818,0.7,-0.0818,-0.038,66.07013702392578
49.172,0.78,0.7,-0.08,-0.038,72.31890106201172
49.222,0.7778,0.7,-0.0778,-0.038,77.4297866821289
49.272,0.7756,0.7,-0.0756,-0.038,79.8746566772461
49.322,0.7734,0.7,-0.0734,-0.04,74.27066040039062
49.372,0.7706,0.7,-0.0706,-0.04,73.13182067871094
49.422,0.7683,0.7,-0.0683,-0.044,60.36474990844727
49.472,0.765,0.7,-0.065,-0.044,59.14450073242188
49.522,0.7619,0.7,-0.0619,-0.044,57.99811172485352
49.572,0.7587,0.7,-0.0587,-0.046,51.18740463256836
49.622,0.7547,0.7,-0.0547,-0.056,27.12520217895508
49.672,0.7506,0.7,-0.0506,-0.062,18.695804595947266
49.722,0.7461,0.7,-0.0461,-0.064,13.891700744628906
49.772,0.7411,0.7,-0.0411,-0.066,4.400020599365234
49.822,0.7367,0.7,-0.0367,-0.08,46.52372741699219
49.872,0.7314,0.7,-0.0314,-0.082,57.48558807373047
49.922,0.727,0.7,-0.027,-0.088,80.51377868652344
49.972,0.7216,0.7,-0.0216,-0.088,87.86286163330078
50.022,0.7158,0.7,-0.0158,-0.09,100.0
50.074,0.7107,0.7,-0.0107,-0.0981,100.0
50.123,0.7051,0.7,-0.0051,-0.1,100.0
50.173,0.6996,0.7,0.0004,-0.106,100.0
50.223,0.6937,0.7,0.0063,-0.108,100.0
50.273,0.6877,0.7,0.0123,-0.11,100.0
50.323,0.6826,0.7,0.0174,-0.11,100.0
50.373,0.677,0.7,0.023,-0.112,100.0
50.423,0.6715,0.7,0.0285,-0.112,100.0
50.473,0.6658,0.7,0.0342,-0.112,100.0
50.523,0.6597,0.7,0.0403,-0.114,100.0
50.573,0.6543,0.7,0.0457,-0.112,100.0
50.623,0.6481,0.7,0.0519,-0.114,100.0
50.673,0.6429,0.7,0.0571,-0.112,100.0
50.723,0.6376,0.7,0.0624,-0.11,100.0
50.773,0.6318,0.7,0.0682,-0.112,100.0
50.823,0.6261,0.7,0.0739,-0.114,100.0
50.873,0.6211,0.7,0.0789,-0.114,100.0
50.923,0.6152,0.7,0.0848,-0.114,100.0
50.973,0.6107,0.7,0.0893,-0.108,100.0
51.023,0.6061,0.7,0.0939,-0.106,100.0
51.073,0.6009,0.7,0.0991,-0.104,100.0
51.123,0.5974,0.7,0.1026,-0.104,100.0
51.173,0.5923,0.7,0.1077,-0.102,100.0
51.223,0.5876,0.7,0.1124,-0.1,100.0
51.273,0.5842,0.7,0.1158,-0.094,100.0
51.323,0.5798,0.7,0.1202,-0.092,100.0
51.373,0.5758,0.7,0.1242,-0.09,100.0
51.423,0.5728,0.7,0.1272,-0.088,100.0
51.473,0.5688,0.7,0.1312,-0.08,100.0
51.523,0.5654,0.7,0.1346,-0.08,100.0
51.573,0.5623,0.7,0.1377,-0.08,100.0
51.623,0.5583,0.7,0.1417,-0.08,100.0
51.673,0.5551,0.7,0.1449,-0.068,100.0
51.723,0.5519,0.7,0.1481,-0.068,100.0
51.773,0.5494,0.7,0.1506,-0.064,100.0
51.823,0.5474,0.7,0.1526,-0.064,100.0
51.873,0.5447,0.7,0.1553,-0.064,100.0
51.923,0.5418,0.7,0.1582,-0.062,100.0
51.973,0.5395,0.7,0.1605,-0.058,100.0
52.023,0.538,0.7,0.162,-0.054,100.0
52.075,0.5357,0.7,0.1643,-0.05,100.0
52.124,0.535,0.7,0.165,-0.046,100.0
52.174,0.534,0.7,0.166,-0.0442,100.0
52.224,0.5329,0.7,0.1671,-0.04,100.0
52.274,0.5328,0.7,0.1672,-0.03,76.95785522460938
52.324,0.5328,0.7,0.1672,-0.022,48.77532196044922
52.374,0.5328,0.7,0.1672,-0.02,47.989479064941406
52.424,0.5328,0.7,0.1672,-0.0143,38.16862869262695
52.474,0.5328,0.7,0.1672,-0.002,25.815916061401367
52.524,0.5328,0.7,0.1672,0.0,22.669811248779297
52.574,0.5328,0.7,0.1672,0.0,22.669811248779297
52.624,0.5329,0.7,0.1671,0.0,22.55465316772461
52.674,0.5339,0.7,0.1661,0.0,21.402904510498047
52.724,0.5347,0.7,0.1653,0.0,20.44243621826172
52.774,0.5368,0.7,0.1632,0.0,17.823869705200195
52.824,0.5385,0.7,0.1615,0.002,12.43301773071289
52.874,0.5407,0.7,0.1593,0.016,30.81165885925293
52.924,0.5427,0.7,0.1573,0.02,28.95275115966797
52.974,0.5446,0.7,0.1554,0.034,56.7044792175293
53.024,0.5479,0.7,0.1521,0.038,49.245487213134766
53.074,0.5509,0.7,0.1491,0.04,43.01011276245117
53.124,0.5537,0.7,0.1463,0.042,38.11126327514648
53.174,0.5579,0.7,0.1421,0.044,41.76858901977539
53.224,0.562,0.7,0.138,0.056,46.97917938232422
53.274,0.5659,0.7,0.1341,0.06,48.83369445800781
53.324,0.57,0.7,0.13,0.066,55.59156036376953
53.374,0.5743,0.7,0.1257,0.078,42.63268280029297
53.424,0.5786,0.7,0.1214,0.082,45.72218704223633
53.474,0.5834,0.7,0.1166,0.082,47.15774917602539
53.524,0.5882,0.7,0.1118,0.084,47.3410758972168
53.574,0.5936,0.7,0.1064,0.086,48.28036880493164
53.624,0.5991,0.7,0.1009,0.086,49.308963775634766
53.674,0.6041,0.7,0.0959,0.096,47.80207824707031
53.724,0.6095,0.7,0.0905,0.096,46.92446899414063
53.774,0.6141,0.7,0.0859,0.096,46.82926177978516
53.824,0.6196,0.7,0.0804,0.1,45.955867767333984
53.874,0.6253,0.7,0.0747,0.108,45.259765625
53.924,0.6304,0.7,0.0696,0.108,45.51512908935547
53.974,0.6366,0.7,0.0634,0.108,45.62418746948242
54.024,0.6416,0.7,0.0584,0.108,44.90395736694336
54.076,0.6471,0.7,0.0529,0.1058,43.88542556762695
54.125,0.6529,0.7,0.0471,0.108,44.05549621582031
54.175,0.6586,0.7,0.0414,0.11,40.46999740600586
54.225,0.6644,0.7,0.0356,0.114,31.81834602355957
54.275,0.67,0.7,0.03,0.114,28.169334411621094
54.325,0.6755,0.7,0.0245,0.112,28.725584030151367
54.375,0.6816,0.7,0.0184,0.114,23.818374633789062
54.425,0.6872,0.7,0.0128,0.112,10.932636260986328
54.475,0.6922,0.7,0.0078,0.112,0.7366828918457031
54.525,0.6976,0.7,0.0024,0.112,0.0
54.575,0.7028,0.7,-0.0028,0.112,0.0
54.625,0.7079,0.7,-0.0079,0.11,0.0
54.675,0.7125,0.7,-0.0125,0.108,0.0
54.725,0.7175,0.7,-0.0175,0.104,0.0
54.775,0.7219,0.7,-0.0219,0.102,0.0
54.825,0.7261,0.7,-0.0261,0.1,0.0
54.875,0.73,0.7,-0.03,0.1,0.0
54.925,0.7341,0.7,-0.0341,0.092,0.0
54.975,0.7379,0.7,-0.0379,0.088,0.0
55.025,0.7417,0.7,-0.0417,0.084,0.0
55.075,0.7452,0.7,-0.0452,0.082,0.0
55.125,0.7477,0.7,-0.0477,0.078,2.329601287841797
55.175,0.7521,0.7,-0.0521,0.078,7.595314025878906
55.225,0.7544,0.7,-0.0544,0.076,22.30050277709961
55.275,0.7587,0.7,-0.0587,0.076,29.802684783935547
55.325,0.7618,0.7,-0.0618,0.076,35.21110153198242
55.375,0.7635,0.7,-0.0635,0.07,53.86289978027344
55.425,0.7665,0.7,-0.0665,0.062,17.874664306640625
55.475,0.7686,0.7,-0.0686,0.06,8.959831237792969
55.525,0.7703,0.7,-0.0703,0.05,38.93966674804688
55.575,0.7725,0.7,-0.0725,0.046,40.98210906982422
55.625,0.7746,0.7,-0.0746,0.044,42.7632064819336
55.675,0.7757,0.7,-0.0757,0.042,44.53653717041016
55.725,0.7778,0.7,-0.0778,0.042,44.55277633666992
55.775,0.779,0.7,-0.079,0.042,44.5620002746582
55.825,0.7797,0.7,-0.0797,0.042,44.56743621826172
55.875,0.7812,0.7,-0.0812,0.034,54.60341644287109
55.925,0.7819,0.7,-0.0819,0.03,61.75306701660156
55.975,0.7826,0.7,-0.0826,0.024,53.353023529052734
56.025,0.7838,0.7,-0.0838,0.024,53.16622161865234
56.077,0.7839,0.7,-0.0839,0.022,50.79767608642578
56.126,0.7841,0.7,-0.0841,0.014,38.824310302734375
56.176,0.7841,0.7,-0.0841,0.014,38.824310302734375
56.226,0.7841,0.7,-0.0841,0.014,38.824310302734375
56.276,0.7841,0.7,-0.0841,0.0041,37.3356819152832
56.326,0.7841,0.7,-0.0841,0.0019,36.82520294189453
56.376,0.7841,0.7,-0.0841,0.0,36.37041473388672
56.426,0.7841,0.7,-0.0841,0.0,36.37041473388672
56.476,0.7841,0.7,-0.0841,0.0,36.37041473388672
56.526,0.7835,0.7,-0.0835,0.0,36.68767547607422
56.576,0.7828,0.7,-0.0828,0.0,37.05787658691406
56.626,0.7823,0.7,-0.0823,0.0,37.3222541809082
56.676,0.7812,0.7,-0.0812,0.0,37.90389251708984
56.726,0.7804,0.7,-0.0804,-0.01,33.412654876708984
56.776,0.7794,0.7,-0.0794,-0.012,36.54484176635742
56.826,0.7784,0.7,-0.0784,-0.014,39.68710708618164
56.876,0.7768,0.7,-0.0768,-0.016,42.97583770751953
56.926,0.7755,0.7,-0.0755,-0.02,51.973758697509766
56.976,0.7745,0.7,-0.0745,-0.02,53.59267807006836
57.026,0.7725,0.7,-0.0725,-0.02,57.466827392578125
57.076,0.7711,0.7,-0.0711,-0.022,66.62623596191406
57.126,0.7696,0.7,-0.0696,-0.026,68.32695770263672
57.176,0.7676,0.7,-0.0676,-0.028,79.1034927368164
57.226,0.7664,0.7,-0.0664,-0.028,81.73663330078125
57.276,0.7647,0.7,-0.0647,-0.03,84.4475326538086
57.326,0.7629,0.7,-0.0629,-0.03,84.20506286621094
57.376,0.7605,0.7,-0.0605,-0.034,88.10130310058594
57.426,0.7594,0.7,-0.0594,-0.034,86.33795166015625
57.476,0.7568,0.7,-0.0568,-0.034,83.17423248291016
57.526,0.7549,0.7,-0.0549,-0.036,80.99723052978516
57.576,0.7528,0.7,-0.0528,-0.038,74.1189193725586
57.626,0.751,0.7,-0.051,-0.036,78.50132751464844
57.676,0.7484,0.7,-0.0484,-0.038,74.22584533691406
57.726,0.7458,0.7,-0.0458,-0.042,61.22206878662109
57.776,0.7435,0.7,-0.0435,-0.046,46.92988967895508
57.826,0.7402,0.7,-0.0402,-0.046,44.77537155151367
57.876,0.7375,0.7,-0.0375,-0.052,29.570980072021484
57.926,0.7352,0.7,-0.0352,-0.046,41.51087951660156
57.976,0.7319,0.7,-0.0319,-0.052,33.915977478027344
58.026,0.7292,0.7,-0.0292,-0.052,37.070220947265625
58.078,0.7265,0.7,-0.0265,-0.052,39.94759750366211
58.127,0.7222,0.7,-0.0222,-0.054,39.30839157104492
58.177,0.7197,0.7,-0.0197,-0.054,41.371337890625
58.227,0.7165,0.7,-0.0165,-0.054,44.01186752319336
58.277,0.7133,0.7,-0.0133,-0.054,44.80594253540039
58.327,0.71,0.7,-0.01,-0.064,38.5899658203125
58.377,0.7062,0.7,-0.0062,-0.064,43.48398971557617
58.427,0.7027,0.7,-0.0027,-0.064,47.99169158935547
58.477,0.7001,0.7,-0.0001,-0.064,51.34029006958008
58.527,0.6958,0.7,0.0042,-0.066,62.01310729980469
58.577,0.6929,0.7,0.0071,-0.064,60.61315155029297
58.627,0.6894,0.7,0.0106,-0.066,70.42546844482422
58.677,0.6863,0.7,0.0137,-0.066,74.8662109375
58.727,0.6834,0.7,0.0166,-0.066,79.02043914794922
58.777,0.6796,0.7,0.0204,-0.07,93.00872039794922
58.827,0.677,0.7,0.023,-0.062,77.00299072265625
58.877,0.6741,0.7,0.0259,-0.058,62.84175109863281
58.927,0.671,0.7,0.029,-0.062,84.47737121582031
58.977,0.6686,0.7,0.0314,-0.058,69.16159057617188
59.027,0.6667,0.7,0.0333,-0.058,71.3448486328125
59.077,0.6642,0.7,0.0358,-0.058,70.87814331054688
59.127,0.6623,0.7,0.0377,-0.052,65.80238342285156
59.177,0.6598,0.7,0.0402,-0.05,62.31722259521485
59.227,0.6574,0.7,0.0426,-0.05,61.59043502807617
59.277,0.6558,0.7,0.0442,-0.048,58.25799179077149
59.327,0.6544,0.7,0.0456,-0.048,57.87459182739258
59.377,0.6534,0.7,0.0466,-0.038,52.83116149902344
59.427,0.6518,0.7,0.0482,-0.038,52.167728424072266
59.477,0.6501,0.7,0.0499,-0.034,43.26641845703125
59.527,0.6492,0.7,0.0508,-0.032,42.572486877441406
59.577,0.6482,0.7,0.0518,-0.032,41.17139434814453
59.627,0.6469,0.7,0.0531,-0.028,42.610294342041016
59.677,0.646,0.7,0.054,-0.026,47.62882995605469
59.727,0.6455,0.7,0.0545,-0.02,56.06745147705078
59.777,0.6441,0.7,0.0559,-0.02,57.93479919433594
59.827,0.6437,0.7,0.0563,-0.02,58.46833801269531
59.877,0.6426,0.7,0.0574,-0.02,59.796295166015625
59.927,0.6422,0.7,0.0578,-0.018,60.32129287719727
59.977,0.6413,0.7,0.0587,-0.018,61.543941497802734
60.027,0.6406,0.7,0.0594,-0.018,62.49492645263672
60.079,0.6403,0.7,0.0597,-0.014,54.58251190185547
60.128,0.6402,0.7,0.0598,-0.01,51.43647003173828
60.178,0.6392,0.7,0.0608,-0.014,55.856224060058594
60.228,0.6387,0.7,0.0613,-0.01,49.83990478515625
60.278,0.6384,0.7,0.0616,-0.01,49.52057266235352
60.328,0.6375,0.7,0.0625,-0.01,49.87395477294922
60.378,0.6373,0.7,0.0627,-0.01,50.11339569091797
60.428,0.6372,0.7,0.0628,-0.006,45.49922180175781
60.478,0.6365,0.7,0.0635,-0.006,45.49900817871094
60.528,0.6364,0.7,0.0636,-0.006,45.498966217041016
60.578,0.6364,0.7,0.0636,-0.006,45.498966217041016
60.628,0.6356,0.7,0.0644,-0.006,45.60075378417969
60.678,0.6353,0.7,0.0647,-0.006,45.32353210449219
60.728,0.6353,0.7,0.0647,-0.004,40.36096954345703
60.778,0.6351,0.7,0.0649,-0.004,40.63447570800781
60.828,0.6351,0.7,0.0649,-0.002,35.78018951416016
60.878,0.6351,0.7,0.0649,-0.002,35.78018951416016
60.928,0.6351,0.7,0.0649,0.0,34.395843505859375
60.978,0.6351,0.7,0.0649,0.0,34.395843505859375
61.028,0.6351,0.7,0.0649,0.0,34.395843505859375
61.078,0.6353,0.7,0.0647,0.0,34.251094818115234
61.128,0.6353,0.7,0.0647,0.0,34.251094818115234
61.178,0.6356,0.7,0.0644,0.0,34.03397750854492
61.228,0.6361,0.7,0.0639,0.0,33.67213821411133
61.278,0.6361,0.7,0.0639,0.0,33.67213821411133
61.328,0.6365,0.7,0.0635,0.0,33.382694244384766
61.378,0.6365,0.7,0.0635,0.0,33.382694244384766
61.428,0.6367,0.7,0.0633,0.004,31.826690673828125
61.478,0.6374,0.7,0.0626,0.004,31.393064498901367
61.528,0.6376,0.7,0.0624,0.004,31.26917839050293
61.578,0.6388,0.7,0.0612,0.006,33.769386291503906
61.628,0.6391,0.7,0.0609,0.006,33.53959274291992
61.678,0.6398,0.7,0.0602,0.006,33.00338363647461
61.728,0.6405,0.7,0.0595,0.008,32.00761795043945
61.778,0.6415,0.7,0.0585,0.014,37.44154357910156
61.828,0.642,0.7,0.058,0.014,37.52489471435547
61.878,0.6428,0.7,0.0572,0.014,37.65826416015625
61.928,0.6439,0.7,0.0561,0.014,37.71919250488281
61.978,0.6449,0.7,0.0551,0.016,35.86074447631836
62.028,0.646,0.7,0.054,0.016,35.13101959228516
62.08,0.6465,0.7,0.0535,0.016,34.79929733276367
62.129,0.6476,0.7,0.0524,0.02,33.08477783203125
62.179,0.6488,0.7,0.0512,0.02,32.86822509765625
62.229,0.6501,0.7,0.0499,0.022,38.46981048583984
62.279,0.6511,0.7,0.0489,0.022,37.95727157592773
62.329,0.6517,0.7,0.0483,0.022,37.6497917175293
62.379,0.6528,0.7,0.0472,0.022,37.08603286743164
62.429,0.6538,0.7,0.0462,0.022,36.573509216308594
62.479,0.6545,0.7,0.0455,0.02,30.953052520751957
62.529,0.6552,0.7,0.0448,0.02,30.960716247558597
62.579,0.656,0.7,0.044,0.02,30.969430923461918
62.629,0.6573,0.7,0.0427,0.02,31.06015014648437
62.679,0.6575,0.7,0.0425,0.016,33.34836196899414
62.729,0.6583,0.7,0.0417,0.016,33.4279670715332
62.779,0.6588,0.7,0.0412,0.016,33.47774124145508
62.829,0.659,0.7,0.041,0.014,34.630462646484375
62.879,0.6592,0.7,0.0408,0.014,34.650360107421875
62.929,0.6592,0.7,0.0408,0.01,36.84248733520508
62.979,0.6592,0.7,0.0408,0.004,32.67835998535156
63.029,0.6592,0.7,0.0408,0.004,32.67835998535156
63.079,0.6592,0.7,0.0408,0.004,32.67835998535156
63.129,0.6592,0.7,0.0408,0.0,27.70388984680176
63.179,0.6592,0.7,0.0408,0.0,27.70388984680176
63.229,0.6592,0.7,0.0408,0.0,27.70388984680176
63.279,0.6591,0.7,0.0409,0.0,27.545642852783203
63.329,0.6583,0.7,0.0417,0.0,26.279579162597656
63.379,0.6575,0.7,0.0425,0.0,24.924699783325195
63.429,0.6573,0.7,0.0427,0.0,24.45157623291016
63.479,0.6555,0.7,0.0445,-0.002,28.192157745361328
63.529,0.6549,0.7,0.0451,-0.004,36.4419174194336
63.579,0.6541,0.7,0.0459,-0.012,48.58613586425781
63.629,0.6528,0.7,0.0472,-0.016,52.83909606933594
63.679,0.652,0.7,0.048,-0.016,53.011024475097656
63.729,0.6504,0.7,0.0496,-0.016,53.626243591308594
63.779,0.6492,0.7,0.0508,-0.016,52.05181884765625
63.829,0.6473,0.7,0.0527,-0.024,49.40412139892578
63.879,0.6461,0.7,0.0539,-0.024,50.52874374389648
63.929,0.6441,0.7,0.0559,-0.024,52.40317153930664
63.979,0.6428,0.7,0.0572,-0.026,50.62783432006836
64.029,0.6409,0.7,0.0591,-0.026,52.45961380004883
64.081,0.6392,0.7,0.0608,-0.032,40.62708282470703
64.13,0.6381,0.7,0.0619,-0.032,42.57042694091797
64.18,0.6358,0.7,0.0642,-0.0327,46.3676643371582
64.23,0.634,0.7,0.066,-0.036,44.08717346191406
64.28,0.6315,0.7,0.0685,-0.036,45.379207611083984
64.33,0.629,0.7,0.071,-0.038,48.199981689453125
64.38,0.6271,0.7,0.0729,-0.038,49.181922912597656
64.43,0.6245,0.7,0.0755,-0.038,50.85691833496094
64.48,0.6224,0.7,0.0776,-0.042,59.35429763793945
64.53,0.6194,0.7,0.0806,-0.046,68.9255142211914
64.58,0.617,0.7,0.083,-0.048,74.78487396240234
64.63,0.614,0.7,0.086,-0.05,81.3599853515625
64.68,0.6111,0.7,0.0889,-0.05,84.81980895996094
64.73,0.6077,0.7,0.0923,-0.052,94.19589233398438
64.78,0.605,0.7,0.095,-0.054,100.0
64.83,0.6026,0.7,0.0974,-0.054,100.0
64.88,0.5988,0.7,0.1012,-0.058,100.0
64.93,0.5957,0.7,0.1043,-0.06,100.0
64.98,0.5927,0.7,0.1073,-0.06,100.0
65.03,0.5886,0.7,0.1114,-0.06,100.0
65.08,0.5852,0.7,0.1148,-0.062,100.0
65.13,0.5821,0.7,0.1179,-0.062,100.0
65.18,0.5781,0.7,0.1219,-0.062,100.0
65.23,0.5748,0.7,0.1252,-0.066,100.0
65.28,0.5702,0.7,0.1298,-0.068,100.0
65.33,0.5667,0.7,0.1333,-0.068,100.0
65.38,0.5625,0.7,0.1375,-0.07,100.0
65.43,0.5583,0.7,0.1417,-0.08,100.0
65.48,0.5543,0.7,0.1457,-0.08,100.0
65.53,0.5502,0.7,0.1498,-0.08,100.0
65.58,0.5461,0.7,0.1539,-0.082,100.0
65.63,0.5422,0.7,0.1578,-0.082,100.0
65.68,0.5379,0.7,0.1621,-0.082,100.0
65.73,0.5337,0.7,0.1663,-0.082,100.0
65.78,0.5301,0.7,0.1699,-0.082,100.0
65.83,0.5258,0.7,0.1742,-0.082,100.0
65.88,0.5217,0.7,0.1783,-0.082,100.0
65.93,0.5181,0.7,0.1819,-0.082,100.0
65.98,0.5147,0.7,0.1853,-0.082,100.0
66.03,0.511,0.7,0.189,-0.078,100.0
66.082,0.5069,0.7,0.1931,-0.0788,100.0
66.131,0.5035,0.7,0.1965,-0.074,100.0
66.181,0.5,0.7,0.2,-0.072,100.0
66.231,0.4967,0.7,0.2033,-0.072,100.0
66.281,0.4942,0.7,0.2058,-0.07,100.0
66.331,0.4901,0.7,0.2099,-0.07,100.0
66.381,0.4878,0.7,0.2122,-0.0694,100.0
66.431,0.4853,0.7,0.2147,-0.0694,100.0
66.481,0.4824,0.7,0.2176,-0.066,100.0
66.531,0.4803,0.7,0.2197,-0.058,100.0
66.581,0.4779,0.7,0.2221,-0.05,100.0
66.631,0.4768,0.7,0.2232,-0.05,100.0
66.681,0.475,0.7,0.225,-0.048,100.0
66.731,0.4733,0.7,0.2267,-0.046,100.0
66.781,0.4731,0.7,0.2269,-0.042,100.0
66.831,0.4731,0.7,0.2269,-0.036,74.8216781616211
66.881,0.4731,0.7,0.2269,-0.034,69.11824798583984
66.931,0.4731,0.7,0.2269,-0.022,42.63462066650391
66.981,0.4731,0.7,0.2269,-0.004,44.032135009765625
67.031,0.4731,0.7,0.2269,0.0,61.55144882202149
67.081,0.4731,0.7,0.2269,0.0,61.55144882202149
67.131,0.4731,0.7,0.2269,0.0,61.55144882202149
67.181,0.4741,0.7,0.2259,0.0,61.90958404541016
67.231,0.4755,0.7,0.2245,0.0,62.41089630126953
67.281,0.4773,0.7,0.2227,0.0,63.05546569824219
67.331,0.4798,0.7,0.2202,0.0,64.06441497802734
67.381,0.4818,0.7,0.2182,0.02,68.03349304199219
67.431,0.4843,0.7,0.2157,0.028,68.25076293945312
67.481,0.4876,0.7,0.2124,0.036,75.26339721679688
67.531,0.4899,0.7,0.2101,0.04,81.12994384765625
67.581,0.4935,0.7,0.2065,0.046,91.93389129638672
67.631,0.4969,0.7,0.2031,0.05,98.18921661376952
67.681,0.5009,0.7,0.1991,0.05,97.25880432128906
67.731,0.5054,0.7,0.1946,0.066,95.56719970703124
67.781,0.5094,0.7,0.1906,0.068,88.6043472290039
67.831,0.5144,0.7,0.1856,0.072,79.77287292480469
67.881,0.5191,0.7,0.1809,0.08,87.52042388916016
67.931,0.5243,0.7,0.1757,0.08,84.43672180175781
67.981,0.5294,0.7,0.1706,0.09,90.78446197509766
68.031,0.5347,0.7,0.1653,0.094,89.36076354980469
68.083,0.5403,0.7,0.1597,0.1,83.99085998535156
68.132,0.5469,0.7,0.1531,0.102,73.83089447021484
68.182,0.5524,0.7,0.1476,0.104,70.35396575927734
68.232,0.5588,0.7,0.1412,0.106,66.53256225585938
68.282,0.5643,0.7,0.1357,0.1077,64.05723571777344
68.332,0.5704,0.7,0.1296,0.11,59.768436431884766
68.382,0.5766,0.7,0.1234,0.11,54.532936096191406
68.432,0.5833,0.7,0.1167,0.122,41.81954193115234
68.482,0.5887,0.7,0.1113,0.122,39.26470565795898
68.532,0.5957,0.7,0.1043,0.124,38.992977142333984
68.582,0.6014,0.7,0.0986,0.122,40.03125
68.632,0.6069,0.7,0.0931,0.122,40.36315536499024
68.682,0.6132,0.7,0.0868,0.122,40.74346160888672
68.732,0.6188,0.7,0.0812,0.122,41.08144378662109
68.782,0.6252,0.7,0.0748,0.124,40.77349090576172
68.832,0.6313,0.7,0.0687,0.122,41.83237075805664
68.882,0.6375,0.7,0.0625,0.122,42.00370407104492
68.932,0.6434,0.7,0.0566,0.122,36.73949432373047
68.982,0.6491,0.7,0.0509,0.118,37.799564361572266
69.032,0.6545,0.7,0.0455,0.118,34.00856018066406
69.082,0.6605,0.7,0.0395,0.12,27.213281631469727
69.132,0.6664,0.7,0.0336,0.118,26.060985565185547
69.182,0.6729,0.7,0.0271,0.12,20.012678146362305
69.232,0.6785,0.7,0.0215,0.118,18.712465286254883
69.282,0.6849,0.7,0.0151,0.118,14.61357879638672
69.332,0.69,0.7,0.01,0.118,1.9113807678222656
69.382,0.6955,0.7,0.0045,0.114,0.0
69.432,0.7014,0.7,-0.0014,0.118,0.0
69.482,0.7074,0.7,-0.0074,0.118,0.0
69.532,0.7127,0.7,-0.0127,0.118,0.0
69.582,0.7189,0.7,-0.0189,0.118,0.0
69.632,0.7248,0.7,-0.0248,0.118,0.0
69.682,0.7302,0.7,-0.0302,0.118,0.0
69.732,0.7361,0.7,-0.0361,0.118,0.0
69.782,0.7422,0.7,-0.0422,0.118,0.0
69.832,0.7479,0.7,-0.0479,0.118,0.0
69.882,0.7529,0.7,-0.0529,0.118,0.0
69.932,0.7597,0.7,-0.0597,0.118,0.0
69.982,0.7642,0.7,-0.0642,0.118,0.0
70.032,0.7696,0.7,-0.0696,0.114,0.0
70.084,0.775,0.7,-0.075,0.108,0.0
70.133,0.7789,0.7,-0.0789,0.108,0.0
70.183,0.7838,0.7,-0.0838,0.1038,0.0
70.233,0.7877,0.7,-0.0877,0.1,0.0
70.283,0.7904,0.7,-0.0904,0.098,0.0
70.333,0.7942,0.7,-0.0942,0.09,0.0
70.383,0.796,0.7,-0.096,0.0796,50.40171813964844
70.433,0.7984,0.7,-0.0984,0.078,58.96625518798828
70.483,0.7984,0.7,-0.0984,0.076,59.74444961547852
