time_ms,actuator_raw,motor_cmd,depth_m,pressure_mbar,temp_c,depth_ok,battery_v
352,690,0,0.0004,1013.04,22.56,1,12.05
401,692,0,-0.0002,1012.98,22.61,1,12.05
451,691,0,-0.0002,1012.98,22.65,1,12.05
501,690,0,-0.0003,1012.97,22.67,1,12.05
551,691,0,-0.0001,1012.99,22.69,1,12.05
601,694,0,0.0000,1013.00,22.70,1,12.05
651,689,0,0.0001,1013.01,22.71,1,12.05
701,692,0,0.0002,1013.02,22.72,1,12.05
751,689,0,0.0001,1013.01,22.72,1,12.05
801,691,0,0.0001,1013.01,22.73,1,12.05
851,692,0,0.0000,1013.00,22.73,1,12.05
901,694,0,0.0002,1013.02,22.73,1,12.05
951,693,0,0.0002,1013.02,22.73,1,12.05
1001,690,0,0.0004,1013.04,22.73,1,12.05
1051,690,0,0.0002,1013.02,22.73,1,12.05
1101,691,0,-0.0003,1012.97,22.74,1,12.05
1151,690,0,0.0000,1013.00,22.74,1,12.05
1201,693,0,0.0001,1013.01,22.74,1,12.05
1251,692,0,0.0000,1013.00,22.74,1,12.05
1301,692,0,-0.0002,1012.98,22.74,1,12.05
1351,691,255,0.0000,1013.00,22.74,1,12.00
1406,716,255,0.0004,1013.04,22.73,1,12.05
1455,754,255,0.0001,1013.01,22.73,1,12.04
1505,795,255,0.0005,1013.05,22.74,1,12.04
1555,838,255,0.0002,1013.02,22.74,1,12.04
1605,875,255,-0.0001,1012.99,22.74,1,12.05
1655,918,255,-0.0001,1012.99,22.74,1,12.04
1705,955,255,0.0000,1013.00,22.74,1,12.04
1755,993,255,-0.0007,1012.93,22.74,1,12.04
1805,1036,255,-0.0004,1012.96,22.74,1,12.05
1855,1079,255,-0.0009,1012.91,22.75,1,12.04
1905,1116,255,-0.0011,1012.89,22.74,1,12.05
1955,1162,255,-0.0012,1012.88,22.75,1,12.04
2005,1197,255,-0.0014,1012.86,22.74,1,12.04
2055,1241,255,-0.0018,1012.82,22.74,1,12.05
2105,1281,255,-0.0016,1012.84,22.74,1,12.04
2155,1322,255,-0.0016,1012.84,22.74,1,12.04
2205,1368,255,-0.0018,1012.82,22.74,1,12.05
2255,1404,255,-0.0019,1012.81,22.75,1,12.04
2305,1448,255,-0.0017,1012.83,22.75,1,12.05
2355,1488,255,-0.0021,1012.79,22.74,1,12.04
2405,1532,255,-0.0021,1012.79,22.74,1,12.04
2455,1578,255,-0.0019,1012.81,22.75,1,12.04
2505,1620,255,-0.0018,1012.82,22.75,1,12.04
2555,1660,255,-0.0023,1012.77,22.75,1,12.04
2605,1705,255,-0.0020,1012.80,22.75,1,12.04
2655,1750,255,-0.0021,1012.79,22.75,1,12.04
2705,1788,255,-0.0024,1012.76,22.75,1,12.04
2755,1840,248,-0.0027,1012.74,22.75,1,12.05
2805,1806,248,-0.0025,1012.75,22.75,1,12.04
2855,1914,230,-0.0028,1012.73,22.75,1,12.05
2905,1899,230,-0.0028,1012.73,22.75,1,12.05
2955,1976,216,-0.0030,1012.71,22.75,1,12.05
3005,2005,219,-0.0031,1012.70,22.75,1,12.04
3055,1989,219,-0.0034,1012.67,22.75,1,12.05
3105,2069,198,-0.0033,1012.68,22.75,1,12.04
3155,2091,198,-0.0035,1012.66,22.75,1,12.05
3205,2099,185,-0.0040,1012.61,22.75,1,12.05
3255,2110,185,-0.0039,1012.62,22.75,1,12.05
3305,2136,180,-0.0043,1012.58,22.75,1,12.05
3355,2150,180,-0.0048,1012.53,22.75,1,12.05
3405,2159,171,-0.0048,1012.53,22.75,1,12.05
3455,2172,171,-0.0052,1012.49,22.74,1,12.05
3505,2182,167,-0.0058,1012.43,22.75,1,12.05
3555,2190,164,-0.0058,1012.43,22.75,1,12.05
3605,2191,164,-0.0058,1012.43,22.75,1,12.05
3655,2205,160,-0.0058,1012.43,22.75,1,12.05
3705,2208,160,-0.0063,1012.38,22.75,1,12.05
3755,2212,158,-0.0059,1012.42,22.75,1,12.05
3805,2218,158,-0.0062,1012.39,22.75,1,12.05
3855,2225,156,-0.0056,1012.45,22.75,1,12.05
3905,2227,156,-0.0052,1012.49,22.75,1,12.05
3955,2237,154,-0.0048,1012.53,22.74,1,12.05
4005,2234,153,-0.0046,1012.55,22.75,1,12.05
4055,2243,153,-0.0040,1012.61,22.75,1,12.05
4105,2242,152,-0.0032,1012.69,22.75,1,12.05
4155,2248,152,-0.0025,1012.75,22.75,1,12.05
4205,2249,0,-0.0018,1012.82,22.75,1,12.05
4255,2250,0,-0.0004,1012.96,22.75,1,12.05
4305,2253,-151,-0.0001,1012.99,22.75,1,12.05
4355,2254,-151,0.0008,1013.08,22.75,1,12.05
4405,2247,-164,0.0020,1013.20,22.75,1,12.05
4455,2234,-164,0.0030,1013.29,22.75,1,12.05
4505,2225,-163,0.0043,1013.42,22.75,1,12.05
4555,2174,-160,0.0052,1013.51,22.75,1,12.05
4605,2200,-160,0.0063,1013.62,22.75,1,12.05
4655,2171,152,0.0074,1013.73,22.75,1,12.05
4705,2164,152,0.0087,1013.85,22.75,1,12.05
4755,2173,152,0.0100,1013.98,22.75,1,12.05
4805,2178,154,0.0113,1014.11,22.75,1,12.05
4855,2180,154,0.0130,1014.27,22.75,1,12.05
4905,2180,151,0.0147,1014.44,22.75,1,12.05
4955,2185,151,0.0165,1014.62,22.75,1,12.05
5005,2187,0,0.0183,1014.79,22.75,1,12.05
5055,2187,0,0.0204,1015.00,22.75,1,12.05
5105,2194,-151,0.0230,1015.26,22.75,1,12.05
5155,2186,-151,0.0252,1015.47,22.75,1,12.05
5205,2185,-152,0.0276,1015.71,22.75,1,12.05
5255,2168,-151,0.0302,1015.96,22.75,1,12.05
5305,2164,-151,0.0333,1016.27,22.75,1,12.05
5355,2148,153,0.0361,1016.54,22.74,1,12.05
5405,2134,153,0.0391,1016.83,22.75,1,12.05
5455,2142,-155,0.0426,1017.18,22.75,1,12.05
5505,2153,-155,0.0456,1017.47,22.75,1,12.05
5555,2126,-154,0.0493,1017.83,22.75,1,12.05
5605,2126,-154,0.0529,1018.19,22.75,1,12.05
5655,2102,-151,0.0568,1018.57,22.75,1,12.05
5705,2123,-151,0.0601,1018.89,22.74,1,12.05
5755,2092,154,0.0636,1019.24,22.75,1,12.05
5805,2090,0,0.0675,1019.62,22.74,1,12.05
5855,2091,0,0.0718,1020.04,22.74,1,12.05
5905,2082,156,0.0753,1020.38,22.74,1,12.05
5955,2095,156,0.0784,1020.69,22.74,1,12.05
6005,2097,156,0.0826,1021.10,22.74,1,12.05
6055,2104,155,0.0867,1021.50,22.74,1,12.05
6105,2109,155,0.0906,1021.88,22.74,1,12.05
6155,2111,153,0.0941,1022.23,22.74,1,12.05
6205,2123,152,0.0973,1022.54,22.74,1,12.05
6255,2123,152,0.1012,1022.92,22.74,1,12.05
6305,2122,0,0.1044,1023.24,22.74,1,12.05
6355,2123,0,0.1077,1023.56,22.74,1,12.05
6405,2129,162,0.1107,1023.86,22.74,1,12.05
6455,2129,162,0.1137,1024.15,22.74,1,12.05
6505,2139,160,0.1165,1024.42,22.74,1,12.05
6555,2142,160,0.1198,1024.75,22.74,1,12.05
6605,2153,158,0.1223,1024.99,22.74,1,12.04
6655,2100,158,0.1242,1025.18,22.74,1,12.05
6705,2153,156,0.1272,1025.47,22.74,1,12.05
6755,2164,166,0.1296,1025.71,22.74,1,12.05
6805,2174,166,0.1311,1025.86,22.74,1,12.05
6855,2186,154,0.1333,1026.07,22.73,1,12.05
6905,2192,154,0.1354,1026.28,22.74,1,12.05
6955,2191,-151,0.1366,1026.40,22.74,1,12.05
7005,2189,-152,0.1383,1026.56,22.74,1,12.05
7055,2180,-152,0.1400,1026.73,22.74,1,12.04
7105,2175,-151,0.1410,1026.83,22.74,1,12.04
7155,2154,-151,0.1425,1026.97,22.73,1,12.05
7205,2149,151,0.1441,1027.13,22.74,1,12.05
7255,2146,156,0.1449,1027.21,22.74,1,12.05
7305,2147,156,0.1463,1027.35,22.74,1,12.05
7355,2157,157,0.1480,1027.51,22.74,1,12.05
7405,2167,157,0.1483,1027.54,22.73,1,12.05
7455,2172,167,0.1497,1027.68,22.74,1,12.05
7505,2173,165,0.1512,1027.83,22.74,1,12.05
7555,2174,165,0.1527,1027.97,22.73,1,12.05
7605,2197,164,0.1540,1028.10,22.73,1,12.05
7655,2203,164,0.1548,1028.18,22.74,1,12.05
7705,2202,159,0.1564,1028.34,22.74,1,12.04
7755,2216,159,0.1578,1028.47,22.74,1,12.05
7805,2225,158,0.1592,1028.61,22.74,1,12.05
7855,2228,158,0.1608,1028.77,22.74,1,12.05
7905,2224,154,0.1626,1028.95,22.73,1,12.05
7955,2236,154,0.1647,1029.15,22.73,1,12.05
8005,2246,154,0.1660,1029.28,22.73,1,12.05
8055,2251,152,0.1679,1029.47,22.73,1,12.05
8105,2187,152,0.1703,1029.70,22.73,1,12.05
8155,2249,-151,0.1723,1029.90,22.73,1,12.05
8205,2256,-151,0.1751,1030.17,22.73,1,12.05
8255,2244,-151,0.1770,1030.36,22.73,1,12.05
8305,2243,-151,0.1801,1030.66,22.73,1,12.05
8355,2232,0,0.1828,1030.93,22.73,1,12.05
8405,2227,0,0.1851,1031.15,22.73,1,12.05
8455,2188,-160,0.1876,1031.40,22.73,1,12.05
8505,2223,-159,0.1909,1031.72,22.73,1,12.05
8555,2195,-159,0.1938,1032.01,22.73,1,12.05
8605,2210,-158,0.1971,1032.33,22.73,1,12.05
8655,2161,-158,0.2006,1032.67,22.73,1,12.05
8705,2186,-155,0.2040,1033.01,22.73,1,12.05
8755,2167,154,0.2068,1033.28,22.73,1,12.05
8805,2167,154,0.2100,1033.59,22.73,1,12.05
8855,2174,153,0.2134,1033.93,22.72,1,12.05
8905,2173,153,0.2171,1034.29,22.73,1,12.05
8955,2182,152,0.2209,1034.66,22.73,1,12.05
9005,2178,152,0.2242,1034.99,22.73,1,12.05
9055,2204,152,0.2277,1035.33,22.73,1,12.05
9105,2196,151,0.2314,1035.69,22.73,1,12.05
9155,2191,151,0.2345,1036.00,22.72,1,12.05
9205,2201,-153,0.2382,1036.36,22.73,1,12.05
9255,2186,-152,0.2406,1036.59,22.72,1,12.05
9305,2206,-152,0.2450,1037.03,22.73,1,12.05
9355,2172,-151,0.2483,1037.35,22.72,1,12.05
9405,2178,-151,0.2518,1037.69,22.73,1,12.05
9455,2147,-160,0.2546,1037.97,22.73,1,12.05
9505,2162,-161,0.2573,1038.23,22.72,1,12.05
9555,2122,-161,0.2599,1038.49,22.72,1,12.05
9605,2135,-158,0.2628,1038.77,22.72,1,12.05
9655,2108,-158,0.2657,1039.06,22.72,1,12.05
9705,2104,-153,0.2684,1039.32,22.72,1,12.05
9755,2089,-153,0.2716,1039.63,22.72,1,12.05
9805,2082,153,0.2745,1039.92,22.72,1,12.05
9855,2090,153,0.2764,1040.11,22.72,1,12.05
9905,2089,158,0.2783,1040.29,22.72,1,12.05
9955,2101,158,0.2804,1040.50,22.72,1,12.05
10005,2100,156,0.2828,1040.73,22.72,1,12.05
10055,2108,156,0.2848,1040.93,22.72,1,12.05
10105,2114,154,0.2874,1041.18,22.72,1,12.05
10155,2109,154,0.2890,1041.34,22.72,1,12.05
10205,2140,151,0.2908,1041.52,22.72,1,12.05
10255,2127,152,0.2926,1041.69,22.72,1,12.05
10305,2140,152,0.2942,1041.85,22.72,1,12.05
10355,2136,-151,0.2953,1041.96,22.72,1,12.05
10405,2137,-151,0.2975,1042.17,22.72,1,12.05
10455,2130,159,0.2994,1042.36,22.72,1,12.05
10505,2139,159,0.3012,1042.54,22.72,1,12.05
10555,2140,159,0.3023,1042.65,22.72,1,12.05
10605,2146,158,0.3042,1042.83,22.72,1,12.05
10655,2152,158,0.3054,1042.95,22.71,1,12.05
10705,2161,157,0.3069,1043.10,22.71,1,12.05
10755,2163,156,0.3087,1043.27,22.71,1,12.05
10805,2173,156,0.3101,1043.41,22.72,1,12.05
10855,2174,154,0.3120,1043.60,22.71,1,12.05
10905,2183,154,0.3132,1043.71,22.71,1,12.05
10955,2183,152,0.3147,1043.86,22.72,1,12.05
11005,2183,152,0.3159,1043.98,22.71,1,12.05
11055,2187,0,0.3178,1044.17,22.71,1,12.05
11105,2188,0,0.3196,1044.34,22.71,1,12.05
11155,2185,-151,0.3215,1044.53,22.71,1,12.05
11205,2192,-151,0.3230,1044.68,22.71,1,12.05
11255,2171,-151,0.3248,1044.85,22.71,1,12.05
11305,2175,-151,0.3269,1045.06,22.71,1,12.05
11355,2169,152,0.3279,1045.16,22.71,1,12.05
11405,2168,152,0.3303,1045.39,22.71,1,12.05
11455,2171,-159,0.3323,1045.59,22.71,1,12.05
11505,2158,-159,0.3344,1045.79,22.71,1,12.05
11555,2143,-159,0.3366,1046.01,22.71,1,12.05
11605,2141,-157,0.3398,1046.32,22.71,1,12.05
11655,2119,-157,0.3410,1046.44,22.71,1,12.05
11705,2138,-154,0.3437,1046.71,22.71,1,12.05
11755,2121,0,0.3455,1046.88,22.71,1,12.05
11805,2120,0,0.3481,1047.14,22.71,1,12.05
11855,2120,0,0.3504,1047.36,22.71,1,12.05
11905,2120,0,0.3533,1047.65,22.71,1,12.05
11955,2120,0,0.3563,1047.94,22.71,1,12.05
12005,2121,0,0.3583,1048.14,22.71,1,12.05
12056,2120,0,0.3604,1048.34,22.71,1,12.05
12105,2119,0,0.3634,1048.64,22.71,1,12.05
12155,2120,0,0.3657,1048.86,22.71,1,12.05
12205,2120,0,0.3681,1049.10,22.71,1,12.05
12255,2119,0,0.3712,1049.40,22.70,1,12.05
12305,2120,0,0.3740,1049.68,22.70,1,12.05
12355,2120,0,0.3765,1049.92,22.70,1,12.05
12405,2120,0,0.3789,1050.16,22.70,1,12.05
12455,2119,-162,0.3816,1050.42,22.70,1,12.05
12505,2116,-162,0.3833,1050.59,22.71,1,12.05
12555,2093,-162,0.3866,1050.91,22.70,1,12.05
12605,2094,-161,0.3891,1051.16,22.71,1,12.05
12655,2054,-161,0.3910,1051.34,22.70,1,12.05
12705,2062,-157,0.3934,1051.58,22.70,1,12.05
12755,2056,151,0.3959,1051.82,22.70,1,12.05
12805,2055,151,0.3976,1051.99,22.70,1,12.05
12855,2071,151,0.3998,1052.21,22.70,1,12.04
12905,2060,151,0.4020,1052.42,22.70,1,12.05
12955,2073,-152,0.4043,1052.65,22.70,1,12.05
13005,2075,0,0.4064,1052.85,22.70,1,12.05
13055,2075,0,0.4083,1053.04,22.70,1,12.05
13105,2077,-153,0.4095,1053.16,22.70,1,12.05
13155,2062,-153,0.4108,1053.29,22.70,1,12.05
13205,2082,-153,0.4124,1053.44,22.70,1,12.05
13255,2051,0,0.4146,1053.66,22.70,1,12.05
13305,2053,0,0.4156,1053.76,22.70,1,12.05
13355,2052,152,0.4177,1053.96,22.70,1,12.05
13405,2047,152,0.4195,1054.14,22.70,1,12.05
13455,2061,163,0.4205,1054.24,22.70,1,12.05
13505,2072,163,0.4210,1054.29,22.70,1,12.05
13555,2074,162,0.4227,1054.45,22.70,1,12.05
13605,2095,162,0.4237,1054.55,22.70,1,12.05
13655,2096,159,0.4245,1054.63,22.70,1,12.05
13705,2109,159,0.4269,1054.86,22.70,1,12.05
13755,2112,155,0.4273,1054.90,22.70,1,12.05
13805,2125,155,0.4288,1055.05,22.69,1,12.05
13855,2119,152,0.4302,1055.19,22.70,1,12.04
13905,2117,152,0.4304,1055.21,22.70,1,12.05
13955,2134,0,0.4311,1055.28,22.70,1,12.05
14005,2135,0,0.4324,1055.40,22.70,1,12.05
14057,2136,-153,0.4334,1055.50,22.69,1,12.05
14106,2122,-153,0.4347,1055.63,22.70,1,12.05
14156,2113,-153,0.4355,1055.71,22.69,1,12.05
14206,2110,-153,0.4367,1055.83,22.69,1,12.05
14256,2111,152,0.4368,1055.84,22.70,1,12.05
14306,2110,152,0.4380,1055.95,22.70,1,12.05
14356,2128,152,0.4387,1056.02,22.70,1,12.05
14406,2122,152,0.4403,1056.18,22.69,1,12.05
14456,2132,161,0.4411,1056.26,22.69,1,12.05
14506,2141,162,0.4429,1056.43,22.70,1,12.05
14556,2141,162,0.4440,1056.54,22.70,1,12.05
14606,2154,158,0.4444,1056.58,22.69,1,12.05
14656,2107,158,0.4457,1056.71,22.69,1,12.05
14706,2170,156,0.4472,1056.86,22.70,1,12.05
14756,2117,165,0.4481,1056.94,22.70,1,12.05
14806,2177,165,0.4495,1057.08,22.69,1,12.05
14856,2189,163,0.4511,1057.24,22.69,1,12.05
14906,2203,163,0.4522,1057.35,22.70,1,12.05
14956,2204,-151,0.4532,1057.44,22.69,1,12.05
15006,2216,-154,0.4546,1057.58,22.69,1,12.05
15056,2190,-154,0.4559,1057.71,22.69,1,12.05
15106,2177,-157,0.4574,1057.86,22.69,1,12.05
15156,2204,-157,0.4597,1058.08,22.69,1,12.05
15206,2171,151,0.4614,1058.25,22.69,1,12.05
15256,2172,-154,0.4620,1058.31,22.69,1,12.05
15306,2172,-154,0.4641,1058.51,22.69,1,12.05
15356,2159,152,0.4659,1058.69,22.69,1,12.05
15406,2164,152,0.4668,1058.78,22.69,1,12.05
15456,2170,167,0.4685,1058.94,22.69,1,12.05
15506,2180,166,0.4712,1059.21,22.69,1,12.05
15556,2194,166,0.4721,1059.30,22.69,1,12.05
15606,2182,162,0.4738,1059.46,22.69,1,12.05
15656,2212,162,0.4761,1059.69,22.69,1,12.05
15706,2223,162,0.4767,1059.75,22.69,1,12.05
15756,2221,156,0.4781,1059.89,22.69,1,12.05
15806,2220,156,0.4805,1060.12,22.69,1,12.05
15856,2235,154,0.4818,1060.25,22.69,1,12.05
15906,2242,154,0.4832,1060.39,22.69,1,12.04
15956,2253,152,0.4855,1060.61,22.69,1,12.05
16006,2252,0,0.4866,1060.72,22.68,1,12.05
16058,2253,0,0.4883,1060.89,22.68,1,12.05
16107,2257,-152,0.4896,1061.01,22.69,1,12.05
16157,2238,-152,0.4912,1061.17,22.69,1,12.05
16207,2253,-153,0.4930,1061.35,22.69,1,12.05
16257,2239,151,0.4947,1061.51,22.69,1,12.05
16307,2239,151,0.4959,1061.63,22.69,1,12.05
16357,2242,151,0.4978,1061.82,22.68,1,12.05
16407,2218,151,0.4989,1061.93,22.69,1,12.05
16457,2253,-162,0.5006,1062.09,22.69,1,12.04
16507,2268,-157,0.5023,1062.26,22.69,1,12.05
16557,2229,-157,0.5032,1062.35,22.69,1,12.05
16607,2246,-167,0.5052,1062.54,22.69,1,12.05
16657,2223,-167,0.5069,1062.71,22.68,1,12.05
16707,2219,-162,0.5078,1062.80,22.69,1,12.05
16757,2193,-158,0.5092,1062.94,22.68,1,12.05
16807,2207,-158,0.5114,1063.15,22.68,1,12.05
16857,2174,-152,0.5123,1063.24,22.69,1,12.05
16907,2172,-152,0.5129,1063.30,22.68,1,12.04
16957,2168,152,0.5159,1063.59,22.68,1,12.04
17007,2166,152,0.5170,1063.70,22.68,1,12.04
17057,2167,152,0.5187,1063.87,22.68,1,12.04
17107,2179,153,0.5206,1064.05,22.68,1,12.05
17157,2191,153,0.5218,1064.17,22.68,1,12.05
17207,2188,151,0.5237,1064.36,22.68,1,12.05
17257,2198,-152,0.5249,1064.48,22.68,1,12.04
17307,2215,-152,0.5267,1064.65,22.68,1,12.05
17357,2196,-153,0.5294,1064.92,22.68,1,12.05
17407,2193,-153,0.5309,1065.06,22.68,1,12.05
17457,2177,159,0.5328,1065.25,22.68,1,12.05
17507,2162,160,0.5346,1065.43,22.68,1,12.05
17557,2169,160,0.5358,1065.54,22.68,1,12.05
17607,2198,166,0.5382,1065.78,22.68,1,12.05
17657,2214,166,0.5403,1065.99,22.68,1,12.05
17707,2221,159,0.5423,1066.18,22.68,1,12.05
17757,2228,156,0.5445,1066.40,22.68,1,12.05
17807,2218,156,0.5469,1066.63,22.68,1,12.05
17857,2236,153,0.5481,1066.75,22.68,1,12.05
17907,2248,153,0.5502,1066.96,22.68,1,12.05
17957,2251,152,0.5521,1067.14,22.68,1,12.05
18007,2249,152,0.5539,1067.32,22.68,1,12.05
18059,2262,-151,0.5562,1067.54,22.67,1,12.05
18108,2265,-151,0.5583,1067.75,22.68,1,12.05
18158,2257,-154,0.5602,1067.94,22.68,1,12.05
18208,2241,-154,0.5618,1068.09,22.68,1,12.05
18258,2221,-154,0.5636,1068.27,22.68,1,12.05
18308,2231,151,0.5653,1068.44,22.68,1,12.05
18358,2232,151,0.5675,1068.65,22.68,1,12.05
18408,2235,164,0.5697,1068.87,22.68,1,12.05
18458,2246,164,0.5712,1069.02,22.68,1,12.05
18508,2250,164,0.5731,1069.20,22.68,1,12.05
18558,2280,162,0.5750,1069.39,22.68,1,12.05
18608,2259,162,0.5766,1069.55,22.68,1,12.05
18658,2295,155,0.5780,1069.68,22.67,1,12.05
18708,2297,159,0.5802,1069.90,22.67,1,12.05
18758,2304,159,0.5824,1070.11,22.68,1,12.05
18808,2309,152,0.5838,1070.25,22.68,1,12.05
18858,2320,152,0.5852,1070.39,22.67,1,12.05
18908,2330,-151,0.5873,1070.59,22.68,1,12.05
18958,2322,-151,0.5888,1070.74,22.67,1,12.05
19008,2314,-155,0.5896,1070.82,22.67,1,12.05
19058,2307,-155,0.5925,1071.10,22.67,1,12.05
19108,2310,-152,0.5937,1071.22,22.68,1,12.05
19158,2270,-152,0.5954,1071.39,22.68,1,12.05
19208,2286,-151,0.5977,1071.61,22.68,1,12.05
19258,2259,-151,0.5990,1071.74,22.67,1,12.04
19308,2264,154,0.6010,1071.94,22.67,1,12.05
19358,2268,154,0.6026,1072.09,22.67,1,12.05
19408,2267,170,0.6042,1072.25,22.67,1,12.05
19458,2278,169,0.6063,1072.46,22.67,1,12.05
19508,2292,169,0.6075,1072.58,22.67,1,12.05
19558,2275,167,0.6101,1072.83,22.67,1,12.05
19608,2300,167,0.6120,1073.02,22.67,1,12.05
19658,2335,168,0.6140,1073.21,22.67,1,12.05
19708,2339,168,0.6162,1073.43,22.67,1,12.05
19758,2354,156,0.6172,1073.53,22.67,1,12.05
19808,2369,156,0.6192,1073.72,22.67,1,12.05
19858,2383,152,0.6217,1073.97,22.67,1,12.05
19908,2375,152,0.6234,1074.13,22.67,1,12.05
19958,2388,-153,0.6257,1074.36,22.67,1,12.05
20008,2390,-153,0.6282,1074.61,22.67,1,12.05
20060,2380,-154,0.6299,1074.77,22.67,1,12.05
20109,2368,-154,0.6321,1074.99,22.67,1,12.05
20159,2385,-153,0.6342,1075.19,22.67,1,12.04
20209,2349,0,0.6368,1075.45,22.67,1,12.05
20259,2348,0,0.6396,1075.72,22.67,1,12.05
20309,2348,153,0.6418,1075.94,22.67,1,12.05
20359,2349,153,0.6440,1076.15,22.67,1,12.05
20409,2350,-158,0.6466,1076.41,22.67,1,12.05
20459,2353,-159,0.6483,1076.58,22.67,1,12.05
20509,2338,-159,0.6514,1076.88,22.67,1,12.04
20559,2347,-159,0.6532,1077.06,22.67,1,12.05
20609,2319,-159,0.6558,1077.31,22.67,1,12.05
20659,2314,-158,0.6584,1077.57,22.67,1,12.05
20709,2317,-153,0.6607,1077.79,22.67,1,12.05
20759,2273,-153,0.6633,1078.05,22.67,1,12.05
20809,2288,-152,0.6654,1078.25,22.67,1,12.05
20859,2274,-152,0.6682,1078.53,22.67,1,12.05
20909,2271,153,0.6708,1078.78,22.67,1,12.05
20959,2273,156,0.6737,1079.07,22.67,1,12.05
21009,2268,156,0.6783,1079.52,22.66,1,12.05
21059,2301,156,0.6820,1079.88,22.67,1,12.05
21109,2287,156,0.6848,1080.16,22.67,1,12.05
21159,2306,151,0.6894,1080.61,22.67,1,12.05
21209,2307,154,0.6921,1080.87,22.67,1,12.05
21259,2325,154,0.6946,1081.12,22.67,1,12.05
21309,2333,0,0.6981,1081.46,22.67,1,12.05
21359,2332,0,0.7006,1081.71,22.66,1,12.05
21409,2334,-167,0.7025,1081.89,22.66,1,12.05
21459,2320,-167,0.7047,1082.11,22.66,1,12.04
21509,2322,-167,0.7062,1082.25,22.66,1,12.05
21559,2304,-165,0.7072,1082.35,22.66,1,12.05
21609,2308,-165,0.7079,1082.42,22.66,1,12.05
21659,2258,-162,0.7087,1082.50,22.66,1,12.05
21709,2279,-163,0.7091,1082.54,22.66,1,12.05
21759,2255,-163,0.7095,1082.58,22.67,1,12.05
21809,2236,-157,0.7090,1082.53,22.66,1,12.05
21859,2220,-157,0.7106,1082.69,22.66,1,12.05
21909,2230,152,0.7099,1082.62,22.66,1,12.04
21959,2230,155,0.7110,1082.73,22.66,1,12.05
22009,2231,155,0.7116,1082.78,22.67,1,12.05
22061,2220,153,0.7119,1082.81,22.65,1,12.05
22110,2268,153,0.7121,1082.83,22.66,1,12.05
22160,2248,155,0.7118,1082.80,22.66,1,12.05
22210,2273,-155,0.7113,1082.75,22.66,1,12.04
22260,2261,-155,0.7100,1082.63,22.66,1,12.05
22310,2259,-156,0.7091,1082.54,22.66,1,12.05
22360,2236,-156,0.7081,1082.44,22.66,1,12.05
22410,2245,-165,0.7065,1082.28,22.66,1,12.05
22460,2248,-160,0.7051,1082.15,22.66,1,12.04
22510,2217,-160,0.7046,1082.10,22.66,1,12.05
22560,2191,-163,0.7035,1081.99,22.66,1,12.05
22610,2207,-163,0.7023,1081.87,22.66,1,12.05
22660,2187,-152,0.7011,1081.75,22.66,1,12.04
22710,2187,-155,0.6998,1081.63,22.66,1,12.04
22760,2169,-155,0.6985,1081.50,22.66,1,12.04
22810,2161,-151,0.6969,1081.34,22.66,1,12.05
22860,2154,-151,0.6948,1081.14,22.66,1,12.04
22910,2157,154,0.6936,1081.02,22.66,1,12.05
22960,2156,156,0.6910,1080.76,22.66,1,12.05
23010,2148,156,0.6893,1080.60,22.66,1,12.05
23060,2166,155,0.6883,1080.50,22.66,1,12.05
23110,2185,155,0.6859,1080.26,22.66,1,12.05
23160,2196,153,0.6845,1080.13,22.66,1,12.05
23210,2203,-151,0.6834,1080.02,22.66,1,12.05
23260,2191,-151,0.6816,1079.84,22.66,1,12.05
23310,2185,-154,0.6800,1079.69,22.66,1,12.05
23360,2206,-154,0.6784,1079.53,22.66,1,12.05
23410,2177,161,0.6768,1079.37,22.66,1,12.04
23460,2170,161,0.6758,1079.27,22.66,1,12.05
23510,2186,163,0.6755,1079.24,22.66,1,12.05
23560,2206,163,0.6729,1078.99,22.66,1,12.04
23610,2190,161,0.6728,1078.98,22.66,1,12.05
23660,2208,161,0.6715,1078.85,22.66,1,12.05
23710,2235,160,0.6710,1078.80,22.66,1,12.05
23760,2230,160,0.6694,1078.65,22.66,1,12.05
23810,2242,152,0.6689,1078.60,22.66,1,12.05
23860,2257,152,0.6682,1078.53,22.66,1,12.05
23910,2266,0,0.6677,1078.48,22.66,1,12.05
23960,2264,-153,0.6674,1078.45,22.66,1,12.05
24010,2273,-153,0.6667,1078.38,22.66,1,12.05
24062,2259,-154,0.6656,1078.27,22.65,1,12.05
24111,2241,-154,0.6663,1078.34,22.66,1,12.05
24161,2224,-153,0.6656,1078.27,22.66,1,12.05
24211,2232,-153,0.6658,1078.29,22.66,1,12.05
24261,2223,154,0.6655,1078.26,22.66,1,12.04
24311,2215,154,0.6659,1078.30,22.66,1,12.05
24361,2231,154,0.6653,1078.24,22.66,1,12.05
24411,2230,154,0.6656,1078.27,22.66,1,12.05
24461,2246,-160,0.6656,1078.27,22.66,1,12.04
24511,2247,-160,0.6660,1078.31,22.66,1,12.05
24561,2244,-162,0.6661,1078.32,22.66,1,12.05
24611,2236,-162,0.6669,1078.40,22.66,1,12.05
24661,2220,-162,0.6669,1078.40,22.66,1,12.05
24711,2224,-160,0.6667,1078.38,22.66,1,12.05
24761,2191,-160,0.6674,1078.45,22.66,1,12.05
24811,2188,-158,0.6675,1078.46,22.66,1,12.05
24861,2184,-158,0.6679,1078.50,22.66,1,12.05
