time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.0004,0.5232,0.5228,0.0,50.0
0.401,0.0004,0.5232,0.5228,0.0,50.0
0.451,-0.0002,0.5232,0.5234,0.0,50.0
0.501,-0.0002,0.5232,0.5234,0.0,50.0
0.551,-0.0002,0.5232,0.5234,0.0,50.0
0.601,-0.0001,0.5232,0.5233,0.0,50.0
0.651,-0.0001,0.5232,0.5233,0.0,50.0
0.701,0.0,0.5232,0.5232,0.0,50.0
0.751,0.0,0.5232,0.5232,0.0,50.0
0.801,0.0001,0.5232,0.5231,0.0,50.0
0.851,0.0,0.5232,0.5232,0.0,50.0
0.901,0.0001,0.5232,0.5231,0.0,50.0
0.951,0.0001,0.5232,0.5231,0.0,50.0
1.001,0.0001,0.5232,0.5231,0.0,50.0
1.051,0.0001,0.5232,0.5231,0.0,50.0
1.101,0.0001,0.5232,0.5231,0.0,50.0
1.151,0.0001,0.5232,0.5231,0.0,50.0
1.201,0.0001,0.5232,0.5231,0.0,50.0
1.251,0.0001,0.5232,0.5231,0.0,50.0
1.301,0.0001,0.5232,0.5231,0.0,56.454063415527344
1.351,0.0001,0.5232,0.5231,0.0,56.454063415527344
1.406,0.0001,0.5232,0.5231,0.0,56.454063415527344
1.455,0.0001,0.5232,0.5231,0.0,56.454063415527344
1.505,0.0001,0.5232,0.5231,0.0,56.454063415527344
1.555,0.0001,0.5232,0.5231,0.0,56.454063415527344
1.605,0.0001,0.5232,0.5231,0.0,56.454063415527344
1.655,0.0001,0.5232,0.5231,0.0,56.454063415527344
1.705,0.0,0.5232,0.5232,0.0,56.454063415527344
1.755,0.0,0.5232,0.5232,0.0,56.454063415527344
1.805,0.0,0.5232,0.5232,0.0,56.454063415527344
1.855,0.0,0.5232,0.5232,0.0,56.454063415527344
1.905,0.0,0.5232,0.5232,0.0,56.454063415527344
1.955,-0.0001,0.5232,0.5233,0.0,56.454063415527344
2.005,-0.0001,0.5232,0.5233,0.0,56.454063415527344
2.055,-0.0001,0.5232,0.5233,0.0,56.454063415527344
2.105,-0.0004,0.5232,0.5236,0.0,56.454063415527344
2.155,-0.0007,0.5232,0.5239,0.0,56.454063415527344
2.205,-0.0009,0.5232,0.5241,0.0,56.454063415527344
2.255,-0.0011,0.5232,0.5243,-0.002,56.454063415527344
2.305,-0.0012,0.5232,0.5244,-0.002,54.954063415527344
2.355,-0.0014,0.5232,0.5246,-0.004,54.954063415527344
2.405,-0.0016,0.5232,0.5248,-0.004,54.954063415527344
2.455,-0.0016,0.5232,0.5248,-0.004,54.954063415527344
2.505,-0.0017,0.5232,0.5249,-0.004,54.954063415527344
2.555,-0.0018,0.5232,0.525,-0.004,54.954063415527344
2.605,-0.0018,0.5232,0.525,-0.002,54.954063415527344
2.655,-0.0018,0.5232,0.525,-0.002,54.954063415527344
2.705,-0.0019,0.5232,0.5251,-0.002,54.954063415527344
2.755,-0.0019,0.5232,0.5251,-0.002,54.954063415527344
2.805,-0.002,0.5232,0.5252,-0.002,54.954063415527344
2.855,-0.0021,0.5232,0.5253,-0.002,54.954063415527344
2.905,-0.0021,0.5232,0.5253,-0.002,54.954063415527344
2.955,-0.0021,0.5232,0.5253,0.0,54.954063415527344
3.005,-0.0023,0.5232,0.5255,0.0,54.954063415527344
3.055,-0.0024,0.5232,0.5256,-0.002,54.954063415527344
3.105,-0.0025,0.5232,0.5257,-0.002,54.954063415527344
3.155,-0.0027,0.5232,0.5259,-0.002,54.954063415527344
3.205,-0.0028,0.5232,0.526,-0.002,54.954063415527344
3.255,-0.0028,0.5232,0.526,-0.002,54.954063415527344
3.305,-0.003,0.5232,0.5262,-0.002,54.791786193847656
3.355,-0.0031,0.5232,0.5263,-0.002,54.791786193847656
3.405,-0.0033,0.5232,0.5265,-0.002,54.791786193847656
3.455,-0.0034,0.5232,0.5266,-0.002,54.791786193847656
3.505,-0.0035,0.5232,0.5267,-0.002,54.791786193847656
3.555,-0.0039,0.5232,0.5271,-0.002,54.791786193847656
3.605,-0.004,0.5232,0.5272,-0.002,54.791786193847656
3.655,-0.0043,0.5232,0.5275,-0.002,54.791786193847656
3.705,-0.0048,0.5232,0.528,-0.004,54.791786193847656
3.755,-0.0048,0.5232,0.528,-0.002,54.791786193847656
3.805,-0.0052,0.5232,0.5284,-0.004,54.791786193847656
3.855,-0.0056,0.5232,0.5288,-0.006,54.791786193847656
3.905,-0.0056,0.5232,0.5288,-0.006,54.791786193847656
3.955,-0.0056,0.5232,0.5288,-0.006,54.791786193847656
4.005,-0.0056,0.5232,0.5288,-0.002,54.791786193847656
4.055,-0.0056,0.5232,0.5288,0.0,54.791786193847656
4.105,-0.0056,0.5232,0.5288,0.0,54.791786193847656
4.155,-0.0056,0.5232,0.5288,0.0,54.791786193847656
4.205,-0.0056,0.5232,0.5288,0.0,54.791786193847656
4.255,-0.0052,0.5232,0.5284,0.0,54.791786193847656
4.305,-0.0048,0.5232,0.528,0.0,53.291786193847656
4.355,-0.0046,0.5232,0.5278,0.0,53.291786193847656
4.405,-0.004,0.5232,0.5272,0.0,53.291786193847656
4.455,-0.0032,0.5232,0.5264,0.004,53.291786193847656
4.505,-0.0025,0.5232,0.5257,0.008,53.291786193847656
4.555,-0.0018,0.5232,0.525,0.008,53.291786193847656
4.605,-0.0004,0.5232,0.5236,0.012,53.291786193847656
4.655,-0.0001,0.5232,0.5233,0.012,53.291786193847656
4.705,0.0008,0.5232,0.5224,0.014,53.291786193847656
4.755,0.002,0.5232,0.5212,0.014,53.291786193847656
4.805,0.003,0.5232,0.5202,0.016,53.291786193847656
4.855,0.0043,0.5232,0.5189,0.018,53.291786193847656
4.905,0.0052,0.5232,0.518,0.018,53.291786193847656
4.955,0.0063,0.5232,0.5169,0.02,53.291786193847656
5.005,0.0074,0.5232,0.5158,0.022,53.291786193847656
5.055,0.0087,0.5232,0.5145,0.022,53.291786193847656
5.105,0.01,0.5232,0.5132,0.022,53.291786193847656
5.155,0.0113,0.5232,0.5119,0.024,53.291786193847656
5.205,0.013,0.5232,0.5102,0.026,53.291786193847656
5.255,0.0147,0.5232,0.5085,0.026,53.291786193847656
5.305,0.0165,0.5232,0.5067,0.026,51.791786193847656
5.355,0.0183,0.5232,0.5049,0.026,51.791786193847656
5.405,0.0204,0.5232,0.5028,0.034,51.791786193847656
5.455,0.023,0.5232,0.5002,0.034,51.791786193847656
5.505,0.0252,0.5232,0.498,0.036,51.791786193847656
5.555,0.0276,0.5232,0.4956,0.036,51.791786193847656
5.605,0.0302,0.5232,0.493,0.042,51.791786193847656
5.655,0.0333,0.5232,0.4899,0.044,51.791786193847656
5.705,0.0361,0.5232,0.4871,0.048,51.791786193847656
5.755,0.0391,0.5232,0.4841,0.052,51.791786193847656
5.805,0.0426,0.5232,0.4806,0.052,51.791786193847656
5.855,0.0456,0.5232,0.4776,0.056,51.791786193847656
5.905,0.0493,0.5232,0.4739,0.06,51.791786193847656
5.955,0.0529,0.5232,0.4703,0.06,51.791786193847656
6.005,0.0568,0.5232,0.4664,0.062,51.791786193847656
6.055,0.0601,0.5232,0.4631,0.066,51.791786193847656
6.105,0.0636,0.5232,0.4596,0.07,51.791786193847656
6.155,0.0675,0.5232,0.4557,0.07,51.791786193847656
6.205,0.0718,0.5232,0.4514,0.072,51.791786193847656
6.255,0.0753,0.5232,0.4479,0.072,51.791786193847656
6.305,0.0784,0.5232,0.4448,0.072,53.291786193847656
6.355,0.0826,0.5232,0.4406,0.072,53.291786193847656
6.405,0.0867,0.5232,0.4365,0.078,53.291786193847656
6.455,0.0906,0.5232,0.4326,0.078,53.291786193847656
6.505,0.0941,0.5232,0.4291,0.078,53.291786193847656
6.555,0.0973,0.5232,0.4259,0.078,53.291786193847656
6.605,0.1012,0.5232,0.422,0.078,53.291786193847656
6.655,0.1044,0.5232,0.4188,0.07,53.291786193847656
6.705,0.1077,0.5232,0.4155,0.07,53.291786193847656
6.755,0.1107,0.5232,0.4125,0.07,53.291786193847656
6.805,0.1137,0.5232,0.4095,0.066,53.291786193847656
6.855,0.1165,0.5232,0.4067,0.064,53.291786193847656
6.905,0.1198,0.5232,0.4034,0.064,53.291786193847656
6.955,0.1223,0.5232,0.4009,0.064,53.291786193847656
7.005,0.1242,0.5232,0.399,0.06,53.291786193847656
7.055,0.1272,0.5232,0.396,0.06,53.291786193847656
7.105,0.1296,0.5232,0.3936,0.06,53.291786193847656
7.155,0.1311,0.5232,0.3921,0.056,53.291786193847656
7.205,0.1333,0.5232,0.3899,0.05,53.291786193847656
7.255,0.1354,0.5232,0.3878,0.048,53.291786193847656
7.305,0.1366,0.5232,0.3866,0.044,54.791786193847656
7.355,0.1383,0.5232,0.3849,0.042,54.791786193847656
7.405,0.14,0.5232,0.3832,0.038,54.791786193847656
7.455,0.141,0.5232,0.3822,0.034,54.791786193847656
7.505,0.1425,0.5232,0.3807,0.034,54.791786193847656
7.555,0.1441,0.5232,0.3791,0.032,54.791786193847656
7.605,0.1449,0.5232,0.3783,0.032,54.791786193847656
7.655,0.1463,0.5232,0.3769,0.03,54.791786193847656
7.705,0.148,0.5232,0.3752,0.03,54.791786193847656
7.755,0.1483,0.5232,0.3749,0.03,54.791786193847656
7.805,0.1497,0.5232,0.3735,0.028,54.791786193847656
7.855,0.1512,0.5232,0.372,0.028,54.791786193847656
7.905,0.1527,0.5232,0.3705,0.03,54.791786193847656
7.955,0.154,0.5232,0.3692,0.028,54.791786193847656
8.005,0.1548,0.5232,0.3684,0.028,54.791786193847656
8.055,0.1564,0.5232,0.3668,0.028,54.791786193847656
8.105,0.1578,0.5232,0.3654,0.028,54.791786193847656
8.155,0.1592,0.5232,0.364,0.028,54.791786193847656
8.205,0.1608,0.5232,0.3624,0.028,54.791786193847656
8.255,0.1626,0.5232,0.3606,0.03,54.791786193847656
8.305,0.1647,0.5232,0.3585,0.03,53.291786193847656
8.355,0.166,0.5232,0.3572,0.028,53.291786193847656
8.405,0.1679,0.5232,0.3553,0.032,53.291786193847656
8.455,0.1703,0.5232,0.3529,0.032,53.291786193847656
8.505,0.1723,0.5232,0.3509,0.036,53.291786193847656
8.555,0.1751,0.5232,0.3481,0.038,53.291786193847656
8.605,0.177,0.5232,0.3462,0.038,53.291786193847656
8.655,0.1801,0.5232,0.3431,0.04,53.291786193847656
8.705,0.1828,0.5232,0.3404,0.042,53.291786193847656
8.755,0.1851,0.5232,0.3381,0.046,53.291786193847656
8.805,0.1876,0.5232,0.3356,0.048,53.291786193847656
8.855,0.1909,0.5232,0.3323,0.05,53.291786193847656
8.905,0.1938,0.5232,0.3294,0.054,53.291786193847656
8.955,0.1971,0.5232,0.3261,0.056,53.291786193847656
9.005,0.2006,0.5232,0.3226,0.058,53.291786193847656
9.055,0.204,0.5232,0.3192,0.062,53.291786193847656
9.105,0.2068,0.5232,0.3164,0.058,53.291786193847656
9.155,0.21,0.5232,0.3132,0.064,53.291786193847656
9.205,0.2134,0.5232,0.3098,0.066,53.291786193847656
9.255,0.2171,0.5232,0.3061,0.066,53.291786193847656
9.305,0.2209,0.5232,0.3023,0.068,51.791786193847656
9.355,0.2242,0.5232,0.299,0.068,51.791786193847656
9.405,0.2277,0.5232,0.2955,0.068,51.791786193847656
9.455,0.2314,0.5232,0.2918,0.068,51.791786193847656
9.505,0.2345,0.5232,0.2887,0.068,51.791786193847656
9.555,0.2382,0.5232,0.285,0.07,51.791786193847656
9.605,0.2406,0.5232,0.2826,0.07,51.791786193847656
9.655,0.245,0.5232,0.2782,0.074,51.791786193847656
9.705,0.2483,0.5232,0.2749,0.07,51.791786193847656
9.755,0.2518,0.5232,0.2714,0.07,51.791786193847656
9.805,0.2546,0.5232,0.2686,0.07,51.791786193847656
9.855,0.2573,0.5232,0.2659,0.066,51.791786193847656
9.905,0.2599,0.5232,0.2633,0.062,51.791786193847656
9.955,0.2628,0.5232,0.2604,0.058,51.791786193847656
10.005,0.2657,0.5232,0.2575,0.058,51.791786193847656
10.055,0.2684,0.5232,0.2548,0.058,51.791786193847656
10.105,0.2716,0.5232,0.2516,0.058,51.791786193847656
10.155,0.2745,0.5232,0.2487,0.058,51.791786193847656
10.205,0.2764,0.5232,0.2468,0.056,51.791786193847656
10.255,0.2783,0.5232,0.2449,0.054,51.791786193847656
10.305,0.2804,0.5232,0.2428,0.054,53.291786193847656
10.355,0.2828,0.5232,0.2404,0.054,53.291786193847656
10.405,0.2848,0.5232,0.2384,0.048,53.291786193847656
10.455,0.2874,0.5232,0.2358,0.048,53.291786193847656
10.505,0.289,0.5232,0.2342,0.042,53.291786193847656
10.555,0.2908,0.5232,0.2324,0.04,53.291786193847656
10.605,0.2926,0.5232,0.2306,0.038,53.291786193847656
10.655,0.2942,0.5232,0.229,0.038,53.291786193847656
10.705,0.2953,0.5232,0.2279,0.036,53.291786193847656
10.755,0.2975,0.5232,0.2257,0.036,53.291786193847656
10.805,0.2994,0.5232,0.2238,0.036,53.291786193847656
10.855,0.3012,0.5232,0.222,0.036,53.291786193847656
10.905,0.3023,0.5232,0.2209,0.036,53.291786193847656
10.955,0.3042,0.5232,0.219,0.036,53.291786193847656
11.005,0.3054,0.5232,0.2178,0.036,53.291786193847656
11.055,0.3069,0.5232,0.2163,0.032,53.291786193847656
11.105,0.3087,0.5232,0.2145,0.036,53.291786193847656
11.155,0.3101,0.5232,0.2131,0.036,53.291786193847656
11.205,0.312,0.5232,0.2112,0.036,53.291786193847656
11.255,0.3132,0.5232,0.21,0.03,53.291786193847656
11.305,0.3147,0.5232,0.2085,0.03,51.791786193847656
11.355,0.3159,0.5232,0.2073,0.03,51.791786193847656
11.405,0.3178,0.5232,0.2054,0.03,51.791786193847656
11.455,0.3196,0.5232,0.2036,0.03,51.791786193847656
11.505,0.3215,0.5232,0.2017,0.036,51.791786193847656
11.555,0.323,0.5232,0.2002,0.03,51.791786193847656
11.605,0.3248,0.5232,0.1984,0.036,51.791786193847656
11.655,0.3269,0.5232,0.1963,0.036,51.791786193847656
11.705,0.3279,0.5232,0.1953,0.036,51.791786193847656
11.755,0.3303,0.5232,0.1929,0.036,51.791786193847656
11.805,0.3323,0.5232,0.1909,0.038,51.791786193847656
11.855,0.3344,0.5232,0.1888,0.038,51.791786193847656
11.905,0.3366,0.5232,0.1866,0.04,51.791786193847656
11.955,0.3398,0.5232,0.1834,0.042,51.791786193847656
12.005,0.341,0.5232,0.1822,0.042,51.791786193847656
12.056,0.3437,0.5232,0.1795,0.042,51.791786193847656
12.105,0.3455,0.5232,0.1777,0.042,51.791786193847656
12.155,0.3481,0.5232,0.1751,0.044,51.791786193847656
12.205,0.3504,0.5232,0.1728,0.044,51.791786193847656
12.255,0.3533,0.5232,0.1699,0.046,51.791786193847656
12.305,0.3563,0.5232,0.1669,0.052,50.29178237915039
12.355,0.3583,0.5232,0.1649,0.052,50.29178237915039
12.405,0.3604,0.5232,0.1628,0.046,50.29178237915039
12.455,0.3634,0.5232,0.1598,0.052,50.29178237915039
12.505,0.3657,0.5232,0.1575,0.046,50.29178237915039
12.555,0.3681,0.5232,0.1551,0.048,50.29178237915039
12.605,0.3712,0.5232,0.152,0.048,50.29178237915039
12.655,0.374,0.5232,0.1492,0.056,50.29178237915039
12.705,0.3765,0.5232,0.1467,0.05,50.29178237915039
12.755,0.3789,0.5232,0.1443,0.048,50.29178237915039
12.805,0.3816,0.5232,0.1416,0.05,50.29178237915039
12.855,0.3833,0.5232,0.1399,0.05,50.29178237915039
12.905,0.3866,0.5232,0.1366,0.05,50.29178237915039
12.955,0.3891,0.5232,0.1341,0.05,50.29178237915039
13.005,0.391,0.5232,0.1322,0.05,50.29178237915039
13.055,0.3934,0.5232,0.1298,0.05,50.29178237915039
13.105,0.3959,0.5232,0.1273,0.05,50.29178237915039
13.155,0.3976,0.5232,0.1256,0.048,50.29178237915039
13.205,0.3998,0.5232,0.1234,0.048,50.29178237915039
13.255,0.402,0.5232,0.1212,0.044,50.29178237915039
13.305,0.4043,0.5232,0.1189,0.046,51.791786193847656
13.355,0.4064,0.5232,0.1168,0.044,51.791786193847656
13.405,0.4083,0.5232,0.1149,0.044,51.791786193847656
13.455,0.4095,0.5232,0.1137,0.044,51.791786193847656
13.505,0.4108,0.5232,0.1124,0.042,51.791786193847656
13.555,0.4124,0.5232,0.1108,0.038,51.791786193847656
13.605,0.4146,0.5232,0.1086,0.042,51.791786193847656
13.655,0.4156,0.5232,0.1076,0.038,51.791786193847656
13.705,0.4177,0.5232,0.1055,0.038,51.791786193847656
13.755,0.4195,0.5232,0.1037,0.036,51.791786193847656
13.805,0.4205,0.5232,0.1027,0.032,51.791786193847656
13.855,0.421,0.5232,0.1022,0.026,51.791786193847656
13.905,0.4227,0.5232,0.1005,0.032,51.791786193847656
13.955,0.4237,0.5232,0.0995,0.032,51.791786193847656
14.005,0.4245,0.5232,0.0987,0.02,51.791786193847656
14.057,0.4269,0.5232,0.0963,0.02,51.791786193847656
14.106,0.4273,0.5232,0.0959,0.02,51.791786193847656
14.156,0.4288,0.5232,0.0944,0.02,51.791786193847656
14.206,0.4302,0.5232,0.093,0.02,51.791786193847656
14.256,0.4304,0.5232,0.0928,0.02,51.791786193847656
14.306,0.4311,0.5232,0.0921,0.02,53.291786193847656
14.356,0.4324,0.5232,0.0908,0.02,53.291786193847656
14.406,0.4334,0.5232,0.0898,0.02,53.291786193847656
14.456,0.4347,0.5232,0.0885,0.026,53.291786193847656
14.506,0.4355,0.5232,0.0877,0.02,53.291786193847656
14.556,0.4367,0.5232,0.0865,0.024,53.291786193847656
14.606,0.4368,0.5232,0.0864,0.02,53.291786193847656
14.656,0.438,0.5232,0.0852,0.02,53.291786193847656
14.706,0.4387,0.5232,0.0845,0.02,53.291786193847656
14.756,0.4403,0.5232,0.0829,0.024,53.291786193847656
14.806,0.4411,0.5232,0.0821,0.02,53.291786193847656
14.856,0.4429,0.5232,0.0803,0.024,53.291786193847656
14.906,0.444,0.5232,0.0792,0.022,53.291786193847656
14.956,0.4444,0.5232,0.0788,0.022,53.291786193847656
15.006,0.4457,0.5232,0.0775,0.022,53.291786193847656
15.056,0.4472,0.5232,0.076,0.024,53.291786193847656
15.106,0.4481,0.5232,0.0751,0.022,53.291786193847656
15.156,0.4495,0.5232,0.0737,0.026,53.291786193847656
15.206,0.4511,0.5232,0.0721,0.026,53.291786193847656
15.256,0.4522,0.5232,0.071,0.026,53.291786193847656
15.306,0.4532,0.5232,0.07,0.022,54.791786193847656
15.356,0.4546,0.5232,0.0686,0.026,54.791786193847656
15.406,0.4559,0.5232,0.0673,0.026,54.791786193847656
15.456,0.4574,0.5232,0.0658,0.028,54.791786193847656
15.506,0.4597,0.5232,0.0635,0.028,54.791786193847656
15.556,0.4614,0.5232,0.0618,0.028,54.791786193847656
15.606,0.462,0.5232,0.0612,0.028,54.791786193847656
15.656,0.4641,0.5232,0.0591,0.028,54.791786193847656
15.706,0.4659,0.5232,0.0573,0.03,54.791786193847656
15.756,0.4668,0.5232,0.0564,0.03,54.791786193847656
15.806,0.4685,0.5232,0.0547,0.034,54.791786193847656
15.856,0.4712,0.5232,0.052,0.034,54.791786193847656
15.906,0.4721,0.5232,0.0511,0.034,54.791786193847656
15.956,0.4738,0.5232,0.0494,0.034,54.791786193847656
16.006,0.4761,0.5232,0.0471,0.034,54.791786193847656
16.058,0.4767,0.5232,0.0465,0.034,54.791786193847656
16.107,0.4781,0.5232,0.0451,0.034,54.791786193847656
16.157,0.4805,0.5232,0.0427,0.034,54.791786193847656
16.207,0.4818,0.5232,0.0414,0.034,54.791786193847656
16.257,0.4832,0.5232,0.04,0.0286,54.791786193847656
16.307,0.4855,0.5232,0.0377,0.0286,53.291786193847656
16.357,0.4866,0.5232,0.0366,0.0286,53.291786193847656
16.407,0.4883,0.5232,0.0349,0.0286,53.291786193847656
16.457,0.4896,0.5232,0.0336,0.028,53.291786193847656
16.507,0.4912,0.5232,0.032,0.0286,53.291786193847656
16.557,0.493,0.5232,0.0302,0.032,53.291786193847656
16.607,0.4947,0.5232,0.0285,0.032,53.291786193847656
16.657,0.4959,0.5232,0.0273,0.032,53.291786193847656
16.707,0.4978,0.5232,0.0254,0.034,53.291786193847656
16.757,0.4989,0.5232,0.0243,0.032,53.291786193847656
16.807,0.5006,0.5232,0.0226,0.034,53.291786193847656
16.857,0.5023,0.5232,0.0209,0.034,53.291786193847656
16.907,0.5032,0.5232,0.02,0.034,53.291786193847656
16.957,0.5052,0.5232,0.018,0.034,53.291786193847656
17.007,0.5069,0.5232,0.0163,0.034,53.291786193847656
17.057,0.5078,0.5232,0.0154,0.034,53.291786193847656
17.107,0.5092,0.5232,0.014,0.034,53.291786193847656
17.157,0.5114,0.5232,0.0118,0.034,53.291786193847656
17.207,0.5123,0.5232,0.0109,0.034,53.291786193847656
17.257,0.5129,0.5232,0.0103,0.028,53.291786193847656
17.307,0.5159,0.5232,0.0073,0.028,54.791786193847656
17.357,0.517,0.5232,0.0062,0.028,54.791786193847656
17.407,0.5187,0.5232,0.0045,0.028,54.791786193847656
17.457,0.5206,0.5232,0.0026,0.028,54.791786193847656
17.507,0.5218,0.5232,0.0014,0.028,54.791786193847656
17.557,0.5237,0.5232,-0.0005,0.034,54.791786193847656
17.607,0.5249,0.5232,-0.0017,0.024,54.791786193847656
17.657,0.5267,0.5232,-0.0035,0.034,54.791786193847656
17.707,0.5294,0.5232,-0.0062,0.036,54.791786193847656
17.757,0.5309,0.5232,-0.0077,0.034,54.791786193847656
17.807,0.5328,0.5232,-0.0096,0.036,54.791786193847656
17.857,0.5346,0.5232,-0.0114,0.036,54.791786193847656
17.907,0.5358,0.5232,-0.0126,0.036,54.791786193847656
17.957,0.5382,0.5232,-0.015,0.036,54.791786193847656
18.007,0.5403,0.5232,-0.0171,0.036,54.791786193847656
18.059,0.5423,0.5232,-0.0191,0.038,54.791786193847656
18.108,0.5445,0.5232,-0.0213,0.0385,54.791786193847656
18.158,0.5469,0.5232,-0.0237,0.0385,54.791786193847656
18.208,0.5481,0.5232,-0.0249,0.0385,54.791786193847656
18.258,0.5502,0.5232,-0.027,0.042,54.791786193847656
18.308,0.5521,0.5232,-0.0289,0.042,56.29178237915039
18.358,0.5539,0.5232,-0.0307,0.042,56.29178237915039
18.408,0.5562,0.5232,-0.033,0.042,56.29178237915039
18.458,0.5583,0.5232,-0.0351,0.042,56.29178237915039
18.508,0.5602,0.5232,-0.037,0.042,56.29178237915039
18.558,0.5618,0.5232,-0.0386,0.038,56.29178237915039
18.608,0.5636,0.5232,-0.0404,0.038,56.29178237915039
18.658,0.5653,0.5232,-0.0421,0.038,56.29178237915039
18.708,0.5675,0.5232,-0.0443,0.038,56.29178237915039
18.758,0.5697,0.5232,-0.0465,0.038,56.29178237915039
18.808,0.5712,0.5232,-0.048,0.038,56.29178237915039
18.858,0.5731,0.5232,-0.0499,0.038,56.29178237915039
18.908,0.575,0.5232,-0.0518,0.038,56.29178237915039
18.958,0.5766,0.5232,-0.0534,0.036,56.29178237915039
19.008,0.578,0.5232,-0.0548,0.036,56.29178237915039
19.058,0.5802,0.5232,-0.057,0.038,56.29178237915039
19.108,0.5824,0.5232,-0.0592,0.038,56.29178237915039
19.158,0.5838,0.5232,-0.0606,0.038,56.29178237915039
19.208,0.5852,0.5232,-0.062,0.032,56.29178237915039
19.258,0.5873,0.5232,-0.0641,0.038,56.29178237915039
19.308,0.5888,0.5232,-0.0656,0.032,57.791786193847656
19.358,0.5896,0.5232,-0.0664,0.03,57.791786193847656
19.408,0.5925,0.5232,-0.0693,0.03,57.791786193847656
19.458,0.5937,0.5232,-0.0705,0.03,57.791786193847656
19.508,0.5954,0.5232,-0.0722,0.03,57.791786193847656
19.558,0.5977,0.5232,-0.0745,0.03,57.791786193847656
19.608,0.599,0.5232,-0.0758,0.03,57.791786193847656
19.658,0.601,0.5232,-0.0778,0.034,57.791786193847656
19.708,0.6026,0.5232,-0.0794,0.032,57.791786193847656
19.758,0.6042,0.5232,-0.081,0.032,57.791786193847656
19.808,0.6063,0.5232,-0.0831,0.034,57.791786193847656
19.858,0.6075,0.5232,-0.0843,0.032,57.791786193847656
19.908,0.6101,0.5232,-0.0869,0.034,57.791786193847656
19.958,0.612,0.5232,-0.0888,0.038,57.791786193847656
20.008,0.614,0.5232,-0.0908,0.038,57.791786193847656
20.06,0.6162,0.5232,-0.093,0.04,57.791786193847656
20.109,0.6172,0.5232,-0.094,0.038,57.791786193847656
20.159,0.6192,0.5232,-0.096,0.04,57.791786193847656
20.209,0.6217,0.5232,-0.0985,0.04,57.791786193847656
20.259,0.6234,0.5232,-0.1002,0.04,57.791786193847656
20.309,0.6257,0.5232,-0.1025,0.04,56.29178237915039
20.359,0.6282,0.5232,-0.105,0.04,56.29178237915039
20.409,0.6299,0.5232,-0.1067,0.04,56.29178237915039
20.459,0.6321,0.5232,-0.1089,0.0423,56.29178237915039
20.509,0.6342,0.5232,-0.111,0.042,56.29178237915039
20.559,0.6368,0.5232,-0.1136,0.044,56.29178237915039
20.609,0.6396,0.5232,-0.1164,0.046,56.29178237915039
20.659,0.6418,0.5232,-0.1186,0.044,56.29178237915039
20.709,0.644,0.5232,-0.1208,0.044,56.29178237915039
20.759,0.6466,0.5232,-0.1234,0.044,56.29178237915039
20.809,0.6483,0.5232,-0.1251,0.044,56.29178237915039
20.859,0.6514,0.5232,-0.1282,0.044,56.29178237915039
20.909,0.6532,0.5232,-0.13,0.044,56.29178237915039
20.959,0.6558,0.5232,-0.1326,0.052,56.29178237915039
21.009,0.6584,0.5232,-0.1352,0.052,56.29178237915039
21.059,0.6607,0.5232,-0.1375,0.046,56.29178237915039
21.109,0.6633,0.5232,-0.1401,0.052,56.29178237915039
21.159,0.6654,0.5232,-0.1422,0.052,56.29178237915039
21.209,0.6682,0.5232,-0.145,0.052,56.29178237915039
21.259,0.6708,0.5232,-0.1476,0.052,56.29178237915039
21.309,0.6737,0.5232,-0.1505,0.052,54.791786193847656
21.359,0.6783,0.5232,-0.1551,0.052,54.791786193847656
21.409,0.682,0.5232,-0.1588,0.052,54.791786193847656
21.459,0.6848,0.5232,-0.1616,0.056,54.791786193847656
21.509,0.6894,0.5232,-0.1662,0.056,54.791786193847656
21.559,0.6921,0.5232,-0.1689,0.056,54.791786193847656
21.609,0.6946,0.5232,-0.1714,0.056,54.791786193847656
21.659,0.6981,0.5232,-0.1749,0.058,54.791786193847656
21.709,0.7006,0.5232,-0.1774,0.058,54.791786193847656
21.759,0.7025,0.5232,-0.1793,0.056,54.791786193847656
21.809,0.7047,0.5232,-0.1815,0.054,54.791786193847656
21.859,0.7062,0.5232,-0.183,0.05,54.791786193847656
21.909,0.7072,0.5232,-0.184,0.05,54.791786193847656
21.959,0.7079,0.5232,-0.1847,0.044,54.791786193847656
22.009,0.7087,0.5232,-0.1855,0.038,54.791786193847656
22.061,0.709,0.5232,-0.1858,0.03,54.791786193847656
22.11,0.7091,0.5232,-0.1859,0.02,54.791786193847656
22.16,0.7095,0.5232,-0.1863,0.016,54.791786193847656
22.21,0.7099,0.5232,-0.1867,0.014,54.791786193847656
22.26,0.71,0.5232,-0.1868,0.008,54.791786193847656
22.31,0.71,0.5232,-0.1868,0.008,53.291786193847656
22.36,0.71,0.5232,-0.1868,0.0058,53.291786193847656
22.41,0.71,0.5232,-0.1868,0.002,53.291786193847656
22.46,0.71,0.5232,-0.1868,0.002,53.291786193847656
22.51,0.71,0.5232,-0.1868,0.0,53.291786193847656
22.56,0.71,0.5232,-0.1868,0.0,53.291786193847656
22.61,0.7099,0.5232,-0.1867,0.0,53.291786193847656
22.66,0.7091,0.5232,-0.1859,0.0,53.291786193847656
22.71,0.7081,0.5232,-0.1849,0.0,53.291786193847656
22.76,0.7065,0.5232,-0.1833,0.0,53.291786193847656
