time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
75.586,0.571,0.5232,-0.0478,0.002
75.636,0.5716,0.5232,-0.0484,0.002
75.686,0.572,0.5232,-0.0488,0.002
75.736,0.5723,0.5232,-0.0491,0.004
75.786,0.5731,0.5232,-0.0499,0.004
75.836,0.5737,0.5232,-0.0505,0.006
75.886,0.5739,0.5232,-0.0507,0.006
75.936,0.5741,0.5232,-0.0509,0.006
75.986,0.5748,0.5232,-0.0516,0.008
76.036,0.5753,0.5232,-0.0521,0.01
76.088,0.5761,0.5232,-0.0529,0.01
76.137,0.577,0.5232,-0.0538,0.012
76.187,0.5772,0.5232,-0.054,0.012
76.237,0.5777,0.5232,-0.0545,0.01
76.287,0.5779,0.5232,-0.0547,0.01
76.337,0.5789,0.5232,-0.0557,0.01
76.387,0.5798,0.5232,-0.0566,0.014
76.437,0.5799,0.5232,-0.0567,0.01
76.487,0.5814,0.5232,-0.0582,0.0154
76.537,0.5814,0.5232,-0.0582,0.01
76.587,0.5819,0.5232,-0.0587,0.01
76.637,0.5829,0.5232,-0.0597,0.01
76.687,0.583,0.5232,-0.0598,0.01
76.737,0.5834,0.5232,-0.0602,0.01
76.787,0.5843,0.5232,-0.0611,0.01
76.837,0.5845,0.5232,-0.0613,0.008
76.887,0.5854,0.5232,-0.0622,0.01
76.937,0.5856,0.5232,-0.0624,0.008
76.987,0.5856,0.5232,-0.0624,0.008
77.037,0.5858,0.5232,-0.0626,0.004
77.087,0.586,0.5232,-0.0628,0.004
77.137,0.5866,0.5232,-0.0634,0.004
77.187,0.5866,0.5232,-0.0634,0.004
77.237,0.5867,0.5232,-0.0635,0.004
77.287,0.5868,0.5232,-0.0636,0.004
77.337,0.5869,0.5232,-0.0637,0.002
77.387,0.5869,0.5232,-0.0637,0.002
77.437,0.5869,0.5232,-0.0637,0.002
77.487,0.5869,0.5232,-0.0637,0.002
77.537,0.5869,0.5232,-0.0637,0.0
77.587,0.5867,0.5232,-0.0635,0.0
77.637,0.5867,0.5232,-0.0635,0.0
77.687,0.5867,0.5232,-0.0635,0.0
77.737,0.5866,0.5232,-0.0634,0.0
77.787,0.5865,0.5232,-0.0633,0.0
77.837,0.5862,0.5232,-0.063,0.0
77.887,0.586,0.5232,-0.0628,-0.002
77.937,0.5859,0.5232,-0.0627,-0.002
77.987,0.5857,0.5232,-0.0625,-0.002
78.037,0.5854,0.5232,-0.0622,-0.002
78.089,0.5854,0.5232,-0.0622,-0.002
78.138,0.5852,0.5232,-0.062,-0.004
78.188,0.5848,0.5232,-0.0616,-0.004
78.238,0.5846,0.5232,-0.0614,-0.004
78.288,0.5846,0.5232,-0.0614,-0.004
78.338,0.5844,0.5232,-0.0612,-0.004
78.388,0.5843,0.5232,-0.0611,-0.004
78.438,0.584,0.5232,-0.0608,-0.004
78.488,0.5835,0.5232,-0.0603,-0.004
78.538,0.5833,0.5232,-0.0601,-0.004
78.588,0.5833,0.5232,-0.0601,-0.004
78.638,0.5832,0.5232,-0.06,-0.004
78.688,0.5832,0.5232,-0.06,-0.002
78.738,0.5832,0.5232,-0.06,-0.002
78.788,0.5832,0.5232,-0.06,-0.002
78.838,0.5832,0.5232,-0.06,0.0
78.888,0.5832,0.5232,-0.06,0.0
78.938,0.5832,0.5232,-0.06,0.0
78.988,0.5832,0.5232,-0.06,0.0
79.038,0.5833,0.5232,-0.0601,0.0
79.088,0.5835,0.5232,-0.0603,0.0
79.138,0.5835,0.5232,-0.0603,0.0
79.188,0.5836,0.5232,-0.0604,0.0
79.238,0.5836,0.5232,-0.0604,0.0
79.288,0.5839,0.5232,-0.0607,0.0
79.338,0.5839,0.5232,-0.0607,0.0
79.388,0.5841,0.5232,-0.0609,0.002
79.438,0.5842,0.5232,-0.061,0.002
79.488,0.5842,0.5232,-0.061,0.002
79.538,0.5843,0.5232,-0.0611,0.002
79.588,0.5846,0.5232,-0.0614,0.002
79.638,0.5848,0.5232,-0.0616,0.002
79.688,0.5852,0.5232,-0.062,0.004
79.738,0.5854,0.5232,-0.0622,0.004
79.788,0.5855,0.5232,-0.0623,0.004
79.838,0.5858,0.5232,-0.0626,0.004
79.888,0.5859,0.5232,-0.0627,0.004
79.938,0.5861,0.5232,-0.0629,0.004
79.988,0.5862,0.5232,-0.063,0.004
80.038,0.5862,0.5232,-0.063,0.004
80.09,0.5865,0.5232,-0.0633,0.004
80.139,0.5867,0.5232,-0.0635,0.004
80.189,0.5868,0.5232,-0.0636,0.002
80.239,0.5871,0.5232,-0.0639,0.004
80.289,0.5873,0.5232,-0.0641,0.004
80.339,0.5874,0.5232,-0.0642,0.004
80.389,0.5876,0.5232,-0.0644,0.004
80.439,0.5878,0.5232,-0.0646,0.004
80.489,0.5878,0.5232,-0.0646,0.004
80.539,0.5879,0.5232,-0.0647,0.004
80.589,0.5879,0.5232,-0.0647,0.002
80.639,0.588,0.5232,-0.0648,0.002
80.689,0.588,0.5232,-0.0648,0.002
80.739,0.588,0.5232,-0.0648,0.002
80.789,0.5882,0.5232,-0.065,0.002
80.839,0.5885,0.5232,-0.0653,0.002
80.889,0.5885,0.5232,-0.0653,0.0
80.939,0.5885,0.5232,-0.0653,0.0
80.989,0.5886,0.5232,-0.0654,0.0
81.039,0.5886,0.5232,-0.0654,0.0
81.089,0.5885,0.5232,-0.0653,0.0
81.139,0.5885,0.5232,-0.0653,0.0
81.189,0.5885,0.5232,-0.0653,0.0
81.239,0.5885,0.5232,-0.0653,0.0
81.289,0.5883,0.5232,-0.0651,0.0
81.339,0.5883,0.5232,-0.0651,0.0
81.389,0.5883,0.5232,-0.0651,0.0
81.439,0.5881,0.5232,-0.0649,0.0
81.489,0.5881,0.5232,-0.0649,0.0
81.539,0.5881,0.5232,-0.0649,0.0
81.589,0.5879,0.5232,-0.0647,0.0
81.639,0.5879,0.5232,-0.0647,0.0
81.689,0.5876,0.5232,-0.0644,0.0
81.739,0.5873,0.5232,-0.0641,0.0
81.789,0.5873,0.5232,-0.0641,0.0
81.839,0.5873,0.5232,-0.0641,0.0
81.889,0.5868,0.5232,-0.0636,0.0
81.939,0.5865,0.5232,-0.0633,-0.004
81.989,0.5862,0.5232,-0.063,-0.006
82.039,0.5862,0.5232,-0.063,-0.006
82.091,0.5861,0.5232,-0.0629,-0.006
82.14,0.5861,0.5232,-0.0629,-0.0019
82.19,0.5859,0.5232,-0.0627,-0.0019
82.24,0.5859,0.5232,-0.0627,-0.0019
82.29,0.5859,0.5232,-0.0627,-0.0019
82.34,0.5857,0.5232,-0.0625,-0.0019
82.39,0.5857,0.5232,-0.0625,0.0
82.44,0.5857,0.5232,-0.0625,0.0
82.49,0.5857,0.5232,-0.0625,0.0
82.54,0.5857,0.5232,-0.0625,0.0
82.59,0.5857,0.5232,-0.0625,0.0
82.64,0.5858,0.5232,-0.0626,0.0
82.69,0.5858,0.5232,-0.0626,0.0
82.74,0.5858,0.5232,-0.0626,0.0
82.79,0.5858,0.5232,-0.0626,0.0
82.84,0.5859,0.5232,-0.0627,0.0
82.89,0.5859,0.5232,-0.0627,0.0
82.94,0.586,0.5232,-0.0628,0.0
82.99,0.586,0.5232,-0.0628,0.0
83.04,0.5859,0.5232,-0.0627,0.0
83.09,0.586,0.5232,-0.0628,0.0
83.14,0.586,0.5232,-0.0628,0.0
83.19,0.5859,0.5232,-0.0627,0.0
83.24,0.5858,0.5232,-0.0626,0.0
83.29,0.5858,0.5232,-0.0626,0.0
83.34,0.5857,0.5232,-0.0625,0.0
83.39,0.5857,0.5232,-0.0625,0.0
83.44,0.5857,0.5232,-0.0625,0.0
83.49,0.5852,0.5232,-0.062,0.0
83.54,0.585,0.5232,-0.0618,-0.002
83.59,0.5847,0.5232,-0.0615,-0.002
83.64,0.5845,0.5232,-0.0613,-0.002
83.69,0.5845,0.5232,-0.0613,-0.002
83.74,0.5842,0.5232,-0.061,-0.004
83.79,0.5839,0.5232,-0.0607,-0.004
83.84,0.5832,0.5232,-0.06,-0.006
83.89,0.5831,0.5232,-0.0599,-0.006
83.94,0.5829,0.5232,-0.0597,-0.004
83.99,0.5822,0.5232,-0.059,-0.006
84.04,0.5817,0.5232,-0.0585,-0.006
84.092,0.5813,0.5232,-0.0581,-0.006
84.141,0.5811,0.5232,-0.0579,-0.006
84.191,0.581,0.5232,-0.0578,-0.006
84.241,0.5809,0.5232,-0.0577,-0.0041
84.291,0.5806,0.5232,-0.0574,-0.0041
84.341,0.5798,0.5232,-0.0566,-0.006
84.391,0.5796,0.5232,-0.0564,-0.006
84.441,0.5796,0.5232,-0.0564,-0.0041
84.491,0.5796,0.5232,-0.0564,-0.004
84.541,0.5795,0.5232,-0.0563,-0.002
84.591,0.5792,0.5232,-0.056,-0.002
84.641,0.5792,0.5232,-0.056,-0.002
84.691,0.5792,0.5232,-0.056,-0.002
84.741,0.5791,0.5232,-0.0559,-0.002
84.791,0.5789,0.5232,-0.0557,-0.002
84.841,0.5787,0.5232,-0.0555,-0.002
84.891,0.5787,0.5232,-0.0555,-0.002
84.941,0.5786,0.5232,-0.0554,-0.002
84.991,0.5786,0.5232,-0.0554,-0.002
85.041,0.5784,0.5232,-0.0552,-0.002
85.091,0.5783,0.5232,-0.0551,-0.002
85.141,0.5783,0.5232,-0.0551,-0.002
85.191,0.5782,0.5232,-0.055,-0.002
85.241,0.5782,0.5232,-0.055,-0.002
85.291,0.5782,0.5232,-0.055,0.0
85.341,0.5779,0.5232,-0.0547,-0.002
85.391,0.5779,0.5232,-0.0547,0.0
85.441,0.5774,0.5232,-0.0542,-0.002
85.491,0.5774,0.5232,-0.0542,0.0
85.541,0.5771,0.5232,-0.0539,0.0
85.591,0.577,0.5232,-0.0538,-0.002
85.641,0.577,0.5232,-0.0538,0.0
85.691,0.5768,0.5232,-0.0536,-0.002
85.741,0.5762,0.5232,-0.053,-0.004
85.791,0.576,0.5232,-0.0528,-0.004
85.841,0.5757,0.5232,-0.0525,-0.004
85.891,0.5756,0.5232,-0.0524,-0.004
85.941,0.5752,0.5232,-0.052,-0.004
85.991,0.575,0.5232,-0.0518,-0.004
86.041,0.5749,0.5232,-0.0517,-0.004
86.093,0.5746,0.5232,-0.0514,-0.004
86.142,0.5733,0.5232,-0.0501,-0.0058
86.192,0.5731,0.5232,-0.0499,-0.004
86.242,0.5729,0.5232,-0.0497,-0.004
86.292,0.5724,0.5232,-0.0492,-0.004
86.342,0.5723,0.5232,-0.0491,-0.004
86.392,0.572,0.5232,-0.0488,-0.004
86.442,0.5714,0.5232,-0.0482,-0.0058
86.492,0.571,0.5232,-0.0478,-0.006
86.542,0.5709,0.5232,-0.0477,-0.006
86.592,0.5707,0.5232,-0.0475,-0.004
86.642,0.5706,0.5232,-0.0474,-0.004
86.692,0.5699,0.5232,-0.0467,-0.006
86.742,0.5695,0.5232,-0.0463,-0.006
86.792,0.5695,0.5232,-0.0463,-0.006
86.842,0.5692,0.5232,-0.046,-0.006
86.892,0.569,0.5232,-0.0458,-0.004
86.942,0.5686,0.5232,-0.0454,-0.004
86.992,0.5685,0.5232,-0.0453,-0.004
87.042,0.5684,0.5232,-0.0452,-0.004
87.092,0.5682,0.5232,-0.045,-0.004
87.142,0.568,0.5232,-0.0448,-0.004
87.192,0.5677,0.5232,-0.0445,-0.004
87.242,0.5675,0.5232,-0.0443,-0.004
87.292,0.5674,0.5232,-0.0442,-0.004
87.342,0.5673,0.5232,-0.0441,-0.004
87.392,0.5671,0.5232,-0.0439,-0.004
87.442,0.5671,0.5232,-0.0439,-0.004
87.492,0.567,0.5232,-0.0438,-0.004
87.542,0.5668,0.5232,-0.0436,-0.004
87.592,0.5661,0.5232,-0.0429,-0.004
87.642,0.5659,0.5232,-0.0427,-0.004
87.692,0.5656,0.5232,-0.0424,-0.004
87.742,0.5654,0.5232,-0.0422,-0.004
87.792,0.5653,0.5232,-0.0421,-0.004
87.842,0.5649,0.5232,-0.0417,-0.004
87.892,0.5647,0.5232,-0.0415,-0.004
87.942,0.5647,0.5232,-0.0415,-0.004
87.992,0.5638,0.5232,-0.0406,-0.004
88.042,0.5634,0.5232,-0.0402,-0.004
88.094,0.5632,0.5232,-0.04,-0.004
88.143,0.5629,0.5232,-0.0397,-0.004
88.193,0.5626,0.5232,-0.0394,-0.006
88.243,0.5622,0.5232,-0.039,-0.0061
88.293,0.562,0.5232,-0.0388,-0.006
88.343,0.5615,0.5232,-0.0383,-0.0061
88.393,0.5614,0.5232,-0.0382,-0.0061
88.443,0.5613,0.5232,-0.0381,-0.006
88.493,0.5611,0.5232,-0.0379,-0.004
88.543,0.5609,0.5232,-0.0377,-0.004
88.593,0.5603,0.5232,-0.0371,-0.004
88.643,0.5598,0.5232,-0.0366,-0.004
88.693,0.5597,0.5232,-0.0365,-0.004
88.743,0.5594,0.5232,-0.0362,-0.004
88.793,0.5593,0.5232,-0.0361,-0.004
88.843,0.5593,0.5232,-0.0361,-0.004
88.893,0.5589,0.5232,-0.0357,-0.004
88.943,0.5586,0.5232,-0.0354,-0.006
88.993,0.5584,0.5232,-0.0352,-0.006
89.043,0.5581,0.5232,-0.0349,-0.006
89.093,0.5579,0.5232,-0.0347,-0.004
89.143,0.5579,0.5232,-0.0347,-0.004
89.193,0.5578,0.5232,-0.0346,-0.004
89.243,0.5578,0.5232,-0.0346,-0.004
89.293,0.5576,0.5232,-0.0344,-0.004
89.343,0.5573,0.5232,-0.0341,-0.004
89.393,0.5569,0.5232,-0.0337,-0.004
89.443,0.5565,0.5232,-0.0333,-0.004
89.493,0.5564,0.5232,-0.0332,-0.004
89.543,0.5564,0.5232,-0.0332,-0.002
89.593,0.5561,0.5232,-0.0329,-0.004
89.643,0.5561,0.5232,-0.0329,-0.004
89.693,0.5553,0.5232,-0.0321,-0.006
89.743,0.5552,0.5232,-0.032,-0.006
89.793,0.5547,0.5232,-0.0315,-0.006
89.843,0.5546,0.5232,-0.0314,-0.002
89.893,0.5544,0.5232,-0.0312,-0.002
89.943,0.5543,0.5232,-0.0311,-0.002
89.993,0.5542,0.5232,-0.031,-0.002
90.043,0.5536,0.5232,-0.0304,-0.002
90.095,0.5534,0.5232,-0.0302,-0.0038
90.144,0.553,0.5232,-0.0298,-0.0038
90.194,0.5529,0.5232,-0.0297,-0.0038
90.244,0.5524,0.5232,-0.0292,-0.0038
90.294,0.5523,0.5232,-0.0291,-0.0038
90.344,0.5518,0.5232,-0.0286,-0.0038
90.394,0.5507,0.5232,-0.0275,-0.0082
90.444,0.5504,0.5232,-0.0272,-0.0082
90.494,0.5504,0.5232,-0.0272,-0.006
90.544,0.5498,0.5232,-0.0266,-0.0082
90.594,0.5494,0.5232,-0.0262,-0.008
90.644,0.5492,0.5232,-0.026,-0.008
90.694,0.5488,0.5232,-0.0256,-0.008
90.744,0.5485,0.5232,-0.0253,-0.008
90.794,0.5482,0.5232,-0.025,-0.006
90.844,0.5472,0.5232,-0.024,-0.006
90.894,0.5469,0.5232,-0.0237,-0.006
90.944,0.5467,0.5232,-0.0235,-0.006
90.994,0.5461,0.5232,-0.0229,-0.006
91.044,0.546,0.5232,-0.0228,-0.006
91.094,0.5459,0.5232,-0.0227,-0.006
91.144,0.5451,0.5232,-0.0219,-0.006
91.194,0.5444,0.5232,-0.0212,-0.006
91.244,0.5443,0.5232,-0.0211,-0.006
91.294,0.5442,0.5232,-0.021,-0.004
91.344,0.5439,0.5232,-0.0207,-0.004
91.394,0.5437,0.5232,-0.0205,-0.004
91.444,0.5436,0.5232,-0.0204,-0.002
91.494,0.5432,0.5232,-0.02,-0.004
91.544,0.5429,0.5232,-0.0197,-0.006
91.594,0.5429,0.5232,-0.0197,-0.004
91.644,0.5425,0.5232,-0.0193,-0.004
91.694,0.5423,0.5232,-0.0191,-0.004
91.744,0.5423,0.5232,-0.0191,-0.004
91.794,0.5422,0.5232,-0.019,-0.004
91.844,0.5421,0.5232,-0.0189,-0.002
91.894,0.5419,0.5232,-0.0187,-0.004
91.944,0.5419,0.5232,-0.0187,-0.002
91.994,0.5416,0.5232,-0.0184,-0.002
92.044,0.5416,0.5232,-0.0184,-0.002
92.096,0.5415,0.5232,-0.0183,-0.002
92.145,0.5413,0.5232,-0.0181,-0.002
92.195,0.5413,0.5232,-0.0181,-0.002
92.245,0.5412,0.5232,-0.018,-0.002
92.295,0.5412,0.5232,-0.018,-0.0019
92.345,0.5409,0.5232,-0.0177,-0.0019
92.395,0.5407,0.5232,-0.0175,-0.002
92.445,0.5406,0.5232,-0.0174,-0.002
92.495,0.5403,0.5232,-0.0171,-0.002
92.545,0.5401,0.5232,-0.0169,-0.004
92.595,0.54,0.5232,-0.0168,-0.002
92.645,0.5398,0.5232,-0.0166,-0.004
92.695,0.5395,0.5232,-0.0163,-0.004
92.745,0.5393,0.5232,-0.0161,-0.004
92.795,0.5393,0.5232,-0.0161,-0.004
92.845,0.5393,0.5232,-0.0161,-0.004
92.895,0.5391,0.5232,-0.0159,-0.004
92.945,0.5385,0.5232,-0.0153,-0.004
92.995,0.5383,0.5232,-0.0151,-0.004
93.045,0.5379,0.5232,-0.0147,-0.004
93.095,0.5376,0.5232,-0.0144,-0.004
93.145,0.5373,0.5232,-0.0141,-0.004
93.195,0.5372,0.5232,-0.014,-0.004
93.245,0.5371,0.5232,-0.0139,-0.004
93.295,0.5365,0.5232,-0.0133,-0.006
93.345,0.5364,0.5232,-0.0132,-0.006
93.395,0.5364,0.5232,-0.0132,-0.004
93.445,0.5364,0.5232,-0.0132,-0.002
93.495,0.536,0.5232,-0.0128,-0.002
93.545,0.5359,0.5232,-0.0127,-0.002
93.595,0.5355,0.5232,-0.0123,-0.002
93.645,0.5355,0.5232,-0.0123,-0.002
93.695,0.5355,0.5232,-0.0123,-0.002
93.745,0.535,0.5232,-0.0118,-0.002
93.795,0.5347,0.5232,-0.0115,-0.002
93.845,0.5346,0.5232,-0.0114,-0.002
93.895,0.5344,0.5232,-0.0112,-0.004
93.945,0.5343,0.5232,-0.0111,-0.002
93.995,0.5342,0.5232,-0.011,-0.002
94.045,0.534,0.5232,-0.0108,-0.002
94.097,0.5337,0.5232,-0.0105,-0.004
94.146,0.5337,0.5232,-0.0105,-0.004
94.196,0.5337,0.5232,-0.0105,-0.002
94.246,0.5336,0.5232,-0.0104,-0.002
94.296,0.5334,0.5232,-0.0102,-0.002
94.346,0.5334,0.5232,-0.0102,-0.002
94.396,0.5326,0.5232,-0.0094,-0.002
94.446,0.5325,0.5232,-0.0093,-0.002
94.496,0.5325,0.5232,-0.0093,-0.002
94.546,0.5325,0.5232,-0.0093,0.0
94.596,0.5322,0.5232,-0.009,-0.002
94.646,0.5321,0.5232,-0.0089,-0.002
94.696,0.5317,0.5232,-0.0085,-0.002
94.746,0.5316,0.5232,-0.0084,-0.002
94.796,0.5309,0.5232,-0.0077,-0.002
94.846,0.5309,0.5232,-0.0077,-0.002
94.896,0.5304,0.5232,-0.0072,-0.002
94.946,0.5303,0.5232,-0.0071,-0.002
94.996,0.53,0.5232,-0.0068,-0.006
95.046,0.5293,0.5232,-0.0061,-0.006
95.096,0.5291,0.5232,-0.0059,-0.006
95.146,0.5288,0.5232,-0.0056,-0.006
95.196,0.5285,0.5232,-0.0053,-0.006
95.246,0.5285,0.5232,-0.0053,-0.006
95.296,0.5282,0.5232,-0.005,-0.006
95.346,0.5279,0.5232,-0.0047,-0.006
95.396,0.5277,0.5232,-0.0045,-0.006
95.446,0.5275,0.5232,-0.0043,-0.006
95.496,0.5274,0.5232,-0.0042,-0.004
95.546,0.5265,0.5232,-0.0033,-0.006
95.596,0.5264,0.5232,-0.0032,-0.004
95.646,0.5261,0.5232,-0.0029,-0.004
95.696,0.5261,0.5232,-0.0029,-0.004
95.746,0.5261,0.5232,-0.0029,-0.004
95.796,0.5258,0.5232,-0.0026,-0.004
95.846,0.5257,0.5232,-0.0025,-0.002
95.896,0.5256,0.5232,-0.0024,-0.002
95.946,0.5249,0.5232,-0.0017,-0.002
95.996,0.5249,0.5232,-0.0017,-0.002
96.046,0.5249,0.5232,-0.0017,-0.002
96.098,0.5249,0.5232,-0.0017,0.0
96.147,0.5249,0.5232,-0.0017,0.0
96.197,0.5249,0.5232,-0.0017,0.0
96.247,0.5249,0.5232,-0.0017,0.0
96.297,0.5249,0.5232,-0.0017,0.0
96.347,0.5249,0.5232,-0.0017,0.0
96.397,0.5249,0.5232,-0.0017,0.0
96.447,0.5249,0.5232,-0.0017,0.0
96.497,0.5249,0.5232,-0.0017,0.0
96.547,0.5251,0.5232,-0.0019,0.0
96.597,0.5251,0.5232,-0.0019,0.0
96.647,0.5251,0.5232,-0.0019,0.0
96.697,0.5253,0.5232,-0.0021,0.0
96.747,0.5255,0.5232,-0.0023,0.0
96.797,0.5255,0.5232,-0.0023,0.0
96.847,0.5255,0.5232,-0.0023,0.0
96.897,0.5259,0.5232,-0.0027,0.0
96.947,0.5259,0.5232,-0.0027,0.0
96.997,0.5259,0.5232,-0.0027,0.0
97.047,0.5259,0.5232,-0.0027,0.0
97.097,0.5259,0.5232,-0.0027,0.0
97.147,0.5255,0.5232,-0.0023,0.0
97.197,0.5255,0.5232,-0.0023,0.0
97.247,0.5252,0.5232,-0.002,0.0
97.297,0.5251,0.5232,-0.0019,0.0
97.347,0.5251,0.5232,-0.0019,0.0
97.397,0.5251,0.5232,-0.0019,0.0
97.447,0.5251,0.5232,-0.0019,0.0
97.497,0.5246,0.5232,-0.0014,0.0
97.547,0.5246,0.5232,-0.0014,0.0
97.597,0.5246,0.5232,-0.0014,0.0
97.647,0.5242,0.5232,-0.001,0.0
97.697,0.5235,0.5232,-0.0003,0.0
97.747,0.5235,0.5232,-0.0003,0.0
97.797,0.5233,0.5232,-0.0001,0.0
97.847,0.5231,0.5232,0.0001,-0.004
97.897,0.5223,0.5232,0.0009,-0.004
97.947,0.5222,0.5232,0.001,-0.004
97.997,0.5216,0.5232,0.0016,-0.004
98.047,0.5213,0.5232,0.0019,-0.006
98.099,0.5205,0.5232,0.0027,-0.006
98.148,0.52,0.5232,0.0032,-0.006
98.198,0.5199,0.5232,0.0033,-0.006
98.248,0.5196,0.5232,0.0036,-0.006
98.298,0.5189,0.5232,0.0043,-0.0102
98.348,0.5187,0.5232,0.0045,-0.006
98.398,0.5184,0.5232,0.0048,-0.006
98.448,0.5173,0.5232,0.0059,-0.006
98.498,0.5172,0.5232,0.006,-0.006
98.548,0.517,0.5232,0.0062,-0.006
98.598,0.517,0.5232,0.0062,-0.004
98.648,0.517,0.5232,0.0062,-0.004
98.698,0.5169,0.5232,0.0063,-0.004
98.748,0.5169,0.5232,0.0063,-0.002
98.798,0.5164,0.5232,0.0068,-0.002
98.848,0.5163,0.5232,0.0069,-0.002
98.898,0.5162,0.5232,0.007,-0.002
98.948,0.5161,0.5232,0.0071,-0.002
98.998,0.5161,0.5232,0.0071,-0.002
99.048,0.516,0.5232,0.0072,-0.002
99.098,0.516,0.5232,0.0072,-0.002
99.148,0.516,0.5232,0.0072,-0.002
99.198,0.516,0.5232,0.0072,-0.002
99.248,0.516,0.5232,0.0072,0.0
99.298,0.516,0.5232,0.0072,0.0
99.348,0.516,0.5232,0.0072,0.0
99.398,0.516,0.5232,0.0072,0.0
99.448,0.516,0.5232,0.0072,0.0
99.498,0.516,0.5232,0.0072,0.0
99.548,0.5162,0.5232,0.007,0.0
99.598,0.5163,0.5232,0.0069,0.0
99.648,0.5165,0.5232,0.0067,0.0
99.698,0.5165,0.5232,0.0067,0.0
99.748,0.5166,0.5232,0.0066,0.0
99.798,0.5167,0.5232,0.0065,0.002
99.848,0.5167,0.5232,0.0065,0.002
99.898,0.5167,0.5232,0.0065,0.002
99.948,0.5168,0.5232,0.0064,0.002
99.998,0.5168,0.5232,0.0064,0.002
100.048,0.5168,0.5232,0.0064,0.0
100.1,0.5168,0.5232,0.0064,0.0
100.149,0.5168,0.5232,0.0064,0.0
100.199,0.517,0.5232,0.0062,0.0
100.249,0.517,0.5232,0.0062,0.0
100.299,0.517,0.5232,0.0062,0.0
100.349,0.517,0.5232,0.0062,0.0
100.399,0.5171,0.5232,0.0061,0.0
100.449,0.5172,0.5232,0.006,0.0
100.499,0.5173,0.5232,0.0059,0.0
100.549,0.5173,0.5232,0.0059,0.0
100.599,0.5174,0.5232,0.0058,0.002
100.649,0.5174,0.5232,0.0058,0.0
100.699,0.5174,0.5232,0.0058,0.0
100.749,0.5174,0.5232,0.0058,0.0
100.799,0.5175,0.5232,0.0057,0.002
100.849,0.5176,0.5232,0.0056,0.002
100.899,0.5176,0.5232,0.0056,0.0
100.949,0.5176,0.5232,0.0056,0.0
100.999,0.5177,0.5232,0.0055,0.0
101.049,0.5177,0.5232,0.0055,0.0
101.099,0.5179,0.5232,0.0053,0.0
101.149,0.518,0.5232,0.0052,0.002
101.199,0.518,0.5232,0.0052,0.002
101.249,0.5184,0.5232,0.0048,0.002
101.299,0.5184,0.5232,0.0048,0.0
101.349,0.5185,0.5232,0.0047,0.002
101.399,0.5185,0.5232,0.0047,0.002
101.449,0.5186,0.5232,0.0046,0.002
101.499,0.5186,0.5232,0.0046,0.002
101.549,0.5186,0.5232,0.0046,0.0
101.599,0.5187,0.5232,0.0045,0.0
101.649,0.5189,0.5232,0.0043,0.002
101.699,0.519,0.5232,0.0042,0.002
101.749,0.5192,0.5232,0.004,0.002
101.799,0.5193,0.5232,0.0039,0.002
101.849,0.5193,0.5232,0.0039,0.002
101.899,0.5194,0.5232,0.0038,0.002
101.949,0.5196,0.5232,0.0036,0.002
101.999,0.5201,0.5232,0.0031,0.002
102.049,0.5203,0.5232,0.0029,0.004
102.101,0.5204,0.5232,0.0028,0.002
102.15,0.5205,0.5232,0.0027,0.002
102.2,0.5208,0.5232,0.0024,0.002
102.25,0.521,0.5232,0.0022,0.004
102.3,0.5218,0.5232,0.0014,0.004
102.35,0.5219,0.5232,0.0013,0.004
102.4,0.522,0.5232,0.0012,0.004
102.45,0.5222,0.5232,0.001,0.004
102.5,0.5226,0.5232,0.0006,0.004
102.55,0.5226,0.5232,0.0006,0.004
102.6,0.5231,0.5232,0.0001,0.004
102.65,0.5236,0.5232,-0.0004,0.004
102.7,0.5243,0.5232,-0.0011,0.008
102.75,0.5244,0.5232,-0.0012,0.004
102.8,0.5247,0.5232,-0.0015,0.006
102.85,0.5248,0.5232,-0.0016,0.006
102.9,0.5257,0.5232,-0.0025,0.008
102.95,0.5257,0.5232,-0.0025,0.006
103.0,0.5261,0.5232,-0.0029,0.008
103.05,0.5267,0.5232,-0.0035,0.008
103.1,0.5272,0.5232,-0.004,0.008
103.15,0.5274,0.5232,-0.0042,0.006
103.2,0.5279,0.5232,-0.0047,0.008
103.25,0.528,0.5232,-0.0048,0.008
103.3,0.5284,0.5232,-0.0052,0.008
103.35,0.5289,0.5232,-0.0057,0.008
103.4,0.529,0.5232,-0.0058,0.008
103.45,0.5293,0.5232,-0.0061,0.008
103.5,0.5293,0.5232,-0.0061,0.006
103.55,0.5293,0.5232,-0.0061,0.004
103.6,0.5294,0.5232,-0.0062,0.002
103.65,0.5296,0.5232,-0.0064,0.002
103.7,0.5298,0.5232,-0.0066,0.004
103.75,0.5298,0.5232,-0.0066,0.002
103.8,0.5299,0.5232,-0.0067,0.002
103.85,0.53,0.5232,-0.0068,0.002
103.9,0.53,0.5232,-0.0068,0.002
103.95,0.53,0.5232,-0.0068,0.002
104.0,0.53,0.5232,-0.0068,0.002
104.05,0.53,0.5232,-0.0068,0.0
104.102,0.53,0.5232,-0.0068,0.0
104.151,0.53,0.5232,-0.0068,0.0
104.201,0.5299,0.5232,-0.0067,0.0
104.251,0.5299,0.5232,-0.0067,0.0
104.301,0.5298,0.5232,-0.0066,0.0
104.351,0.5297,0.5232,-0.0065,0.0
104.401,0.5296,0.5232,-0.0064,0.0
