time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
8.455,53.431,53.291786193847656,0.1703,0.5232,-7.529411764705882
8.505,54.286,53.291786193847656,0.1723,0.5232,-7.482352941176471
8.555,53.602,53.291786193847656,0.1751,0.5232,-7.482352941176471
8.605,53.968,53.291786193847656,0.177,0.5232,-7.435294117647059
8.655,52.772,53.291786193847656,0.1801,0.5232,-7.435294117647059
8.705,53.382,53.291786193847656,0.1828,0.5232,-7.294117647058823
8.755,52.918,53.291786193847656,0.1851,0.5232,7.247058823529412
8.805,52.918,53.291786193847656,0.1876,0.5232,7.247058823529412
8.855,53.089,53.291786193847656,0.1909,0.5232,7.2
8.905,53.065,53.291786193847656,0.1938,0.5232,7.2
8.955,53.284,53.291786193847656,0.1971,0.5232,7.152941176470589
9.005,53.187,53.291786193847656,0.2006,0.5232,7.152941176470589
9.055,53.822,53.291786193847656,0.204,0.5232,7.152941176470589
9.105,53.626,53.291786193847656,0.2068,0.5232,7.105882352941176
9.155,53.504,53.291786193847656,0.21,0.5232,7.105882352941176
9.205,53.748,53.291786193847656,0.2134,0.5232,-7.2
9.255,53.382,53.291786193847656,0.2171,0.5232,-7.152941176470589
9.305,53.871,51.791786193847656,0.2209,0.5232,-7.152941176470589
9.355,53.04,51.791786193847656,0.2242,0.5232,-7.105882352941176
9.405,53.187,51.791786193847656,0.2277,0.5232,-7.105882352941176
9.455,52.43,51.791786193847656,0.2314,0.5232,-7.529411764705882
9.505,52.796,51.791786193847656,0.2345,0.5232,-7.576470588235294
9.555,51.819,51.791786193847656,0.2382,0.5232,-7.576470588235294
9.605,52.137,51.791786193847656,0.2406,0.5232,-7.435294117647059
9.655,51.477,51.791786193847656,0.245,0.5232,-7.435294117647059
9.705,51.38,51.791786193847656,0.2483,0.5232,-7.2
9.755,51.013,51.791786193847656,0.2518,0.5232,-7.2
9.805,50.842,51.791786193847656,0.2546,0.5232,7.2
9.855,51.038,51.791786193847656,0.2573,0.5232,7.2
9.905,51.013,51.791786193847656,0.2599,0.5232,7.435294117647059
9.955,51.306,51.791786193847656,0.2628,0.5232,7.435294117647059
10.005,51.282,51.791786193847656,0.2657,0.5232,7.341176470588235
10.055,51.477,51.791786193847656,0.2684,0.5232,7.341176470588235
10.105,51.624,51.791786193847656,0.2716,0.5232,7.247058823529412
10.155,51.502,51.791786193847656,0.2745,0.5232,7.247058823529412
10.205,52.259,51.791786193847656,0.2764,0.5232,7.105882352941176
10.255,51.941,51.791786193847656,0.2783,0.5232,7.152941176470589
10.305,52.259,53.291786193847656,0.2804,0.5232,7.152941176470589
10.355,52.161,53.291786193847656,0.2828,0.5232,-7.105882352941176
10.405,52.186,53.291786193847656,0.2848,0.5232,-7.105882352941176
10.455,52.015,53.291786193847656,0.2874,0.5232,7.482352941176471
10.505,52.234,53.291786193847656,0.289,0.5232,7.482352941176471
10.555,52.259,53.291786193847656,0.2908,0.5232,7.482352941176471
10.605,52.405,53.291786193847656,0.2926,0.5232,7.435294117647059
10.655,52.552,53.291786193847656,0.2942,0.5232,7.435294117647059
10.705,52.772,53.291786193847656,0.2953,0.5232,7.3882352941176475
10.755,52.821,53.291786193847656,0.2975,0.5232,7.341176470588235
10.805,53.065,53.291786193847656,0.2994,0.5232,7.341176470588235
10.855,53.089,53.291786193847656,0.3012,0.5232,7.247058823529412
10.905,53.309,53.291786193847656,0.3023,0.5232,7.247058823529412
10.955,53.309,53.291786193847656,0.3042,0.5232,7.152941176470589
11.005,53.309,53.291786193847656,0.3054,0.5232,7.152941176470589
11.055,53.407,53.291786193847656,0.3069,0.5232,0.0
11.105,53.431,53.291786193847656,0.3087,0.5232,0.0
11.155,53.358,53.291786193847656,0.3101,0.5232,-7.105882352941176
11.205,53.529,53.291786193847656,0.312,0.5232,-7.105882352941176
11.255,53.016,53.291786193847656,0.3132,0.5232,-7.105882352941176
11.305,53.114,51.791786193847656,0.3147,0.5232,-7.105882352941176
11.355,52.967,51.791786193847656,0.3159,0.5232,7.152941176470589
11.405,52.943,51.791786193847656,0.3178,0.5232,7.152941176470589
11.455,53.016,51.791786193847656,0.3196,0.5232,-7.482352941176471
11.505,52.698,51.791786193847656,0.3215,0.5232,-7.482352941176471
11.555,52.332,51.791786193847656,0.323,0.5232,-7.482352941176471
11.605,52.283,51.791786193847656,0.3248,0.5232,-7.3882352941176475
11.655,51.746,51.791786193847656,0.3269,0.5232,-7.3882352941176475
11.705,52.21,51.791786193847656,0.3279,0.5232,-7.247058823529412
11.755,51.795,51.791786193847656,0.3303,0.5232,0.0
11.805,51.77,51.791786193847656,0.3323,0.5232,0.0
11.855,51.77,51.791786193847656,0.3344,0.5232,0.0
11.905,51.77,51.791786193847656,0.3366,0.5232,0.0
11.955,51.77,51.791786193847656,0.3398,0.5232,0.0
12.005,51.795,51.791786193847656,0.341,0.5232,0.0
12.056,51.77,51.791786193847656,0.3437,0.5232,0.0
12.105,51.746,51.791786193847656,0.3455,0.5232,0.0
12.155,51.77,51.791786193847656,0.3481,0.5232,0.0
12.205,51.77,51.791786193847656,0.3504,0.5232,0.0
12.255,51.746,51.791786193847656,0.3533,0.5232,0.0
12.305,51.77,50.29178237915039,0.3563,0.5232,0.0
12.355,51.77,50.29178237915039,0.3583,0.5232,0.0
12.405,51.77,50.29178237915039,0.3604,0.5232,0.0
12.455,51.746,50.29178237915039,0.3634,0.5232,-7.623529411764705
12.505,51.673,50.29178237915039,0.3657,0.5232,-7.623529411764705
12.555,51.111,50.29178237915039,0.3681,0.5232,-7.623529411764705
12.605,51.136,50.29178237915039,0.3712,0.5232,-7.576470588235294
12.655,50.159,50.29178237915039,0.374,0.5232,-7.576470588235294
12.705,50.354,50.29178237915039,0.3765,0.5232,-7.3882352941176475
12.755,50.208,50.29178237915039,0.3789,0.5232,7.105882352941176
12.805,50.183,50.29178237915039,0.3816,0.5232,7.105882352941176
12.855,50.574,50.29178237915039,0.3833,0.5232,7.105882352941176
12.905,50.305,50.29178237915039,0.3866,0.5232,7.105882352941176
12.955,50.623,50.29178237915039,0.3891,0.5232,-7.152941176470589
13.005,50.672,50.29178237915039,0.391,0.5232,0.0
13.055,50.672,50.29178237915039,0.3934,0.5232,0.0
13.105,50.72,50.29178237915039,0.3959,0.5232,-7.2
13.155,50.354,50.29178237915039,0.3976,0.5232,-7.2
13.205,50.842,50.29178237915039,0.3998,0.5232,-7.2
13.255,50.085,50.29178237915039,0.402,0.5232,0.0
13.305,50.134,51.791786193847656,0.4043,0.5232,0.0
13.355,50.11,51.791786193847656,0.4064,0.5232,7.152941176470589
13.405,49.988,51.791786193847656,0.4083,0.5232,7.152941176470589
13.455,50.33,51.791786193847656,0.4095,0.5232,7.670588235294118
13.505,50.598,51.791786193847656,0.4108,0.5232,7.670588235294118
13.555,50.647,51.791786193847656,0.4124,0.5232,7.623529411764705
13.605,51.16,51.791786193847656,0.4146,0.5232,7.623529411764705
13.655,51.184,51.791786193847656,0.4156,0.5232,7.482352941176471
13.705,51.502,51.791786193847656,0.4177,0.5232,7.482352941176471
13.755,51.575,51.791786193847656,0.4195,0.5232,7.294117647058823
13.805,51.893,51.791786193847656,0.4205,0.5232,7.294117647058823
13.855,51.746,51.791786193847656,0.421,0.5232,7.152941176470589
13.905,51.697,51.791786193847656,0.4227,0.5232,7.152941176470589
13.955,52.112,51.791786193847656,0.4237,0.5232,0.0
14.005,52.137,51.791786193847656,0.4245,0.5232,0.0
14.057,52.161,51.791786193847656,0.4269,0.5232,-7.2
14.106,51.819,51.791786193847656,0.4273,0.5232,-7.2
14.156,51.6,51.791786193847656,0.4288,0.5232,-7.2
14.206,51.526,51.791786193847656,0.4302,0.5232,-7.2
14.256,51.551,51.791786193847656,0.4304,0.5232,7.152941176470589
14.306,51.526,53.291786193847656,0.4311,0.5232,7.152941176470589
14.356,51.966,53.291786193847656,0.4324,0.5232,7.152941176470589
14.406,51.819,53.291786193847656,0.4334,0.5232,7.152941176470589
14.456,52.063,53.291786193847656,0.4347,0.5232,7.576470588235294
14.506,52.283,53.291786193847656,0.4355,0.5232,7.623529411764705
14.556,52.283,53.291786193847656,0.4367,0.5232,7.623529411764705
14.606,52.601,53.291786193847656,0.4368,0.5232,7.435294117647059
14.656,51.453,53.291786193847656,0.438,0.5232,7.435294117647059
14.706,52.991,53.291786193847656,0.4387,0.5232,7.341176470588235
14.756,51.697,53.291786193847656,0.4403,0.5232,7.764705882352941
14.806,53.162,53.291786193847656,0.4411,0.5232,7.764705882352941
14.856,53.455,53.291786193847656,0.4429,0.5232,7.670588235294118
14.906,53.797,53.291786193847656,0.444,0.5232,7.670588235294118
14.956,53.822,53.291786193847656,0.4444,0.5232,-7.105882352941176
15.006,54.115,53.291786193847656,0.4457,0.5232,-7.247058823529412
15.056,53.48,53.291786193847656,0.4472,0.5232,-7.247058823529412
15.106,53.162,53.291786193847656,0.4481,0.5232,-7.3882352941176475
15.156,53.822,53.291786193847656,0.4495,0.5232,-7.3882352941176475
15.206,53.016,53.291786193847656,0.4511,0.5232,7.105882352941176
15.256,53.04,53.291786193847656,0.4522,0.5232,-7.247058823529412
15.306,53.04,54.791786193847656,0.4532,0.5232,-7.247058823529412
15.356,52.723,54.791786193847656,0.4546,0.5232,7.152941176470589
15.406,52.845,54.791786193847656,0.4559,0.5232,7.152941176470589
15.456,52.991,54.791786193847656,0.4574,0.5232,7.858823529411764
15.506,53.236,54.791786193847656,0.4597,0.5232,7.811764705882353
15.556,53.578,54.791786193847656,0.4614,0.5232,7.811764705882353
15.606,53.284,54.791786193847656,0.462,0.5232,7.623529411764705
15.656,54.017,54.791786193847656,0.4641,0.5232,7.623529411764705
15.706,54.286,54.791786193847656,0.4659,0.5232,7.623529411764705
15.756,54.237,54.791786193847656,0.4668,0.5232,7.341176470588235
15.806,54.212,54.791786193847656,0.4685,0.5232,7.341176470588235
15.856,54.579,54.791786193847656,0.4712,0.5232,7.247058823529412
15.906,54.75,54.791786193847656,0.4721,0.5232,7.247058823529412
15.956,55.018,54.791786193847656,0.4738,0.5232,7.152941176470589
16.006,54.994,54.791786193847656,0.4761,0.5232,0.0
16.058,55.018,54.791786193847656,0.4767,0.5232,0.0
16.107,55.116,54.791786193847656,0.4781,0.5232,-7.152941176470589
16.157,54.652,54.791786193847656,0.4805,0.5232,-7.152941176470589
16.207,55.018,54.791786193847656,0.4818,0.5232,-7.2
16.257,54.676,54.791786193847656,0.4832,0.5232,7.105882352941176
16.307,54.676,53.291786193847656,0.4855,0.5232,7.105882352941176
16.357,54.75,53.291786193847656,0.4866,0.5232,7.105882352941176
16.407,54.164,53.291786193847656,0.4883,0.5232,7.105882352941176
16.457,55.018,53.291786193847656,0.4896,0.5232,-7.623529411764705
16.507,55.385,53.291786193847656,0.4912,0.5232,-7.3882352941176475
16.557,54.432,53.291786193847656,0.493,0.5232,-7.3882352941176475
16.607,54.847,53.291786193847656,0.4947,0.5232,-7.858823529411764
16.657,54.286,53.291786193847656,0.4959,0.5232,-7.858823529411764
16.707,54.188,53.291786193847656,0.4978,0.5232,-7.623529411764705
16.757,53.553,53.291786193847656,0.4989,0.5232,-7.435294117647059
16.807,53.895,53.291786193847656,0.5006,0.5232,-7.435294117647059
16.857,53.089,53.291786193847656,0.5023,0.5232,-7.152941176470589
16.907,53.04,53.291786193847656,0.5032,0.5232,-7.152941176470589
16.957,52.943,53.291786193847656,0.5052,0.5232,7.152941176470589
17.007,52.894,53.291786193847656,0.5069,0.5232,7.152941176470589
17.057,52.918,53.291786193847656,0.5078,0.5232,7.152941176470589
17.107,53.211,53.291786193847656,0.5092,0.5232,7.2
17.157,53.504,53.291786193847656,0.5114,0.5232,7.2
17.207,53.431,53.291786193847656,0.5123,0.5232,7.105882352941176
17.257,53.675,53.291786193847656,0.5129,0.5232,-7.152941176470589
17.307,54.09,54.791786193847656,0.5159,0.5232,-7.152941176470589
17.357,53.626,54.791786193847656,0.517,0.5232,-7.2
17.407,53.553,54.791786193847656,0.5187,0.5232,-7.2
17.457,53.162,54.791786193847656,0.5206,0.5232,7.482352941176471
17.507,52.796,54.791786193847656,0.5218,0.5232,7.529411764705882
17.557,52.967,54.791786193847656,0.5237,0.5232,7.529411764705882
17.607,53.675,54.791786193847656,0.5249,0.5232,7.811764705882353
17.657,54.066,54.791786193847656,0.5267,0.5232,7.811764705882353
17.707,54.237,54.791786193847656,0.5294,0.5232,7.482352941176471
17.757,54.408,54.791786193847656,0.5309,0.5232,7.341176470588235
17.807,54.164,54.791786193847656,0.5328,0.5232,7.341176470588235
17.857,54.603,54.791786193847656,0.5346,0.5232,7.2
17.907,54.896,54.791786193847656,0.5358,0.5232,7.2
17.957,54.969,54.791786193847656,0.5382,0.5232,7.152941176470589
18.007,54.921,54.791786193847656,0.5403,0.5232,7.152941176470589
18.059,55.238,54.791786193847656,0.5423,0.5232,-7.105882352941176
18.108,55.311,54.791786193847656,0.5445,0.5232,-7.105882352941176
18.158,55.116,54.791786193847656,0.5469,0.5232,-7.247058823529412
18.208,54.725,54.791786193847656,0.5481,0.5232,-7.247058823529412
18.258,54.237,54.791786193847656,0.5502,0.5232,-7.247058823529412
18.308,54.481,56.29178237915039,0.5521,0.5232,7.105882352941176
18.358,54.505,56.29178237915039,0.5539,0.5232,7.105882352941176
18.408,54.579,56.29178237915039,0.5562,0.5232,7.7176470588235295
18.458,54.847,56.29178237915039,0.5583,0.5232,7.7176470588235295
18.508,54.945,56.29178237915039,0.5602,0.5232,7.7176470588235295
18.558,55.678,56.29178237915039,0.5618,0.5232,7.623529411764705
18.608,55.165,56.29178237915039,0.5636,0.5232,7.623529411764705
18.658,56.044,56.29178237915039,0.5653,0.5232,7.294117647058823
18.708,56.093,56.29178237915039,0.5675,0.5232,7.482352941176471
18.758,56.264,56.29178237915039,0.5697,0.5232,7.482352941176471
18.808,56.386,56.29178237915039,0.5712,0.5232,7.152941176470589
18.858,56.654,56.29178237915039,0.5731,0.5232,7.152941176470589
18.908,56.899,56.29178237915039,0.575,0.5232,-7.105882352941176
18.958,56.703,56.29178237915039,0.5766,0.5232,-7.105882352941176
19.008,56.508,56.29178237915039,0.578,0.5232,-7.294117647058823
19.058,56.337,56.29178237915039,0.5802,0.5232,-7.294117647058823
19.108,56.41,56.29178237915039,0.5824,0.5232,-7.152941176470589
19.158,55.433,56.29178237915039,0.5838,0.5232,-7.152941176470589
19.208,55.824,56.29178237915039,0.5852,0.5232,-7.105882352941176
19.258,55.165,56.29178237915039,0.5873,0.5232,-7.105882352941176
19.308,55.287,57.791786193847656,0.5888,0.5232,7.247058823529412
19.358,55.385,57.791786193847656,0.5896,0.5232,7.247058823529412
19.408,55.36,57.791786193847656,0.5925,0.5232,8.0
19.458,55.629,57.791786193847656,0.5937,0.5232,7.952941176470588
19.508,55.971,57.791786193847656,0.5954,0.5232,7.952941176470588
19.558,55.556,57.791786193847656,0.5977,0.5232,7.858823529411764
19.608,56.166,57.791786193847656,0.599,0.5232,7.858823529411764
19.658,57.021,57.791786193847656,0.601,0.5232,7.905882352941177
19.708,57.118,57.791786193847656,0.6026,0.5232,7.905882352941177
19.758,57.485,57.791786193847656,0.6042,0.5232,7.341176470588235
19.808,57.851,57.791786193847656,0.6063,0.5232,7.341176470588235
19.858,58.193,57.791786193847656,0.6075,0.5232,7.152941176470589
19.908,57.998,57.791786193847656,0.6101,0.5232,7.152941176470589
19.958,58.315,57.791786193847656,0.612,0.5232,-7.2
20.008,58.364,57.791786193847656,0.614,0.5232,-7.2
20.06,58.12,57.791786193847656,0.6162,0.5232,-7.247058823529412
20.109,57.827,57.791786193847656,0.6172,0.5232,-7.247058823529412
20.159,58.242,57.791786193847656,0.6192,0.5232,-7.2
20.209,57.363,57.791786193847656,0.6217,0.5232,0.0
20.259,57.338,57.791786193847656,0.6234,0.5232,0.0
20.309,57.338,56.29178237915039,0.6257,0.5232,7.2
20.359,57.363,56.29178237915039,0.6282,0.5232,7.2
20.409,57.387,56.29178237915039,0.6299,0.5232,-7.435294117647059
20.459,57.46,56.29178237915039,0.6321,0.5232,-7.482352941176471
20.509,57.094,56.29178237915039,0.6342,0.5232,-7.482352941176471
20.559,57.314,56.29178237915039,0.6368,0.5232,-7.482352941176471
20.609,56.63,56.29178237915039,0.6396,0.5232,-7.482352941176471
20.659,56.508,56.29178237915039,0.6418,0.5232,-7.435294117647059
20.709,56.581,56.29178237915039,0.644,0.5232,-7.2
20.759,55.507,56.29178237915039,0.6466,0.5232,-7.2
20.809,55.873,56.29178237915039,0.6483,0.5232,-7.152941176470589
20.859,55.531,56.29178237915039,0.6514,0.5232,-7.152941176470589
20.909,55.458,56.29178237915039,0.6532,0.5232,7.2
20.959,55.507,56.29178237915039,0.6558,0.5232,7.341176470588235
21.009,55.385,56.29178237915039,0.6584,0.5232,7.341176470588235
21.059,56.19,56.29178237915039,0.6607,0.5232,7.341176470588235
21.109,55.849,56.29178237915039,0.6633,0.5232,7.341176470588235
21.159,56.313,56.29178237915039,0.6654,0.5232,7.105882352941176
21.209,56.337,56.29178237915039,0.6682,0.5232,7.247058823529412
21.259,56.777,56.29178237915039,0.6708,0.5232,7.247058823529412
21.309,56.972,54.791786193847656,0.6737,0.5232,0.0
